clim.mean,clim.var,pop.var,lt.pop.lam,clim.sd,asp.mag,rep,AtoB,BtoA
0,0,0,1.0008438967050397,0,0,1,0.1,0.1
0,0,7.744856062490994e-16,0.9999716451755359,0,2,1,0.1,0.1
0,0,1.366870526736379e-14,0.9998073248067594,0,4,1,0.1,0.1
0,0,6.783152705365802e-14,1.0002051446321523,0,6,1,0.1,0.1
0,0,5.602342269670073e-15,1.0002100190118135,0,8,1,0.1,0.1
0,0,1.1340079022022554e-16,1.0000310699228465,0,10,1,0.1,0.1
0,0,1.3470364895378776e-17,1.0000347771739282,0,12,1,0.1,0.1
0,0,2.067012599392627e-19,1.0000437201386279,0,14,1,0.1,0.1
0,0,1.0437467206225561e-20,1.0000496327870905,0,16,1,0.1,0.1
0,0,3.2434786721148245e-21,1.000050365970356,0,18,1,0.1,0.1
0,0,3.25643227518748e-23,1.0000499078222793,0,20,1,0.1,0.1
-0.3080325487844929,16.489157506010045,6.625168185176566e-4,0.9754915023084616,4,0,1,0.1,0.1
5.22937396647837e-4,15.828801435800202,8.557595231992847e-4,0.9742383110125393,4,2,1,0.1,0.1
0.16535785379819615,15.693619431684743,0.001450618708665055,0.9692114842684048,4,4,1,0.1,0.1
0.15839368158081124,14.52262576942232,0.002134917150627364,0.9658424744432871,4,6,1,0.1,0.1
-0.023956047465644878,14.995586472729647,0.004971966070772658,0.9630994772236499,4,8,1,0.1,0.1
-0.07901856846961193,15.930586515783919,0.011353702261021314,0.9823839597571958,4,10,1,0.1,0.1
-0.019225682437977162,17.29117138824555,0.03357449772765342,1.0380940722145127,4,12,1,0.1,0.1
0.1101202237326883,16.55702630207455,0.14092426156785015,1.1496014000365298,4,14,1,0.1,0.1
-0.20527976631416375,16.677113197520253,0.3392286016768188,1.2292966047914027,4,16,1,0.1,0.1
0.010441127222303174,16.85789495437863,0.44069781952592063,1.2725473988677738,4,18,1,0.1,0.1
0.03895248011951344,15.486723026225677,0.1915138050571414,1.2261117228084084,4,20,1,0.1,0.1
-0.15958196510822256,62.60775850382256,0.011558983054677438,0.8953718755114459,8,0,1,0.1,0.1
0.4958924712101255,72.27801936575939,0.014692598747118346,0.8781661314499304,8,2,1,0.1,0.1
0.27196215968374954,62.800870485929266,0.012149242834102405,0.889102990724586,8,4,1,0.1,0.1
0.10823954802064624,65.97834161818585,0.014045479990329457,0.8813404355754622,8,6,1,0.1,0.1
-0.3118599101952838,60.60225712165062,0.016796863795273086,0.8973132298551154,8,8,1,0.1,0.1
-0.3253180179509015,69.16948688406396,0.02950341459757245,0.9455944382287677,8,10,1,0.1,0.1
0.35234220903441255,67.8957729064089,0.08488899060366037,1.055720991609877,8,12,1,0.1,0.1
-0.08874198368987214,64.73065448969042,0.4792685228848514,1.2820332534146177,8,14,1,0.1,0.1
-0.2525004830029156,64.01735509533488,4.849702220280844,1.5577473150026784,8,16,1,0.1,0.1
0.45045994733588185,67.10114630426541,7.128183248360103,1.7355503680909667,8,18,1,0.1,0.1
0.22774445024624235,63.62456068667071,10.649937725880855,1.7870960130030098,8,20,1,0.1,0.1
0.051693396713213935,135.889690279436,0.026312775989100756,0.8101115811001172,12,0,1,0.1,0.1
1.5993850708333246,152.89063124631662,0.028103951492408363,0.789827830287166,12,2,1,0.1,0.1
-0.11061943284482736,135.78516561357387,0.02380395261489955,0.8038356532877365,12,4,1,0.1,0.1
0.3268308795682389,146.80861062429727,0.024187622183243086,0.8010264504110172,12,6,1,0.1,0.1
0.0880494639165605,133.48035548614612,0.02436854840122154,0.8367374907244641,12,8,1,0.1,0.1
0.11436969247019979,141.08509688973726,0.03607295814950799,0.885562839896092,12,10,1,0.1,0.1
0.2388756666917585,143.24979611919068,0.12722453995313723,1.0460471561112121,12,12,1,0.1,0.1
0.5581861540526585,148.07264733122608,0.8652152659060723,1.3212125829459083,12,14,1,0.1,0.1
0.4936897769235313,136.22023568509474,5.311747753970712,1.6909296569181127,12,16,1,0.1,0.1
-0.055881513036936156,144.43053233553837,21.076340918321744,1.9742292895783435,12,18,1,0.1,0.1
0.8019090510435739,139.88750507615794,67.57893079707043,2.259520452091308,12,20,1,0.1,0.1
0.5925140886690469,237.62100997450207,0.032557666865939514,0.7491366210348773,16,0,1,0.1,0.1
0.6575915397955291,215.84490493314362,0.030405787739573007,0.7539051688900884,16,2,1,0.1,0.1
-0.5101467281597045,233.49923482006966,0.027784465309155418,0.7466043775959441,16,4,1,0.1,0.1
-0.5756562092472584,289.1686089831391,0.02860446616689044,0.7264097952047476,16,6,1,0.1,0.1
-0.6081372075604297,239.85990379930206,0.027313593969363857,0.7596380036164714,16,8,1,0.1,0.1
0.2216320608402748,235.27159910443004,0.040536641426007845,0.8322817296570414,16,10,1,0.1,0.1
-0.6124465444137157,250.70806218152427,0.13190240978228993,0.9883886474696912,16,12,1,0.1,0.1
0.11741351295048472,270.3163930216444,0.6282163183079374,1.2015230106053651,16,14,1,0.1,0.1
0.969220300960565,252.8656704646717,5.488151395816312,1.6395949332039563,16,16,1,0.1,0.1
-0.4888216018123561,268.96914136498094,38.91449194321091,2.0594525179017378,16,18,1,0.1,0.1
-1.4289393616531039,243.18761253349888,177.78043832708272,2.473191987164088,16,20,1,0.1,0.1
-0.18881603923882148,393.764328087918,0.03540786097653385,0.6950407505163193,20,0,1,0.1,0.1
-0.44635656344740365,409.3702031252824,0.034210003878442224,0.6806121363288562,20,2,1,0.1,0.1
0.1927244010254636,384.564424769553,0.031669024015968925,0.6937823886125963,20,4,1,0.1,0.1
-1.740805619490136,383.79780701109763,0.03117706015397373,0.7072412279732697,20,6,1,0.1,0.1
-2.0657279309495173,420.8878698506249,0.029802420413692195,0.7086751850707793,20,8,1,0.1,0.1
0.33649188052184426,432.4155770278555,0.034130020701716605,0.7500777337547383,20,10,1,0.1,0.1
-1.3909610550795812,379.5362133521221,0.10341748448966465,0.9023619919561181,20,12,1,0.1,0.1
0.875802815557534,373.6235744516154,0.8736229966799758,1.1906008037836557,20,14,1,0.1,0.1
1.107679133705322,429.9711836937328,4.723236730004117,1.5858360255782358,20,16,1,0.1,0.1
0.7628244671622076,391.5909314788746,24.55040874341207,1.9993166832818117,20,18,1,0.1,0.1
-1.07757517491199,418.2107759939589,81.54026963385363,2.337410255763292,20,20,1,0.1,0.1
0,0,0,1.0008438967050395,0,0,1,0.2,0.2
0,0,1.1387407283018448e-17,0.9999714920599921,0,2,1,0.2,0.2
0,0,1.4790548670419347e-16,0.9998065645858498,0,4,1,0.2,0.2
0,0,4.0055614146620326e-16,1.000202810940118,0,6,1,0.2,0.2
0,0,3.1586136188698844e-17,1.000209405958504,0,8,1,0.2,0.2
0,0,7.872899929000213e-19,1.0000310661420915,0,10,1,0.2,0.2
0,0,1.6156473707360715e-20,1.0000347771096811,0,12,1,0.2,0.2
0,0,3.6338704744503896e-23,1.0000437202896262,0,14,1,0.2,0.2
0,0,3.6445701004828174e-25,1.0000496327424673,0,16,1,0.2,0.2
0,0,4.4593470388315575e-26,1.000050365953124,0,18,1,0.2,0.2
0,0,2.9593567502323044e-28,1.0000499078205352,0,20,1,0.2,0.2
-0.156306978283239,16.221162696232913,9.154849519896791e-4,0.9756125526774663,4,0,1,0.2,0.2
0.0773093422108978,15.042880215646585,5.856224479340134e-4,0.9756167866850409,4,2,1,0.2,0.2
-0.10698642707846953,16.243013621333173,0.0010560338194246055,0.969494426984895,4,4,1,0.2,0.2
-0.09658618486632595,16.501276457958873,0.002284364854088947,0.9616106689744418,4,6,1,0.2,0.2
