clim.mean,clim.var,pop.var,lt.pop.lam,clim.sd,asp.mag,rep,AtoB,BtoA
0,0,0,1.0008438967050395,0,0,1,0,0
0,0,2.918174953804013e-13,0.9999726176005209,0,2,1,0,0
0,0,8.26010254498449e-12,0.999812652968774,0,4,1,0,0
0,0,1.002305753165978e-10,1.0002245947479937,0,6,1,0,0
0,0,9.082594967454749e-10,0.9999701672473789,0,8,1,0,0
0,0,5.517914342549778e-9,1.0004597461196316,0,10,1,0,0
0,0,1.5547675104429415e-8,0.9999394357780195,0,12,1,0,0
0,0,2.4929063333372218e-8,0.8636338537205206,0,14,1,0,0
0,0,9.10952214489992e-9,0.7313966532167694,0,16,1,0,0
0,0,9.30545074422799e-10,0.6327623009789298,0,18,1,0,0
0,0,4.8938829424911866e-11,0.587331665317763,0,20,1,0,0
0,0,6.289858628423462e-12,0.5713709367240044,0,22,1,0,0
0,0,1.851895942410175e-12,0.5651773727108452,0,24,1,0,0
0.02287574441647384,4.749519386631566,4.59029869846158e-5,0.9939751091846272,2,0,1,0,0
-0.033173855121872535,4.035895156744373,3.370186846292527e-5,0.9937693123365726,2,2,1,0,0
0.037809610113550614,3.8394320481480535,8.511964213539802e-5,0.9927232170524419,2,4,1,0,0
0.12335375473697366,4.073885325445768,4.8187726814334414e-4,0.9914182095716064,2,6,1,0,0
-0.0077103434923136436,3.7415801846159447,0.0016046796113486608,0.9870496311968777,2,8,1,0,0
-0.07713110217341287,3.5648629855805423,0.002371481321985616,0.9833198639043215,2,10,1,0,0
0.16755507268252626,3.863818313839417,0.02282545287745208,1.0138204597929714,2,12,1,0,0
-0.0866473945045401,4.167596279877646,0.019720085212825148,0.8852874595830565,2,14,1,0,0
0.08114590160241952,3.462089441694844,0.01224898128857113,0.762087786459913,2,16,1,0,0
0.060475469010525015,4.51290233928964,0.0052033647851887745,0.664537945866934,2,18,1,0,0
-0.1739372244700646,4.3448930542961355,0.001924532578496606,0.6117792163251992,2,20,1,0,0
-0.08206516537130723,3.768122279247672,1.3420442994995337e-4,0.58208463690889,2,22,1,0,0
-0.07414885614668806,4.3164320220625,4.985162218564416e-5,0.5710659663814677,2,24,1,0,0
0.08765880782048438,15.977579954411063,7.142526668786528e-4,0.9762954005462122,4,0,1,0,0
-0.11646427400321277,14.292856376469132,6.224920686659803e-4,0.9764535535836514,4,2,1,0,0
-0.02003521448537271,16.361822312485696,0.0017399966882725127,0.966439552544971,4,4,1,0,0
-0.0499706591033507,18.058664357885114,0.005559199302363753,0.953328722000136,4,6,1,0,0
0.19751618764142626,15.610578697538683,0.008317654510539584,0.9597564336575695,4,8,1,0,0
-0.19146751915606453,14.409205425189882,0.01628937085712713,0.9579825495934647,4,10,1,0,0
0.2654246649034798,17.91490810312873,0.06154959025118284,1.005275025706193,4,12,1,0,0
0.06589643646703806,16.039393466137508,0.06456006827835767,0.9169592117346503,4,14,1,0,0
0.0964977440768084,15.946409110996026,0.0442499371656094,0.8071416550928715,4,16,1,0,0
-0.12976710229651187,15.801251774463946,0.0302291109750811,0.725288551665535,4,18,1,0,0
-0.04445228531675375,16.41732661977615,0.020378388751831025,0.6605209075300889,4,20,1,0,0
0.252505369442836,15.133792313172759,0.009719841918956964,0.6241031980770947,4,22,1,0,0
0.11040480655093272,13.84995458719023,0.00155881744399593,0.5904809418996216,4,24,1,0,0
0.18184945729582438,34.89167372919192,0.004466571390478428,0.942375429334894,6,0,1,0,0
-0.3697987113700794,36.849636896126995,0.004769163514341014,0.9367290240297373,6,2,1,0,0
-0.4530586245043715,33.97337391381396,0.007026893531330151,0.935428019809736,6,4,1,0,0
-0.09566155243157112,38.49613103018791,0.0126982086833077,0.9138436120480156,6,6,1,0,0
0.17213941627570617,34.60961631016242,0.020847155581003328,0.9143119770137094,6,8,1,0,0
-0.01854831266833137,34.13942191056564,0.030456852089840048,0.9349848348576822,6,10,1,0,0
0.06380276737375831,36.26388066969491,0.11193734640781743,0.9982507797895005,6,12,1,0,0
0.315780792363024,34.26164059326761,0.14723151366799792,0.969193725957032,6,14,1,0,0
0.1286525246859624,34.62267865271737,0.1679387228700774,0.8993276989347555,6,16,1,0,0
0.07685526696347529,34.15584756390892,0.11361373053182473,0.7947015965571642,6,18,1,0,0
-0.2092933427841967,36.925951574137734,0.07734379675226233,0.7465559742411593,6,20,1,0,0
0.3661890024247081,33.78307558308725,0.06378595005378535,0.6853974829694677,6,22,1,0,0
0.7833448811614105,34.40342213357208,0.02458557609982654,0.6530528021353128,6,24,1,0,0
-0.03172339752798289,67.14128692498026,0.013153057674729818,0.8889385999144022,8,0,1,0,0
0.3214716192861086,65.56915885509527,0.01341563997240249,0.8855830013770618,8,2,1,0,0
-0.15118273996296297,69.43673241564058,0.014664263987054825,0.8711297674528851,8,4,1,0,0
0.08497984698268858,58.22911509490358,0.01663919896362148,0.8798829586555996,8,6,1,0,0
0.47754285908682154,65.22952100435975,0.03096094654763805,0.8826890990048364,8,8,1,0,0
0.49990395899744,66.45398774382554,0.05788849356822961,0.9180936824399913,8,10,1,0,0
-0.09088939082476431,63.4551841661538,0.1482878429199186,0.9980095943037505,8,12,1,0,0
0.19210063565668162,69.07007930536527,0.23903226801529306,0.976101717891988,8,14,1,0,0
0.18400893589042425,62.65350051889285,0.45541204123778245,0.9497772595078778,8,16,1,0,0
0.0717990203187326,54.57891623076291,0.25327949890913476,0.8525035430606475,8,18,1,0,0
-0.1894062977971827,66.23092305842113,0.23027536904662382,0.8036177546224752,8,20,1,0,0
-0.16888908099019737,64.56926232249528,0.1368118121408713,0.7577471873041534,8,22,1,0,0
-0.24079857071033983,60.45983936574746,0.08543240376355402,0.6983064105256783,8,24,1,0,0
-0.9023603213604388,108.28732906817648,0.02270821912215475,0.8351126207093325,10,0,1,0,0
0.8072123681460932,90.96733579384738,0.02039467011931248,0.8527305628128287,10,2,1,0,0
0.24889635521074557,107.68935597142836,0.023178634373269003,0.8225481499929218,10,4,1,0,0
0.6380092413215809,104.0622803226364,0.026423432606487746,0.829430689730761,10,6,1,0,0
0.0541171964813941,107.49346334580993,0.021187614219888094,0.8294726449344224,10,8,1,0,0
-0.5351147982576842,96.60918600766553,0.04730138044291952,0.868443505852015,10,10,1,0,0
0.31272806630101546,97.95436609769779,0.16528150191402152,0.9567919599672273,10,12,1,0,0
0.5112777648928887,93.45304168681156,0.34276250740736264,1.0074759215466096,10,14,1,0,0
0.5513089487843479,95.65061551029073,0.6169870184841675,0.9952522302191821,10,16,1,0,0
0.07585573129554908,107.49945491249343,0.5166844177986257,0.9357324098706041,10,18,1,0,0
-0.331152398523705,101.83508574343554,0.7678247836488228,0.8921288549864802,10,20,1,0,0
-0.09582268697639881,96.5835741957373,0.30385149913273946,0.8381470603040102,10,22,1,0,0
0.021665121993463266,101.94505826273416,0.2327697493245926,0.7812766640278849,10,24,1,0,0
0.5831691872273954,148.4140608949689,0.02718243283100016,0.7963096336519666,12,0,1,0,0
0.7457903638978521,155.77327762632515,0.02615491924093518,0.7964294136340136,12,2,1,0,0
-0.6172590372698642,137.60411495047,0.02878153571975767,0.7979573840227547,12,4,1,0,0
-0.24545557820505018,148.3168477230009,0.03233963584457827,0.7975421662096003,12,6,1,0,0
-0.2486942023506863,147.19023601273489,0.03710518526436083,0.80269538022435,12,8,1,0,0
0.09168177244185921,141.55272171010273,0.04889636150116769,0.8540212604449086,12,10,1,0,0
0.2664457753869393,150.60192998294755,0.13840753633417732,0.9539653266419806,12,12,1,0,0
-1.3772721253104736,151.44025765763922,0.28986499742837335,1.0355375124211814,12,14,1,0,0
0.5108832895433205,138.80691993139388,0.5530317406140856,0.9903333257643697,12,16,1,0,0
-0.10006360451994388,153.60067584494297,0.44956167448994006,0.9568437284692065,12,18,1,0,0
0.28223596657706584,151.92661657524718,0.9296171381105268,0.9616857223755395,12,20,1,0,0
0.9166344783733834,151.6467858688702,0.9040115316128635,0.8994016557897753,12,22,1,0,0
-0.6492881104043792,160.78276894567114,1.427042920038499,0.8828819379222957,12,24,1,0,0
-0.16480510226177417,196.50840072905098,0.03098645858707448,0.7545085422041999,14,0,1,0,0
0.2849298276142025,194.00073310705295,0.030966305702579744,0.7683405654881533,14,2,1,0,0
0.04420769236871797,209.20312662200539,0.028456228045726496,0.746845420590217,14,4,1,0,0
-0.20248548676018416,185.53047222625156,0.035598973158960524,0.7779292225021177,14,6,1,0,0
-0.5671416604827425,188.10111376719527,0.03295669249940992,0.7752799310625779,14,8,1,0,0
-0.5050737929801034,198.3921701250149,0.0511964675544025,0.8206651179318195,14,10,1,0,0
0.06481898052040329,188.4666339628062,0.18342125643294496,0.9275370779621454,14,12,1,0,0
0.6551291157078276,194.57957881537135,0.43157053265624257,1.0240512516384546,14,14,1,0,0
-0.26246088052038047,172.17392303842556,0.7543985781704273,0.9921080744512757,14,16,1,0,0
0.7817979673981661,188.89888264902572,0.9349798596290895,1.0071691869516888,14,18,1,0,0
0.37428683424666254,214.28724791636537,1.0507558056162911,0.9602677959842667,14,20,1,0,0
-0.33654202705067304,189.96008885666896,0.971294689718701,0.9290303794521616,14,22,1,0,0
0.4485029117910331,199.39504607121273,1.0745648816687519,0.9201605982587349,14,24,1,0,0
0.16327329932832316,222.68183807208007,0.034260117230757045,0.732078433682008,16,0,1,0,0
0.43891826034035747,248.26534054762823,0.03233266035764643,0.739081714028502,16,2,1,0,0
0.21598920755114576,239.97413516502792,0.0321647991561651,0.736998651506574,16,4,1,0,0
-0.45325156560990987,249.08955306615502,0.031580581660574376,0.7250040894917192,16,6,1,0,0
0.43716564085167126,247.54216185269468,0.0396299295602789,0.7551282893461942,16,8,1,0,0
0.11730856610872398,274.1444273202207,0.07237245151952736,0.8169097061072742,16,10,1,0,0
0.08462549761716211,233.3330648016942,0.17838960252760075,0.9063681755392773,16,12,1,0,0
-0.13641180604701844,233.1677431820651,0.32683337636138254,0.9556932137340125,16,14,1,0,0
1.511092274063001,251.28274094696553,0.6804183480330404,1.0468291879007092,16,16,1,0,0
-0.9626623350287058,252.3415535503756,0.9620492635366718,0.9850769472321395,16,18,1,0,0
0.06993403833360833,260.83346717457164,1.3494876004881649,1.0065115469001007,16,20,1,0,0
-0.053936564874250546,276.9196931773668,1.6218446274822491,0.9553242338007945,16,22,1,0,0
1.207260464055571,278.10063294728997,0.7495615950975761,0.9349602912500216,16,24,1,0,0
-0.49400011883366457,350.2316023958708,0.03671542695303146,0.702022965224241,18,0,1,0,0
0.015297947280311622,302.6605598806566,0.03267621845283984,0.7145354366899769,18,2,1,0,0
-0.8020617444935396,321.81296970229386,0.030850343820072245,0.7092431958126202,18,4,1,0,0
1.2143812245395067,302.986344383697,0.0349095014270575,0.7205936849018815,18,6,1,0,0
-1.0695151573628723,335.9506719296807,0.0381034754480462,0.7211098093365647,18,8,1,0,0
-0.10746565259635062,346.1208094452339,0.05413578821149802,0.7580613024361063,18,10,1,0,0
0.4680524365555005,329.8154154511563,0.15428307508610992,0.8677419759061401,18,12,1,0,0
0.8803538218041207,344.3196754461582,0.3267054091720854,0.9496141617022829,18,14,1,0,0
-0.12308750776331592,322.10872541094386,0.6826847644489487,0.9774028512949016,18,16,1,0,0
-0.38489149986272336,302.4732387166258,0.8663946089094198,0.9713310574758423,18,18,1,0,0
1.3249354782367466,318.2000958731805,1.2698812903976069,1.001248871219616,18,20,1,0,0
-0.093700187384216,331.940793997272,1.822090142923169,0.992158872412542,18,22,1,0,0
0.17293916283513622,336.93397066703415,2.8902000062602307,0.9887963237825365,18,24,1,0,0
-0.6325098725176136,367.523288688131,0.035745305655168036,0.6905912780617954,20,0,1,0,0
-0.0037463773475107467,393.4826512709645,0.035591523242720996,0.6897158092622411,20,2,1,0,0
1.6222361323846477,427.89481119359715,0.034731559574724374,0.6875804606934285,20,4,1,0,0
-1.07730846416478,417.62818857467005,0.03215970311847011,0.6918645686620936,20,6,1,0,0
0.5730613048099674,407.88442449909166,0.04174735786826825,0.7128481442690882,20,8,1,0,0
-0.5863524331956232,376.38471999627666,0.04273152108248406,0.7337681658616989,20,10,1,0,0
