clim.mean,clim.var,pop.var,lt.pop.lam,asp.effect,asp.mag,clim.sd,rho,rep,move.rate
0.0019494539422406398,0.9532692686331948,2.1540551340885387e-4,0.9979812257650403,"-1,1",9,1,0.2,1,0.05
-0.019302943744238313,1.0845665802696263,2.7918458487560116e-4,0.9972351364020255,"-1,1",10,1,0,1,0.05
0.13833852380642905,1.1953024062745505,0.0012398338136677383,1.0036062216962078,"-1,1",10,1,0.2,1,0.05
-0.008727029028879566,0.9537494833453846,3.849521083561043e-4,0.9989676577505692,"-1,1",11,1,0,1,0.05
0.10164183335609239,1.0652492825669868,0.0014555011957036264,1.0038100155767304,"-1,1",11,1,0.2,1,0.05
-0.10126581067802258,1.0054557559917552,0.001113081054466364,1.002046964272017,"-1,1",12,1,0,1,0.05
0.08717719463778395,0.9223916883305395,0.0018112097606604463,1.0069248681274707,"-1,1",12,1,0.2,1,0.05
0.004724646316901394,1.065591942933612,8.815629422617735e-4,0.8858680876909075,"-1,1",13,1,0,1,0.05
-0.09272487102555048,1.118064299486343,0.0017480769893907142,0.8879263625975267,"-1,1",13,1,0.2,1,0.05
-0.11506822557224938,0.9367699398307393,0.0015666892914193529,0.8215958350451396,"-1,1",14,1,0,1,0.05
-0.0791221703610652,0.9257475483372422,0.001098210698169414,0.8171304948090827,"-1,1",14,1,0.2,1,0.05
0.04186375326911463,1.0610528458343347,0.0010590583115076507,0.7566014665748049,"-1,1",15,1,0,1,0.05
-0.1378205271382122,0.8886827559952628,9.335120888541408e-4,0.7569276142333402,"-1,1",15,1,0.2,1,0.05
-0.04836384452816639,0.9600363843520124,6.239542189740551e-4,0.6932338464938423,"-1,1",16,1,0,1,0.05
0.035788152394869,0.9274336444752322,4.420579856722242e-4,0.6936306961086093,"-1,1",16,1,0.2,1,0.05
0.030017539882128796,0.9591437462460034,2.4586521444426254e-4,0.6459348047124464,"-1,1",17,1,0,1,0.05
0.18630015001813438,1.0081860173385238,8.8035536246726e-4,0.6525359297477035,"-1,1",17,1,0.2,1,0.05
-0.067643049620915,1.0625563008373353,1.07206793377571e-4,0.6151750774563943,"-1,1",18,1,0,1,0.05
-0.03487195322671694,0.9942850572586976,2.1985728773525016e-4,0.6166877639342041,"-1,1",18,1,0.2,1,0.05
0.04978978284424395,1.0588718976840767,7.009918750024188e-5,0.5874954120406097,"-1,1",19,1,0,1,0.05
0.11856222695603919,0.989951275744092,1.6199874625902292e-4,0.5883794765569447,"-1,1",19,1,0.2,1,0.05
-1.5200387548363692e-4,1.0295144451663378,1.805726681493766e-5,0.5658475796446564,"-1,1",20,1,0,1,0.05
0.10743837843576703,1.0211260879049147,5.119509521073596e-5,0.5667238722238033,"-1,1",20,1,0.2,1,0.05
-0.16208810722384215,4.445446782967831,3.4763566276000794e-5,0.994461446879772,"-1,1",0,2,0,1,0.05
0.06867878165890456,3.796905066800165,2.2108806128715158e-5,0.9953539646679631,"-1,1",0,2,0.2,1,0.05
0.0037475653894377555,3.970003813229381,2.2440071335269914e-5,0.9937126535017964,"-1,1",1,2,0,1,0.05
0.13356551029996822,3.969764977995213,2.860790144680705e-5,0.9936317430638965,"-1,1",1,2,0.2,1,0.05
-0.06068579757191769,4.464715576507869,5.6624984761961393e-5,0.9930706876360259,"-1,1",2,2,0,1,0.05
-0.05043220695493665,3.9280771217634243,3.08388381147009e-5,0.9939942756061991,"-1,1",2,2,0.2,1,0.05
0.22246848341635425,4.137673070580662,6.617624588065472e-5,0.9948507143082836,"-1,1",3,2,0,1,0.05
-0.1224509596938608,4.041371573594454,4.961498659435005e-5,0.994517804245728,"-1,1",3,2,0.2,1,0.05
-0.035195001028349805,3.8447658270622243,5.546209164987807e-5,0.9925395006344854,"-1,1",4,2,0,1,0.05
-0.1976544530244611,3.898392219580996,6.950433410496828e-5,0.9928308760990573,"-1,1",4,2,0.2,1,0.05
-0.07106347151560538,3.5948323277189194,8.686822321482504e-5,0.9926690991724187,"-1,1",5,2,0,1,0.05
-0.08658021753148092,4.029582631530351,1.5620884639086903e-4,0.992911474085598,"-1,1",5,2,0.2,1,0.05
0.26558075840275874,3.8456758568584823,2.700502410998017e-4,0.9932714056010361,"-1,1",6,2,0,1,0.05
-0.00284340550042993,4.30877254466966,2.2891310116315955e-4,0.9895740722319802,"-1,1",6,2,0.2,1,0.05
0.03875893600793822,4.141131557220042,5.735875229215935e-4,0.9886695391056949,"-1,1",7,2,0,1,0.05
0.023137967326317805,3.810751112798963,6.489067317096673e-4,0.9890052273980209,"-1,1",7,2,0.2,1,0.05
-0.03968774041834111,3.854738738744511,7.243795755445234e-4,0.9891706034752866,"-1,1",8,2,0,1,0.05
0.20465797556403612,4.757398249642009,0.0016438991820498109,0.9911941391554324,"-1,1",8,2,0.2,1,0.05
0.061516221184976835,4.102429821730093,0.0010491026316315397,0.986821495268881,"-1,1",9,2,0,1,0.05
-0.16844232521621266,3.9633721219895324,0.002404197541001883,0.9923090132634723,"-1,1",9,2,0.2,1,0.05
0.08281548843187098,4.0386910214616725,0.00263674815181108,0.9914815578321189,"-1,1",10,2,0,1,0.05
-0.36743476008423215,4.074755824217919,0.004529628114829597,1.006934777340781,"-1,1",10,2,0.2,1,0.05
-0.012595030356935164,4.073122969523107,0.00478821100801074,0.9972294765558429,"-1,1",11,2,0,1,0.05
-0.19074943855955942,4.109171277255622,0.0061272555262082765,1.0071672522412716,"-1,1",11,2,0.2,1,0.05
-0.0010682641305313325,4.0961833697107854,0.01014338681582655,1.0134081104412649,"-1,1",12,2,0,1,0.05
0.029806560033442567,3.789357234821352,0.010193545059970048,1.0111292558813831,"-1,1",12,2,0.2,1,0.05
-0.16800096434476194,4.148139609677609,0.006431616850516177,0.8988054214671156,"-1,1",13,2,0,1,0.05
-0.13580446171767063,3.7285618657220674,0.010298318292431417,0.9094293733438826,"-1,1",13,2,0.2,1,0.05
0.05396497149013174,3.4470968011822625,0.00409835268754116,0.8280534971001957,"-1,1",14,2,0,1,0.05
-0.05312486170515337,4.138964222743488,0.009110226884699198,0.8401573160290855,"-1,1",14,2,0.2,1,0.05
-0.1593540465528464,4.232572643578241,0.004340039268139321,0.7741485108794793,"-1,1",15,2,0,1,0.05
0.16741394964562686,3.3754028849102418,0.004865849938586057,0.774038991716841,"-1,1",15,2,0.2,1,0.05
-0.19018769744958236,4.505404036096794,0.004130825400186724,0.7249701167965497,"-1,1",16,2,0,1,0.05
0.43211218612610375,4.151425782883841,0.008387609969040529,0.7396992022827334,"-1,1",16,2,0.2,1,0.05
0.10060326782362922,4.5135846114046805,0.0027073050532282965,0.6718574915763188,"-1,1",17,2,0,1,0.05
-0.05566433354890176,4.056863928304269,0.0022937464582562543,0.6660919304845683,"-1,1",17,2,0.2,1,0.05
-0.040598032837150924,3.9434778154734387,0.0024538084109277927,0.6394050049370978,"-1,1",18,2,0,1,0.05
-0.051381274733649084,4.483873035512461,0.0013387608595562118,0.6385820604677755,"-1,1",18,2,0.2,1,0.05
0.13761380383078814,3.611090943679586,6.862018611198033e-4,0.6028440299414592,"-1,1",19,2,0,1,0.05
-0.0033166328591911097,3.7363880145966966,0.0012698673143282946,0.6050992433201987,"-1,1",19,2,0.2,1,0.05
-0.28551260678695567,4.1497587367145785,4.8272690497499853e-4,0.5806664938498629,"-1,1",20,2,0,1,0.05
-0.08745211884337104,4.150847730206726,4.1656483371261383e-4,0.5795493051202638,"-1,1",20,2,0.2,1,0.05
-0.17130320526858314,8.356283815482028,1.067491814576003e-4,0.9885324874775208,"-1,1",0,3,0,1,0.05
0.26352730292829,10.48050794661823,2.6489883988439636e-4,0.9851967454286461,"-1,1",0,3,0.2,1,0.05
0.15549785706514874,9.17156965465471,1.6199649829044704e-4,0.9859003794050522,"-1,1",1,3,0,1,0.05
-0.7278541385292825,9.426517207775005,2.3447046612501854e-4,0.9848544308932723,"-1,1",1,3,0.2,1,0.05
0.2768549582248389,9.513403448208269,1.84067663034492e-4,0.9850350360454847,"-1,1",2,3,0,1,0.05
-0.2567581557338258,8.509162289870126,1.5754684686325964e-4,0.9867702265388283,"-1,1",2,3,0.2,1,0.05
-0.2923225721739087,7.86307700711924,2.02337322686311e-4,0.9876741573920963,"-1,1",3,3,0,1,0.05
-0.026050196599417742,8.699088685754596,4.034193654451975e-4,0.986101619938047,"-1,1",3,3,0.2,1,0.05
0.23938384111020702,8.640999468012222,3.3958840180619567e-4,0.9846574216981138,"-1,1",4,3,0,1,0.05
0.012867287176552687,8.712826068316323,2.9063058959254287e-4,0.9832145463743863,"-1,1",4,3,0.2,1,0.05
0.03454824170350373,9.66875583565156,7.840637965202062e-4,0.9797619069688834,"-1,1",5,3,0,1,0.05
-0.022508388424403482,9.66263561237596,5.439350730377285e-4,0.9791979814816848,"-1,1",5,3,0.2,1,0.05
0.3120935318644787,9.217075854174833,0.0012005670235879467,0.9801414297225254,"-1,1",6,3,0,1,0.05
-0.4940965674330859,8.845856179287034,0.0019121850448817386,0.9855418195523057,"-1,1",6,3,0.2,1,0.05
-0.22865000323019943,7.938223075440198,0.001542288882567853,0.980166937941574,"-1,1",7,3,0,1,0.05
0.08846026169031912,8.89757053619904,0.0023914692281822598,0.9837990695008718,"-1,1",7,3,0.2,1,0.05
0.2899759911380101,10.477046473513816,0.0035964093690950883,0.9739517601175504,"-1,1",8,3,0,1,0.05
0.1214031687095039,10.918063253111052,0.003907147706224884,0.9707586388583008,"-1,1",8,3,0.2,1,0.05
-0.05135674973991752,9.396357608795714,0.0034397228493155125,0.9699250868077696,"-1,1",9,3,0,1,0.05
0.23774664356216374,9.63722888022649,0.006807642635896939,0.9822900910752225,"-1,1",9,3,0.2,1,0.05
-0.022101795952102654,9.341154350497723,0.008947353388968803,0.9914624859212026,"-1,1",10,3,0,1,0.05
-0.07680198473302796,9.017153378787437,0.01133353220634451,1.0001560693531495,"-1,1",10,3,0.2,1,0.05
-0.01819956579005837,8.304055074774343,0.01556918761801359,1.0146623252331155,"-1,1",11,3,0,1,0.05
-0.27620047719416607,9.207303135370367,0.018904500178851105,1.0177637532098034,"-1,1",11,3,0.2,1,0.05
-0.13711755850836377,8.874015684281506,0.016477677981852814,1.0121235922995457,"-1,1",12,3,0,1,0.05
-0.653741762371425,7.3157656738157035,0.03212151468643758,1.0534100659885695,"-1,1",12,3,0.2,1,0.05
0.0909279518941566,7.821006925782285,0.01063375016007817,0.901140003452168,"-1,1",13,3,0,1,0.05
-0.14355938725057274,8.226192937207133,0.014794326180460664,0.9143330743420037,"-1,1",13,3,0.2,1,0.05
0.10836078338174962,9.34206950362829,0.015670882952749998,0.8624836349817023,"-1,1",14,3,0,1,0.05
-0.2836351920996783,8.935885625719443,0.022953658665717712,0.8719502408363148,"-1,1",14,3,0.2,1,0.05
0.2381806191792211,8.455435488740079,0.017228810971980896,0.8111007827709606,"-1,1",15,3,0,1,0.05
0.16738432670371353,9.1555711706455,0.026186796853111618,0.8241038100589431,"-1,1",15,3,0.2,1,0.05
0.10224705329006693,8.482783165475096,0.01286303780964262,0.7445586783539501,"-1,1",16,3,0,1,0.05
0.17086791736956142,9.518069843549592,0.024648912506469063,0.7698012879652261,"-1,1",16,3,0.2,1,0.05
0.06954904823893589,8.17112733265819,0.005664491155268249,0.6929706791869419,"-1,1",17,3,0,1,0.05
0.3089217207255017,8.456345126681287,0.012818366471792597,0.713149496930003,"-1,1",17,3,0.2,1,0.05
0.14343198078715913,10.90333031233476,0.0071234880286362035,0.6761708943672321,"-1,1",18,3,0,1,0.05
-0.19211300178658477,8.964157468849304,0.01438968485255972,0.6740776658625307,"-1,1",18,3,0.2,1,0.05
-0.13292316217619723,8.952320493144347,0.0034822296146994436,0.6290776181961649,"-1,1",19,3,0,1,0.05
0.009983174348651752,8.729265270805874,0.01011731175345087,0.6340929123975099,"-1,1",19,3,0.2,1,0.05
-0.06644794743620537,9.661630776207044,0.0018617495871325585,0.6007426446294216,"-1,1",20,3,0,1,0.05
0.1484170536898653,9.954523399206918,0.0037209666303232953,0.6053325950127496,"-1,1",20,3,0.2,1,0.05
-0.27582906893946313,17.21273118164435,8.750056052991201e-4,0.9740648016681681,"-1,1",0,4,0,1,0.05
0.14290963623543498,13.997321928840583,5.801451059367109e-4,0.9794625099929489,"-1,1",0,4,0.2,1,0.05
0.016643442809595763,17.091459524953088,7.479602477210876e-4,0.9729001820830118,"-1,1",1,4,0,1,0.05
0.13713798535236305,16.480585737546065,8.847157059970449e-4,0.973668510688812,"-1,1",1,4,0.2,1,0.05
0.41733497123143204,16.52742148215186,7.804895817729578e-4,0.9734747793009878,"-1,1",2,4,0,1,0.05
-0.04896504941950679,17.678007642305147,8.183301160232788e-4,0.9710667010033168,"-1,1",2,4,0.2,1,0.05
0.2545806369521329,16.181572195534265,7.677496996556706e-4,0.9747118961481736,"-1,1",3,4,0,1,0.05
-0.19606293006151893,16.67574637146379,0.0010328061745452592,0.9713080034444943,"-1,1",3,4,0.2,1,0.05
0.07374525914099732,18.125722251006383,0.0016832996179486982,0.9633395205117047,"-1,1",4,4,0,1,0.05
-0.4732457598741651,18.659966568080737,0.0015481062771209027,0.9658099312830566,"-1,1",4,4,0.2,1,0.05
0.07313836323711669,16.904023752228916,0.001942381725873393,0.9616757851957018,"-1,1",5,4,0,1,0.05
-0.1476232835017799,18.299848530657176,0.003003226250995576,0.960092041237762,"-1,1",5,4,0.2,1,0.05
0.03535761632448038,16.888685612064723,0.0027788450899001913,0.9576077312580177,"-1,1",6,4,0,1,0.05
-0.25947732977016913,13.690316736790393,0.002194182995015634,0.967586750378247,"-1,1",6,4,0.2,1,0.05
-0.2423472457275112,15.07453063439904,0.005429859411594038,0.9654712484922201,"-1,1",7,4,0,1,0.05
0.14175611414506098,16.00612125294065,0.005150988541903989,0.9636448267555567,"-1,1",7,4,0.2,1,0.05
-0.13632577186678183,16.874460116134873,0.0065602349598618504,0.9569018715804204,"-1,1",8,4,0,1,0.05
-0.40295425615477015,15.95946104633513,0.005948037592750932,0.974820339559581,"-1,1",8,4,0.2,1,0.05
0.06206946716364986,15.24617138767007,0.00827363908123594,0.9584443085128728,"-1,1",9,4,0,1,0.05
-0.02693113784129948,15.986638578692412,0.009075956141843936,0.9660845765990919,"-1,1",9,4,0.2,1,0.05
0.4090798896413996,14.75074550713907,0.015622160008057074,0.9909643960642234,"-1,1",10,4,0,1,0.05
0.14461678865395708,14.48759761924136,0.015868061623097972,0.9883173277627103,"-1,1",10,4,0.2,1,0.05
-0.1397196009120923,16.404270214386493,0.025082389437031987,1.0043980369703893,"-1,1",11,4,0,1,0.05
0.03992075617843458,15.730406812880696,0.0236134524511216,0.993527638998752,"-1,1",11,4,0.2,1,0.05
-0.24694774765520575,16.808536089126257,0.04680788086144423,1.0364696645469746,"-1,1",12,4,0,1,0.05
0.08599842339773157,16.547707912487922,0.05816164939460691,1.0462713938948598,"-1,1",12,4,0.2,1,0.05
-0.5808293383458886,16.10126039291959,0.03919609090856021,0.9416742527220443,"-1,1",13,4,0,1,0.05
0.16948421409449826,16.306128378690833,0.03136419411580918,0.9307584234066866,"-1,1",13,4,0.2,1,0.05
0.508065119448758,18.501619957933094,0.03374406995072668,0.9043333534182544,"-1,1",14,4,0,1,0.05
-0.17368573205896853,16.678134498045516,0.04034446764875645,0.898635135539792,"-1,1",14,4,0.2,1,0.05
0.022160282007515127,15.170433929867675,0.029836798061647768,0.8454883109075887,"-1,1",15,4,0,1,0.05
0.10079369651103771,18.417542833678016,0.06478462672953293,0.8550116929184384,"-1,1",15,4,0.2,1,0.05
-0.2509364297916546,13.763994185860659,0.017390141341802057,0.775462978153666,"-1,1",16,4,0,1,0.05
-0.05956899174254188,18.282209412744642,0.040860917079352334,0.8021636644260008,"-1,1",16,4,0.2,1,0.05
0.09107934324742159,14.489991348160352,0.013586142663688003,0.7241350888094366,"-1,1",17,4,0,1,0.05
0.49719310805568806,16.88737812968511,0.04039894666047963,0.7458703247620733,"-1,1",17,4,0.2,1,0.05
-0.009467312280325593,14.999968310557035,0.013094685956910504,0.7046053843453547,"-1,1",18,4,0,1,0.05
-0.09862579348309089,18.095677937271375,0.07095522279730282,0.7293302000001894,"-1,1",18,4,0.2,1,0.05
-0.21382258017644684,16.721236725652354,0.011884435213358554,0.6658022929622318,"-1,1",19,4,0,1,0.05
-0.10325227524317798,15.048804899257233,0.017079027035283648,0.6646966142632632,"-1,1",19,4,0.2,1,0.05
-0.03410448493347765,15.635091442512849,0.003718592100105307,0.6252478480268732,"-1,1",20,4,0,1,0.05
0.03679493203811612,18.918971410089462,0.020465591913665433,0.6478589432581783,"-1,1",20,4,0.2,1,0.05
-0.23417314758582988,23.07819075713054,0.002045490175192303,0.9634245062103769,"-1,1",0,5,0,1,0.05
-0.051271244408462514,26.785572930877617,0.002528984051264746,0.9570729160422166,"-1,1",0,5,0.2,1,0.05
0.03889089040069538,26.68021541668423,0.0034461726988105176,0.9543130099760097,"-1,1",1,5,0,1,0.05
0.45100308214107393,25.968852239584734,0.002282641700485671,0.9572334906918845,"-1,1",1,5,0.2,1,0.05
-0.06805883265724676,21.305584294748165,0.0011185983784915794,0.964392079854734,"-1,1",2,5,0,1,0.05
0.019881202208552565,24.485939907670932,0.0019127576688146612,0.9583009184992378,"-1,1",2,5,0.2,1,0.05
-0.024796119958167852,23.861076584451315,0.002165385063748531,0.9570546810148824,"-1,1",3,5,0,1,0.05
0.362450552233119,27.1402547685316,0.0031401623089165514,0.9530325657442584,"-1,1",3,5,0.2,1,0.05
-0.0796649481965183,29.432217757329617,0.004647662749929067,0.9405597807466501,"-1,1",4,5,0,1,0.05
-0.29823206922203593,24.93187032149144,0.003212270016337765,0.9517330465039762,"-1,1",4,5,0.2,1,0.05
-0.1580814255588012,27.27320631557697,0.004144314681843827,0.9402834163639858,"-1,1",5,5,0,1,0.05
-0.022802560232982588,26.767989408241817,0.0048205125695413645,0.9421557481820831,"-1,1",5,5,0.2,1,0.05
0.5802902932058449,29.104860805463694,0.008219517248207296,0.9422746091655055,"-1,1",6,5,0,1,0.05
0.12257491794642218,25.991528775911803,0.005954567368799974,0.9394400649228885,"-1,1",6,5,0.2,1,0.05
0.10900368476899397,28.125398434176496,0.0077811910483830005,0.9320275242002662,"-1,1",7,5,0,1,0.05
-0.1770033389501368,24.085137321864973,0.007957412425666966,0.9575868424792455,"-1,1",7,5,0.2,1,0.05
0.07581378712773919,27.47011084933727,0.011935472598299681,0.9473126583535386,"-1,1",8,5,0,1,0.05
0.24137956507300407,25.8382875521958,0.011540755693318333,0.9450361766047872,"-1,1",8,5,0.2,1,0.05
-0.3374055125133773,22.394216736889277,0.015740137514058797,0.9691929992636206,"-1,1",9,5,0,1,0.05
0.08205293469252842,23.429033389367667,0.014992715078519575,0.9663423794396245,"-1,1",9,5,0.2,1,0.05
0.09824611711828388,22.86584405294285,0.017719743698015697,0.9655811038137545,"-1,1",10,5,0,1,0.05
0.0679412986914764,23.6791897529494,0.021231768027540704,0.9699035737386297,"-1,1",10,5,0.2,1,0.05
-0.40151373219168923,25.2341544988659,0.03739142881694369,1.0166662788951624,"-1,1",11,5,0,1,0.05
0.137214708105371,23.052011326528053,0.03570352439658195,1.0057385812891693,"-1,1",11,5,0.2,1,0.05
-0.5088926885062452,27.747395030308944,0.06924288765892911,1.0622836986334265,"-1,1",12,5,0,1,0.05
0.04663972150715922,24.695703000011967,0.07476719523740331,1.071241431727535,"-1,1",12,5,0.2,1,0.05
-0.26481256567454725,24.032537604744864,0.04766164259721192,0.9486522503577206,"-1,1",13,5,0,1,0.05
-0.4066836952825573,21.508470239549528,0.0489090556293079,0.9407012266011826,"-1,1",13,5,0.2,1,0.05
-0.05268220440214845,23.648366930155298,0.043006542536729114,0.9072685690127708,"-1,1",14,5,0,1,0.05
0.43023943851651647,26.761123749075505,0.060974095069820544,0.9211028256573306,"-1,1",14,5,0.2,1,0.05
-0.4695283832326235,27.308291124398508,0.09685826804879849,0.8950622225906679,"-1,1",15,5,0,1,0.05
-0.2602043781522431,24.880253084429004,0.08516856911004436,0.8944637894077666,"-1,1",15,5,0.2,1,0.05
