clim.mean,clim.var,pop.var,lt.pop.lam,sub.corr,clim.sd,rho,asp.mag,rep,asp.effects,AtoB,BtoA
-0.11058436235228596,0.923454750053414,0.0030832138308636106,0.698250399495187,-0.8479549011075272,1,0.5,16,1,,0,0
-0.02899756056717348,1.0745599758665696,0.0014731834125567148,0.656757444168301,-0.8253762882454915,1,0,17,1,,0,0
-0.05201199408148156,0.9005000005438786,0.001388903976812465,0.6543930128470009,-0.840291652055573,1,0.25,17,1,,0,0
-0.14292601172265662,1.0436120525544799,0.002644304695675173,0.6502685753125766,-0.8309497285737222,1,0.5,17,1,,0,0
-0.03619146609776198,0.9690642068687839,6.839214452193118e-4,0.6176939714736589,-0.8126280117524255,1,0,18,1,,0,0
0.054100858790972484,1.1402333500525526,0.0011991664472920823,0.6228669054333936,-0.8177839105161117,1,0.25,18,1,,0,0
0.058078503048209,1.010935014767417,0.0014577948757531771,0.6222754352665822,-0.8358231138843287,1,0.5,18,1,,0,0
0.05091913912334767,0.9301347625051767,3.9624556187062754e-4,0.5929881919173183,-0.7939773701823146,1,0,19,1,,0,0
0.05786452695909052,1.0193136625617307,5.29506154238983e-4,0.5936569076580924,-0.7832540817202622,1,0.25,19,1,,0,0
-0.07210098370455562,0.9962889795893536,5.409355888446478e-4,0.5894002871404759,-0.8000674747320574,1,0.5,19,1,,0,0
0.01507409003490914,0.9282749410486297,1.7695819749278437e-4,0.5745053857281395,-0.8071646515449014,1,0,20,1,,0,0
-0.017665240272974086,0.9398301121283927,2.26435338725714e-4,0.5738704482936691,-0.8096992627358367,1,0.25,20,1,,0,0
0.0026237263136143023,0.9632879291866417,3.043844714376194e-4,0.5745359560750942,-0.8057875133747476,1,0.5,20,1,,0,0
0.06456725907089614,16.58877598779454,6.307403732856406e-4,0.97552264327719,0.9999999999999998,2,0,0,1,,0,0
0.0032349870435420033,14.316570448004608,4.2437156308993226e-4,0.9792584376402925,1,2,0.25,0,1,,0,0
-0.03076049492107416,17.85934934414877,8.583871515463587e-4,0.9733497693584792,1,2,0.5,0,1,,0,0
0.06456725907089614,16.58877598779454,6.765200079654881e-4,0.9733360712256082,0.5572463589264548,2,0,1,1,,0,0
-0.2637169709210539,14.956585516123242,6.617797730110308e-4,0.9749620242529985,0.509434816312654,2,0.25,1,1,,0,0
-0.15029102536133068,14.131823421726507,4.884990432131369e-4,0.9764616835605487,0.5029118184356576,2,0.5,1,1,,0,0
-0.0995288051463883,15.797703859185216,0.0013508002824321231,0.9725919146962553,0.03824703040165746,2,0,2,1,,0,0
-0.39378523150766,15.582472432294908,0.00131550304826625,0.9711797974010199,-0.104535233047142,2,0.25,2,1,,0,0
-0.18192420231406353,16.509940791639643,0.0016293654770427087,0.9712076365767043,-0.04492420759970765,2,0.5,2,1,,0,0
-0.014774904519111239,15.737343526416574,0.0017020979954110137,0.97253014022948,-0.43959212537852954,2,0,3,1,,0,0
0.3597758262565076,16.986064808726535,0.001648012528475078,0.9741740385184634,-0.19903030392689663,2,0.25,3,1,,0,0
-0.39376750102532465,15.280360544236974,0.0023384480802211578,0.9693151939923287,-0.3553399341739806,2,0.5,3,1,,0,0
0.23347876929722916,15.868829202424214,0.002594480479018709,0.9714064404476149,-0.6206189977431117,2,0,4,1,,0,0
-0.01827161277171418,15.65451918113691,0.002545545159323171,0.9685002255550813,-0.6017215304387945,2,0.25,4,1,,0,0
0.1983931899336621,16.73539317123403,0.003592276221254104,0.9693309727374624,-0.5625864959615426,2,0.5,4,1,,0,0
