clim.mean,clim.var,pop.var,lt.pop.lam,asp.effect,asp.mag,clim.sd,rho,rep,move.rate
-0.06309513566784342,2.7935811795357806,1.4114808046852222e-5,0.9946206575307561,"c(-1,1)",1.25,1.5,0.2,1,0.1
-0.12808927455141259,2.450288852066733,1.3369748409527665e-5,0.9987714022332415,"c(-1,1)",1.5,1.5,0,1,0.1
0.09891316627486967,2.469931464906137,1.2592535447258928e-5,0.9988421148749101,"c(-1,1)",1.5,1.5,0.1,1,0.1
0.097054366788976415,2.6551229923139683,9.296392411492051e-6,0.9985834234601663,"c(-1,1)",1.5,1.5,0.2,1,0.1
-0.12540827075905361,2.264693410362951,9.638506597120183e-6,0.9979822495944497,"c(-1,1)",1.75,1.5,0,1,0.1
-0.12488313738641445,2.103263586422588,6.5865697278973075e-6,0.9982170728432391,"c(-1,1)",1.75,1.5,0.1,1,0.1
-0.18440218251745946,2.3784097160495024,8.80377575896083e-6,0.9977642905660209,"c(-1,1)",1.75,1.5,0.2,1,0.1
0.21035193084553128,2.1024821557482194,8.701349684144542e-6,0.9967530210259562,"c(-1,1)",2,1.5,0,1,0.1
-0.04420406729376711,2.0844527827943273,6.912059639120983e-6,0.9968244954975984,"c(-1,1)",2,1.5,0.1,1,0.1
0.13366009181309504,2.2263180106446296,1.0436342693826366e-5,0.9965999990339389,"c(-1,1)",2,1.5,0.2,1,0.1
-0.10726047391387528,2.2227290778648636,9.162062207393496e-6,0.995019567847816,"c(-1,1)",2.25,1.5,0,1,0.1
-0.08458357272331943,2.204601544836071,8.481555601548998e-6,0.9951109771618483,"c(-1,1)",2.25,1.5,0.1,1,0.1
0.17166326264565496,2.610526462077864,1.3866620096252857e-5,0.9944891101045313,"c(-1,1)",2.25,1.5,0.2,1,0.1
-0.18321996478468353,2.057220627617908,9.563572104935997e-6,0.993575501826257,"c(-1,1)",2.5,1.5,0,1,0.1
-0.06772180848066481,2.3997921301498035,1.0300374864203267e-5,0.9929783150371166,"c(-1,1)",2.5,1.5,0.1,1,0.1
0.15656399636496066,2.388358741974733,1.178724278989101e-5,0.9931160506238119,"c(-1,1)",2.5,1.5,0.2,1,0.1
0.0903209034200765,2.3715264548151502,1.8823071747676247e-5,0.9997203901321876,"c(-1,1)",2.75,1.5,0,1,0.1
0.05423249516521813,2.0438352681038165,1.1411146542642726e-5,1.0002462170587347,"c(-1,1)",2.75,1.5,0.1,1,0.1
0.19442513099367856,1.754285756421424,9.381521830943889e-6,1.0007856817932486,"c(-1,1)",2.75,1.5,0.2,1,0.1
0.1772155738554582,2.4528015325996804,1.4104322149018994e-5,0.9973687045892161,"c(-1,1)",3,1.5,0,1,0.1
-0.05504090290150779,2.5576194513515147,1.6506808534079255e-5,0.9971489054090592,"c(-1,1)",3,1.5,0.1,1,0.1
-0.012991460092319523,2.0691190047407946,8.32997533570056e-6,0.997967185219092,"c(-1,1)",3,1.5,0.2,1,0.1
-0.012756262923965568,2.543326434744809,1.5073485699887601e-5,0.9946215535302146,"c(-1,1)",3.25,1.5,0,1,0.1
-0.07236537933762184,1.939593498048408,1.1629433005488788e-5,0.9956286903857563,"c(-1,1)",3.25,1.5,0.1,1,0.1
-0.186966439888244,2.0468226094340647,1.3609129984522516e-5,0.99555901135849445,"c(-1,1)",3.25,1.5,0.2,1,0.1
0.03770062526923495,1.9912595489208078,1.082973796268308e-5,1.002607489371341,"c(-1,1)",3.5,1.5,0,1,0.1
0.01639704856441893,2.2327409638634927,1.401898083129944e-5,1.0021553660042,"c(-1,1)",3.5,1.5,0.1,1,0.1
0.11377480860112985,1.8101493347004813,1.1064127009938312e-5,1.0029835856972602,"c(-1,1)",3.5,1.5,0.2,1,0.1
0.024109069309329576,2.240712677274832,1.603985474216059e-5,0.9992136359080872,"c(-1,1)",3.75,1.5,0,1,0.1
-0.01643053741412862,2.1719424829282645,1.4335989410329922e-5,0.9991270287628894,"c(-1,1)",3.75,1.5,0.1,1,0.1
-0.18719868526330719,2.1912975614164942,2.1574682618651417e-5,0.9992048842661879,"c(-1,1)",3.75,1.5,0.2,1,0.1
0.024867980354146838,2.1722249921373984,1.696816525301117e-5,0.9958270047569335,"c(-1,1)",4,1.5,0,1,0.1
-0.21665450649300833,2.3717327040986915,2.5092950583124954e-5,0.9957711295310436,"c(-1,1)",4,1.5,0.1,1,0.1
0.08318382729108739,2.3852077444066278,2.1048997804675265e-5,0.995455426541233,"c(-1,1)",4,1.5,0.2,1,0.1
-0.07980945056131143,2.494926988105499,2.525269586327184e-5,0.9915639250748879,"c(-1,1)",4.25,1.5,0,1,0.1
0.03794860998763122,1.8395191416837158,1.1570349367844722e-5,0.9929702074120624,"c(-1,1)",4.25,1.5,0.1,1,0.1
0.037503365391951364,1.9621872121729609,1.4573143788630914e-5,0.9927590612604963,"c(-1,1)",4.25,1.5,0.2,1,0.1
0.25115209614070666,2.458213011495212,3.55225038520231e-5,0.9888479808939485,"c(-1,1)",4.5,1.5,0,1,0.1
-0.07957657529953965,1.9602507007747185,1.7771266596839886e-5,0.9890036433510752,"c(-1,1)",4.5,1.5,0.1,1,0.1
0.1850524293419093,2.228741777216898,3.688276386410835e-5,0.9890352624011737,"c(-1,1)",4.5,1.5,0.2,1,0.1
-0.004608248602750488,1.9120563082183837,1.8570391538859196e-5,1.0015579317063101,"c(-1,1)",4.75,1.5,0,1,0.1
-0.12126260394764223,1.9648741575079622,2.5834435391483646e-5,1.0015987500932508,"c(-1,1)",4.75,1.5,0.1,1,0.1
-0.11644880644550706,2.049086143468271,2.9018471686511538e-5,1.0013929138498872,"c(-1,1)",4.75,1.5,0.2,1,0.1
0.07174959651241529,2.286801430283641,2.7164667447119115e-5,0.9958264772887877,"c(-1,1)",5,1.5,0,1,0.1
-0.07107218752418175,1.8676593173183098,1.7911601044375442e-5,0.9967142837969536,"c(-1,1)",5,1.5,0.1,1,0.1
0.013669006052877014,2.4446690978470715,2.637011927711232e-5,0.9957464629703952,"c(-1,1)",5,1.5,0.2,1,0.1
0.15351192616248413,3.5495171465108784,1.781659089949101e-5,0.9957804863863876,"c(-1,1)",0,2,0,1,0.1
0.06358411326503176,3.771262377785173,2.0115342153251596e-5,0.9954150794059815,"c(-1,1)",0,2,0.1,1,0.1
-0.053741370017433225,3.9075127055388994,2.63310878534651e-5,0.9952868151286892,"c(-1,1)",0,2,0.2,1,0.1
-0.3686517223429615,4.297904284112961,3.6282462826571165e-5,0.9944003724411137,"c(-1,1)",0.25,2,0,1,0.1
0.022348640629248753,3.6107835967326767,1.4010230695813511e-5,0.9956250643281866,"c(-1,1)",0.25,2,0.1,1,0.1
0.04759734042811126,3.4739891166800327,1.4995518352111925e-5,0.9957891504473055,"c(-1,1)",0.25,2,0.2,1,0.1
-0.005419936530160733,3.788698097461621,3.173133508883179e-5,0.9950497935178163,"c(-1,1)",0.5,2,0,1,0.1
-0.014358751684743692,3.6837217137790264,1.9855818291096564e-5,0.9952028688040456,"c(-1,1)",0.5,2,0.1,1,0.1
0.008336910519571345,3.8288685912123963,1.8249372188317415e-5,0.9950007796896504,"c(-1,1)",0.5,2,0.2,1,0.1
-0.13308467349673814,4.1519734381998665,2.1107333738203983e-5,0.9941242889916855,"c(-1,1)",0.75,2,0,1,0.1
-0.18644940208110902,4.033964445604483,2.233275573159412e-5,0.9942213118556349,"c(-1,1)",0.75,2,0.1,1,0.1
-0.028257766471006755,4.343457327970888,2.960609285715623e-5,0.9938546943840351,"c(-1,1)",0.75,2,0.2,1,0.1
0.15764616646366958,3.497219927990743,1.827708718224078e-5,0.9944767176825563,"c(-1,1)",1,2,0,1,0.1
0.41422145064694793,4.268390173399086,2.4256917096223696e-5,0.9931035040784639,"c(-1,1)",1,2,0.1,1,0.1
-0.12155941070169575,4.299020760861566,2.9609565939206083e-5,0.9932171468395949,"c(-1,1)",1,2,0.2,1,0.1
-0.17359775465195018,3.5527243839026417,2.0304622590481493e-5,0.9935245336345182,"c(-1,1)",1.25,2,0,1,0.1
-0.16991232066860543,3.9536041792861405,2.9552994046248297e-5,0.9928664120664465,"c(-1,1)",1.25,2,0.1,1,0.1
-0.08773826062344815,4.167783937285629,3.31737403300362e-5,0.9926018488204065,"c(-1,1)",1.25,2,0.2,1,0.1
0.1504622288490407,4.476166551819961,2.5220766394860832e-5,0.9958569862329277,"c(-1,1)",1.5,2,0,1,0.1
0.024922916155667788,4.367775125130978,3.3344309394750255e-5,0.9959723656779566,"c(-1,1)",1.5,2,0.1,1,0.1
0.13660832619239524,2.7901067444329017,1.5100941236564457e-5,0.9983361566404622,"c(-1,1)",1.5,2,0.2,1,0.1
-0.009882387447358015,4.1170602632384865,2.5594059933272137e-5,0.9951063698348152,"c(-1,1)",1.75,2,0,1,0.1
-0.04108398774851678,3.7796098424871496,1.8284779510545264e-5,0.9956953240662436,"c(-1,1)",1.75,2,0.1,1,0.1
0.018112768722531963,3.3934792683631168,1.9439515679194328e-5,0.9962438615272938,"c(-1,1)",1.75,2,0.2,1,0.1
0.14278539204139337,3.651525430648298,2.6043641764789973e-5,0.9944283112357376,"c(-1,1)",2,2,0,1,0.1
0.18967582352045934,4.274268797922076,3.30860268617376e-5,0.9935561306834649,"c(-1,1)",2,2,0.1,1,0.1
-0.18648820953377043,3.8838094166687975,1.9925779661702905e-5,0.9940874928972349,"c(-1,1)",2,2,0.2,1,0.1
-0.15842424197885077,3.742865743353736,2.852257722999413e-5,0.992646782024607,"c(-1,1)",2.25,2,0,1,0.1
0.1651147287982569,3.8036148358521933,2.565017576665702e-5,0.9926226186068906,"c(-1,1)",2.25,2,0.1,1,0.1
-0.12339868754711397,4.04555128977573,3.349779740043514e-5,0.9922997323787115,"c(-1,1)",2.25,2,0.2,1,0.1
0.05913678806665079,4.071020470603987,3.312300010252465e-5,0.9903508472596921,"c(-1,1)",2.5,2,0,1,0.1
-0.12631914125013957,4.205846643687171,5.4568694404592756e-5,0.9901366924619556,"c(-1,1)",2.5,2,0.1,1,0.1
0.10631081030671578,4.147820309272274,3.4928353748955166e-5,0.9902230405634215,"c(-1,1)",2.5,2,0.2,1,0.1
0.028308181684623228,3.5709577893102886,2.4904222194115857e-5,0.9976390832774589,"c(-1,1)",2.75,2,0,1,0.1
-0.16956252231537605,3.697590757116767,3.295913790844123e-5,0.9976445635645131,"c(-1,1)",2.75,2,0.1,1,0.1
-0.007170265657618638,4.148045508244231,5.302355807303294e-5,0.9969233403815034,"c(-1,1)",2.75,2,0.2,1,0.1
-0.18551728305349352,3.457735246488834,4.1039886972243866e-5,0.9955332037337973,"c(-1,1)",3,2,0,1,0.1
0.003980260639423179,4.908778729867916,8.640066946219926e-5,0.9931926854045697,"c(-1,1)",3,2,0.1,1,0.1
-0.025182584004256717,3.3987438403682404,3.0456263368324844e-5,0.9957738223080996,"c(-1,1)",3,2,0.2,1,0.1
-0.0064000555714695245,3.6095582522898058,2.351222082771224e-5,0.9926667725328908,"c(-1,1)",3.25,2,0,1,0.1
-0.08392754287156576,3.2441840421097097,3.14693298120598e-5,0.9933748991970721,"c(-1,1)",3.25,2,0.1,1,0.1
0.034815987993280444,5.197617940874287,9.370679636497035e-5,0.9900840119291286,"c(-1,1)",3.25,2,0.2,1,0.1
-0.0032257678405736476,4.232733908415511,6.716886326756865e-5,0.9984376932073398,"c(-1,1)",3.5,2,0,1,0.1
-0.3426924430050523,4.506280800615874,7.657817102219002e-5,0.998931246879729,"c(-1,1)",3.5,2,0.1,1,0.1
-0.09208230239320249,3.7347482854615546,9.12347384703592e-5,0.999295894082398,"c(-1,1)",3.5,2,0.2,1,0.1
0.16982762617957026,4.4095531979813005,6.707437198550143e-5,0.9954982431248537,"c(-1,1)",3.75,2,0,1,0.1
-0.13268484017308996,4.180342475317455,4.609290371501616e-5,0.9953475327724033,"c(-1,1)",3.75,2,0.1,1,0.1
-0.29456035217013143,4.200003071199684,5.4222142628714425e-5,0.9957504742935316,"c(-1,1)",3.75,2,0.2,1,0.1
-0.09864007956139113,3.9449934677077017,6.619082354635661e-5,0.9924327804734067,"c(-1,1)",4,2,0,1,0.1
0.07355271012632272,3.916722211895494,3.998494981408689e-5,0.9927124612213556,"c(-1,1)",4,2,0.1,1,0.1
0.12449062448182366,3.6106439258327074,4.619169749958175e-5,0.9934126562394744,"c(-1,1)",4,2,0.2,1,0.1
-0.14723900835900705,3.4455105899373875,4.157262031661611e-5,0.9899520210636445,"c(-1,1)",4.25,2,0,1,0.1
-0.13498007997745037,4.288008621755102,9.780444762436229e-5,0.9887276853016636,"c(-1,1)",4.25,2,0.1,1,0.1
0.03512436180124208,4.0947655328462025,5.190737570105386e-5,0.9885104627139907,"c(-1,1)",4.25,2,0.2,1,0.1
-0.005325338231375561,3.808632255134967,8.670185818168597e-5,0.9852069430740688,"c(-1,1)",4.5,2,0,1,0.1
-0.07887646636301202,4.406152258614917,8.625880955108306e-5,0.9843095935549228,"c(-1,1)",4.5,2,0.1,1,0.1
0.1337361902364007,3.275063750728053,4.982769545971598e-5,0.9864967536277883,"c(-1,1)",4.5,2,0.2,1,0.1
0.11999301697449404,3.916134082484433,5.465335593615971e-5,0.9973543386367246,"c(-1,1)",4.75,2,0,1,0.1
-8.793397692091103e-4,3.8806418630477917,9.545176262052027e-5,0.9970840458881,"c(-1,1)",4.75,2,0.1,1,0.1
0.1769960730703198,3.5199252707617577,6.930341459483733e-5,0.9981572107373387,"c(-1,1)",4.75,2,0.2,1,0.1
0.19888798219352388,4.126005915687514,8.67532897314551e-5,0.9919053050446952,"c(-1,1)",5,2,0,1,0.1
-0.13266755959008394,3.478712364331701,9.415675640501722e-5,0.9933152716840754,"c(-1,1)",5,2,0.1,1,0.1
0.03230707314054677,4.394187363979097,1.4699908360918545e-4,0.9914735983946131,"c(-1,1)",5,2,0.2,1,0.1
0.010554029884696458,6.945149820079419,7.35400286902529e-5,0.9908391599769935,"c(-1,1)",0,2.5,0,1,0.1
-0.19241233561306018,6.1500541516125145,4.559450708275599e-5,0.992005197932924,"c(-1,1)",0,2.5,0.1,1,0.1
0.3591552982291305,5.415660929074947,7.747708419355297e-5,0.9929032241105104,"c(-1,1)",0,2.5,0.2,1,0.1
-0.07976143154268511,7.21582051387434,9.105231066964896e-5,0.990310562170188,"c(-1,1)",0.25,2.5,0,1,0.1
0.051768116414554415,7.183818620471873,1.0649460596265686e-4,0.9902680919718776,"c(-1,1)",0.25,2.5,0.1,1,0.1
0.41774000608897427,5.90588947438899,5.2362263663452614e-5,0.9920290888531361,"c(-1,1)",0.25,2.5,0.2,1,0.1
-0.19519159548352885,7.8150117565343376,8.520314764021722e-5,0.989165584181761,"c(-1,1)",0.5,2.5,0,1,0.1
0.19749979833521636,5.7908716520273265,5.660468712065445e-5,0.9920232520617183,"c(-1,1)",0.5,2.5,0.1,1,0.1
-0.19510194231017172,6.784831071608474,7.825786431819937e-5,0.9907030888766677,"c(-1,1)",0.5,2.5,0.2,1,0.1
-0.004462908779733356,5.495474231998777,5.408594242001552e-5,0.9920804149466103,"c(-1,1)",0.75,2.5,0,1,0.1
0.2230804623318055,6.990271840865324,9.958845871753494e-5,0.98980796337692,"c(-1,1)",0.75,2.5,0.1,1,0.1
0.02292578155421443,5.54132381984789,3.9464026773277667e-5,0.9921959858450583,"c(-1,1)",0.75,2.5,0.2,1,0.1
0.007446582624016795,5.882140487836775,7.431497003858091e-5,0.9908941500194879,"c(-1,1)",1,2.5,0,1,0.1
-0.23560764612598462,6.346341174310998,7.376929386026679e-5,0.9901313349731823,"c(-1,1)",1,2.5,0.1,1,0.1
-0.2604070199013011,5.7646497782040544,5.498330565331824e-5,0.9909654530178565,"c(-1,1)",1,2.5,0.2,1,0.1
-0.11702297546082686,5.810819329429323,4.6705923547213776e-5,0.9902238138950846,"c(-1,1)",1.25,2.5,0,1,0.1
-0.038584114614496255,6.844582985714118,8.687682685387286e-5,0.9886178324398482,"c(-1,1)",1.25,2.5,0.1,1,0.1
0.017657082570604908,7.002730847831349,9.010489520464822e-5,0.9882828122300539,"c(-1,1)",1.25,2.5,0.2,1,0.1
0.2520087019346284,6.833557555446334,1.0283313854256667e-4,0.9920037562178672,"c(-1,1)",1.5,2.5,0,1,0.1
0.029761813527899778,6.414645288133606,6.821166151055075e-5,0.9928209032200904,"c(-1,1)",1.5,2.5,0.1,1,0.1
-0.30810514845521364,6.316004615661824,1.0607978174742038e-4,0.9928418910164241,"c(-1,1)",1.5,2.5,0.2,1,0.1
0.21947350757785603,5.7490438663210615,5.050598166998732e-5,0.9926815996963211,"c(-1,1)",1.75,2.5,0,1,0.1
-0.4653006880383349,6.763327133986566,8.46610038474165e-5,0.9908284813818046,"c(-1,1)",1.75,2.5,0.1,1,0.1
-0.2051751960072148,5.136264576005197,5.810761834615921e-5,0.9935062371588815,"c(-1,1)",1.75,2.5,0.2,1,0.1
0.16161432303313014,6.332602494798285,7.838646383376494e-5,0.9901367367482314,"c(-1,1)",2,2.5,0,1,0.1
-0.2803797462294977,5.8035517454969225,7.365136243035082e-5,0.9909762979441546,"c(-1,1)",2,2.5,0.1,1,0.1
-0.14914439541066835,5.67629061536773,5.568255409521968e-5,0.9911180084919515,"c(-1,1)",2,2.5,0.2,1,0.1
-0.18871563410312422,6.522230496213592,1.251177736879547e-4,0.9881435941587076,"c(-1,1)",2.25,2.5,0,1,0.1
0.05659427369890586,6.8001665612946285,1.4945077616614787e-4,0.9877623284920621,"c(-1,1)",2.25,2.5,0.1,1,0.1
0.114719679298251,6.456195131747819,7.446330974579219e-5,0.9884991351375944,"c(-1,1)",2.25,2.5,0.2,1,0.1
0.17776228528607213,6.716264430581406,1.2879859765904512e-4,0.9860423404973383,"c(-1,1)",2.5,2.5,0,1,0.1
-0.3198720286707253,6.535744233878255,1.7676232930138825e-4,0.9868724210226322,"c(-1,1)",2.5,2.5,0.1,1,0.1
0.25320323798204525,7.0456131541033695,1.2960553478214929e-4,0.9856156982573112,"c(-1,1)",2.5,2.5,0.2,1,0.1
0.08575233223791362,5.144567700387342,6.994163238711548e-5,0.9951521535258634,"c(-1,1)",2.75,2.5,0,1,0.1
0.1950506446528326,5.6633575364141135,8.266198468482097e-5,0.993928035042477,"c(-1,1)",2.75,2.5,0.1,1,0.1
0.09314236296066324,6.11899901562426,9.495660091133903e-5,0.993705189212732,"c(-1,1)",2.75,2.5,0.2,1,0.1
-0.01858266284034196,5.909415837227685,9.021636341991243e-5,0.9913522212824938,"c(-1,1)",3,2.5,0,1,0.1
-0.07132502391515302,5.99169973468409,1.0803215322611052e-4,0.9910532068878984,"c(-1,1)",3,2.5,0.1,1,0.1
0.0369289149727078,6.080507518198197,8.426539607687889e-5,0.9911324867644726,"c(-1,1)",3,2.5,0.2,1,0.1
-0.07697526140879171,4.95041118289675,7.090655281550191e-5,0.9904806584944311,"c(-1,1)",3.25,2.5,0,1,0.1
0.23612862672092397,6.49866128425591,1.3612720755457706e-4,0.9877230419428815,"c(-1,1)",3.25,2.5,0.1,1,0.1
-0.22346970696824428,6.378218743734049,1.4704001541036746e-4,0.9884578715640209,"c(-1,1)",3.25,2.5,0.2,1,0.1
0.004655385796564284,6.857040866134822,1.6896981817548725e-4,0.9933327341120847,"c(-1,1)",3.5,2.5,0,1,0.1
-0.1145449520625303,7.065525139072064,1.8621797433232827e-4,0.9931910778915812,"c(-1,1)",3.5,2.5,0.1,1,0.1
-0.06729620126232333,5.988471909786977,1.5573921162799633e-4,0.9956126218616422,"c(-1,1)",3.5,2.5,0.2,1,0.1
0.06308990321023235,6.400054042420911,1.6452532852258622e-4,0.9910883967200164,"c(-1,1)",3.75,2.5,0,1,0.1
-0.01971347129129479,6.381034883369862,1.6110455866722944e-4,0.9912236509595943,"c(-1,1)",3.75,2.5,0.1,1,0.1
0.10427766264247802,5.982636566096888,1.2084036951682364e-4,0.9921775912691241,"c(-1,1)",3.75,2.5,0.2,1,0.1
-0.030944782483572304,6.662320180925688,2.3812305957159318e-4,0.987182995758313,"c(-1,1)",4,2.5,0,1,0.1
-0.05922760707282737,6.572258631223017,1.3365596477281412e-4,0.9872931122423345,"c(-1,1)",4,2.5,0.1,1,0.1
-0.055285491244968225,7.004871256424514,1.7410680666153113e-4,0.9876880242209503,"c(-1,1)",4,2.5,0.2,1,0.1
-0.016590390818898845,5.224244107782166,1.2818312171133448e-4,0.986744333372052,"c(-1,1)",4.25,2.5,0,1,0.1
-0.050465161479471325,6.233439160173337,1.4493401876650836e-4,0.9851507911489195,"c(-1,1)",4.25,2.5,0.1,1,0.1
0.11337835339294078,7.55938449305167,2.91373901898372e-4,0.9825363029023207,"c(-1,1)",4.25,2.5,0.2,1,0.1
0.05051091590102912,6.354360242212712,2.4927512407278224e-4,0.9807826216341836,"c(-1,1)",4.5,2.5,0,1,0.1
-0.11532441738627676,6.513292205068874,2.8838329666432084e-4,0.9800436606768455,"c(-1,1)",4.5,2.5,0.1,1,0.1
0.34801112023156405,5.55474364399055,1.6897662313584635e-4,0.9838351691642425,"c(-1,1)",4.5,2.5,0.2,1,0.1
0.13377982905417019,6.203382534764196,2.217384648659457e-4,0.9925161026199354,"c(-1,1)",4.75,2.5,0,1,0.1
0.217554398010138,6.907936690631768,2.946626855298404e-4,0.9901938758333494,"c(-1,1)",4.75,2.5,0.1,1,0.1
0.23797469017794692,6.8731089608503,2.5381618876822975e-4,0.9917588055476999,"c(-1,1)",4.75,2.5,0.2,1,0.1
0.04438076657943573,6.937403503508982,3.35783483183073e-4,0.9866720355935974,"c(-1,1)",5,2.5,0,1,0.1
-0.5847340688080771,5.412724196651785,1.9318753357148083e-4,0.9928211669569346,"c(-1,1)",5,2.5,0.1,1,0.1
0.22140280412012978,6.306951738278203,2.345322821604191e-4,0.9876461503623197,"c(-1,1)",5,2.5,0.2,1,0.1
-0.3869799640074098,9.060614927631741,1.2306682054692665e-4,0.9875176866617651,"c(-1,1)",0,3,0,1,0.1
-0.3976032836203336,11.07920296043683,3.084402248857481e-4,0.9840355436285967,"c(-1,1)",0,3,0.1,1,0.1
-0.125348524874206,10.595980347000403,3.240516362270808e-4,0.9850131155218147,"c(-1,1)",0,3,0.2,1,0.1
0.05847472519484699,9.247669718214187,1.2005347902507702e-4,0.9873345507594697,"c(-1,1)",0.25,3,0,1,0.1
0.2414183340632065,9.612026777065811,2.197910989213562e-4,0.9864186986655139,"c(-1,1)",0.25,3,0.1,1,0.1
0.4737711698597062,8.622267236295441,1.246287696343449e-4,0.9876955945752105,"c(-1,1)",0.25,3,0.2,1,0.1
-0.12501096976451226,8.638566736309297,1.0610060617098896e-4,0.98791674365621,"c(-1,1)",0.5,3,0,1,0.1
0.2150410781238799,8.161799377378973,1.0839800935321528e-4,0.9885551801395478,"c(-1,1)",0.5,3,0.1,1,0.1
0.009430916021047068,8.044496306684671,1.2415376700089696e-4,0.988758852841358,"c(-1,1)",0.5,3,0.2,1,0.1
-0.146697758392328,8.816789151069715,1.1366643390842497e-4,0.9872031554120655,"c(-1,1)",0.75,3,0,1,0.1
-0.138072335775901,8.540489289806914,1.7768723215996578e-4,0.9874031764754498,"c(-1,1)",0.75,3,0.1,1,0.1
0.2344826019867797,10.453882508528716,1.920300106527507e-4,0.9844410301114438,"c(-1,1)",0.75,3,0.2,1,0.1
-0.06448027447544878,10.570049357677446,3.0243257063024547e-4,0.9834724196198932,"c(-1,1)",1,3,0,1,0.1
-0.06855642167537632,9.43764742924165,2.1077006405563955e-4,0.9854102922864099,"c(-1,1)",1,3,0.1,1,0.1
-0.19808355370312994,9.740248364903485,1.9627558637821415e-4,0.9849209215906787,"c(-1,1)",1,3,0.2,1,0.1
-0.22081081254974616,9.642177560627724,1.7735749436502505e-4,0.9841903104623947,"c(-1,1)",1.25,3,0,1,0.1
0.14861529830077286,8.52237097491727,1.451683632931231e-4,0.9860422570068333,"c(-1,1)",1.25,3,0.1,1,0.1
-0.30083927504843005,7.368599634778078,1.2492474802174413e-4,0.9877361982085047,"c(-1,1)",1.25,3,0.2,1,0.1
-0.04378763375745645,9.410740779720342,2.0638268594919533e-4,0.9881174788480351,"c(-1,1)",1.5,3,0,1,0.1
0.0760231415081647,9.961387071206039,2.3274115301102682e-4,0.9869023673477207,"c(-1,1)",1.5,3,0.1,1,0.1
-0.03999409937850205,7.686951921622349,1.380500850113541e-4,0.9908545360779656,"c(-1,1)",1.5,3,0.2,1,0.1
-0.5796024874167245,8.909664821357671,1.9453554066119696e-4,0.9876273587479096,"c(-1,1)",1.75,3,0,1,0.1
0.2885958229206704,10.239125661669114,2.7677092730595763e-4,0.9851261364970951,"c(-1,1)",1.75,3,0.1,1,0.1
0.24696857375102643,7.832235047574425,1.2663087830277724e-4,0.9892319513390286,"c(-1,1)",1.75,3,0.2,1,0.1
0.16744723362046712,10.186458422234349,3.0158119593386455e-4,0.9842175091663589,"c(-1,1)",2,3,0,1,0.1
0.25831491759138364,9.002460864383627,2.1956011606228017e-4,0.9860080490367799,"c(-1,1)",2,3,0.1,1,0.1
-0.220320991291239,8.54456603725411,2.416894393772956e-4,0.9864402835421587,"c(-1,1)",2,3,0.2,1,0.1
-0.11832050260506839,8.8054221429791,2.4577743660147804e-4,0.9844530114849281,"c(-1,1)",2.25,3,0,1,0.1
-0.08847467579593904,9.360196193109706,1.9742263714145794e-4,0.983622734710297,"c(-1,1)",2.25,3,0.1,1,0.1
0.19842959140754615,8.920869217415188,2.0784998251623894e-4,0.9841349019351072,"c(-1,1)",2.25,3,0.2,1,0.1
-0.12233029939303527,9.07681670343385,1.384039134515103e-4,0.9822559089533431,"c(-1,1)",2.5,3,0,1,0.1
0.10512081126751636,7.873999711141622,2.0344975400539086e-4,0.9840357630853676,"c(-1,1)",2.5,3,0.1,1,0.1
-0.056526583708464695,9.418541384361694,2.2374808676436838e-4,0.9815449575329863,"c(-1,1)",2.5,3,0.2,1,0.1
0.45383484695580983,9.245640063620256,3.2842403049462653e-4,0.9876900425987915,"c(-1,1)",2.75,3,0,1,0.1
-0.0105182089540023,10.333823599776206,2.540312386439843e-4,0.9858800169962376,"c(-1,1)",2.75,3,0.1,1,0.1
-0.11583593133247906,8.278012607439369,1.7473717600525348e-4,0.9895868255828598,"c(-1,1)",2.75,3,0.2,1,0.1
0.1784848281597271,10.186378959668113,4.0674307146815495e-4,0.983576283342427,"c(-1,1)",3,3,0,1,0.1
-0.07912670154321572,8.623163432546024,2.5826953029631553e-4,0.9865636781571038,"c(-1,1)",3,3,0.1,1,0.1
-0.5107727517454307,7.485210672883239,1.7354056765320864e-4,0.9892597960426988,"c(-1,1)",3,3,0.2,1,0.1
0.39984112865956983,9.458444842352852,2.9487588000778707e-4,0.9832058646174694,"c(-1,1)",3.25,3,0,1,0.1
0.011213465054520812,8.691128200208471,3.6175411931875815e-4,0.9836155250179074,"c(-1,1)",3.25,3,0.1,1,0.1
0.21739383850423857,9.742377630080323,4.1345609388848106e-4,0.9818516273048042,"c(-1,1)",3.25,3,0.2,1,0.1
0.16768566883587271,7.735799709675465,1.6632585549973685e-4,0.9919440448055545,"c(-1,1)",3.5,3,0,1,0.1
0.05258881651088946,10.49429303634778,4.998335699430428e-4,0.9864416044718815,"c(-1,1)",3.5,3,0.1,1,0.1
-0.3165869418690132,10.25842485467967,4.59527126200141e-4,0.9877311775615685,"c(-1,1)",3.5,3,0.2,1,0.1
0.04439916296885443,9.651506281452122,3.5288405710834505e-4,0.9849726110493466,"c(-1,1)",3.75,3,0,1,0.1
0.006401041716559019,10.400989970039392,4.615412029129031e-4,0.9830721561735009,"c(-1,1)",3.75,3,0.1,1,0.1
-0.0020489075944500465,7.7010329869190555,1.8678314027105274e-4,0.9887716369316005,"c(-1,1)",3.75,3,0.2,1,0.1
0.21602325867067554,8.179942676232635,3.6234483906529095e-4,0.9839780481548756,"c(-1,1)",4,3,0,1,0.1
