clim.mean,clim.var,pop.var,lt.pop.lam,sub.corr,clim.sd,rho,asp.mag,rep,asp.effects,AtoB,BtoA
5.362632700049629,8000.723898274262,0.14157376812389025,0.6619606237548058,-0.1342634435236739,10,0.5,20,1,,0,0
11.78633072187133,45437.25110272137,0.010175147778089153,0.5221461621735849,1,15,0,0,1,,0,0
38.256726548483755,48422.12099496871,0.0020430447182411115,0.5039418332065828,1,15,0.25,0,1,,0,0
40.25199773166382,59317.19300949442,0.0037675701501725047,0.5081329303697808,1,15,0.5,0,1,,0,0
7.857131335253692,62651.883382191794,0.008264121550710324,0.5199907208259505,0.8025590119570699,15,0,5,1,,0,0
-4.152308082626088,44735.07650921561,0.007494906265725462,0.5228224380008091,0.5035728228034948,15,0.25,5,1,,0,0
20.282818264370306,49241.35302705439,0.004245513262513512,0.512423411334287,0.5633126427265623,15,0.5,5,1,,0,0
-2.668481285148475,62310.060544309235,0.0031556502305112237,0.5120870326132602,0.2260500419992216,15,0,10,1,,0,0
6.915616230886412,37732.153956784874,0.004369046065751622,0.5222842631966065,0.06086693524024543,15,0.25,10,1,,0,0
-30.51923989887033,43830.74718076541,0.005782608659008239,0.525805134709828,0.15645310518827837,15,0.5,10,1,,0,0
-24.197949741458263,58126.90885530791,0.010070280453362905,0.5454434166090056,-0.04230049189661291,15,0,15,1,,0,0
58.35930738602244,44734.941274821525,0.008910636431338726,0.5508225321805771,-0.030560551217024536,15,0.25,15,1,,0,0
20.784927843431877,57221.089357794044,0.005550578036255152,0.5497277335685097,-0.0474874899116601,15,0.5,15,1,,0,0
14.419544949732895,47531.51520644063,0.02696339012737483,0.594518550970461,-0.041578292677398494,15,0,20,1,,0,0
-48.267591984261216,55713.59923803184,0.00818374361937338,0.568829779560088,-0.05160614447253819,15,0.25,20,1,,0,0
-60.63590173229456,40947.59767771263,0.01850340978094613,0.5739008094480351,-0.04973902197708235,15,0.5,20,1,,0,0
1.2396605156287612,135799.9019242509,0.0022996004151860554,0.5067948462493258,1,20,0,0,1,,0,0
-59.09094817571043,114629.88845771151,0.005074253055789344,0.5151397524689686,1,20,0.25,0,1,,0,0
-19.41862313358588,146858.84874870902,0.002163039473178282,0.5047459941629587,1,20,0.5,0,1,,0,0
26.177344321782467,152801.00220350534,6.405466425162231e-4,0.5025661098410321,0.9921542824689961,20,0,5,1,,0,0
49.565684205619775,195690.05543140008,0.0012949836645479924,0.5036893846670073,0.9299890938030815,20,0.25,5,1,,0,0
-90.89220688028732,162239.46245523452,0.0043775284153858805,0.5087249134742811,0.8454027271720999,20,0.5,5,1,,0,0
29.245399157989535,159609.51238590028,0.005393167865504467,0.5140770148208873,0.6282369703371461,20,0,10,1,,0,0
-14.888308230268997,174889.02820971727,0.0021681988888362425,0.5114963200637919,-0.019914648510616306,20,0.25,10,1,,0,0
130.4553979178499,123091.5996114851,0.0011271739837276718,0.5090873849186388,-0.031380899897580784,20,0.5,10,1,,0,0
11.89809054049366,126258.68262476938,0.0036278941157498307,0.5211412128629012,-0.012102880016663816,20,0,15,1,,0,0
56.33401096066965,168115.02002627394,0.005017245303374542,0.5287152366270158,-0.015866811180670723,20,0.25,15,1,,0,0
-50.878178399408306,155585.1804516489,9.163777545080473e-4,0.5203423250360595,-0.01648779056497146,20,0.5,15,1,,0,0
0.055590768914268424,167909.5833436992,0.005075954871533555,0.5473399116086233,-0.0273889837699762,20,0,20,1,,0,0
-17.030100586543476,191987.37339580705,0.005892915456508847,0.5450331419253202,-0.0154428317182728,20,0.25,20,1,,0,0
-1.5967356282102565,158275.56465376343,0.07006805422824004,0.5531210464171127,-0.018060987855233485,20,0.5,20,1,,0,0
3.73976525798191e-9,9.948457589666555e-13,2.3193784114267486e-21,1.0008438967045243,1,0.001,0,0,1,,0.01,0.01
3.4477246199810394e-7,8.781079803612491e-13,1.6312661027657995e-21,1.0008438966945565,1,0.001,0.25,0,1,,0.01,0.01
-2.589715885582233e-8,1.2243681266824012e-12,1.6265237770223779e-21,1.0008438967056843,1,0.001,0.5,0,1,,0.01,0.01
-1.9013101722274744e-8,9.840600760225546e-13,9.526608449009869e-13,1.0005718783816566,-0.9999999999999606,0.001,0,5,1,,0.01,0.01
2.363375740865302e-7,1.0075317263698693e-12,9.525847456155099e-13,1.0005718793303684,-0.9999999999999456,0.001,0.25,5,1,,0.01,0.01
3.6803780739895886e-7,6.997559320801639e-13,9.526115383950676e-13,1.0005718805280244,-0.9999999999999797,0.001,0.5,5,1,,0.01,0.01
-6.8022655444244864e-9,8.318662808132488e-13,1.6315424666328585e-10,1.000321711001762,-0.9999999999999997,0.001,0,10,1,,0.01,0.01
-1.3958941592629476e-7,8.005075651633541e-13,1.631289763457817e-10,1.0003217225007046,-0.9999999999999997,0.001,0.25,10,1,,0.01,0.01
7.742827615152844e-8,1.1086900844002944e-12,1.630224344124484e-10,1.000321770778985,-0.9999999999999997,0.001,0.5,10,1,,0.01,0.01
4.5619495533713775e-8,1.0866776140580942e-12,8.44145729307102e-10,0.7624820060128995,-0.9999999999999479,0.001,0,15,1,,0.01,0.01
1.5343487113955664e-8,1.1659155272289726e-12,8.442606362642122e-10,0.7624820079942197,-0.9999999999999286,0.001,0.25,15,1,,0.01,0.01
1.5069429272200857e-7,9.000297741609373e-13,8.440540383978955e-10,0.7624820288850224,-0.9999999999999272,0.001,0.5,15,1,,0.01,0.01
-4.3647147361000927e-8,1.083140866504624e-12,1.7797441892317273e-12,0.5756631535323249,-0.9999999999998189,0.001,0,20,1,,0.01,0.01
-8.967510662055587e-8,1.15802044262169e-12,1.7803878926850008e-12,0.5756631537145619,-0.9999999999998228,0.001,0.25,20,1,,0.01,0.01
-1.1602932754067582e-7,1.0258658460454617e-12,1.7795781774843482e-12,0.5756631527562859,-0.9999999999998197,0.001,0.5,20,1,,0.01,0.01
-3.226158904715698,549.9229619026901,0.032829511359421415,0.6296988948669191,1,5,0,0,1,,0.01,0.01
-2.840443465481405,742.5779543477508,0.036303837580649645,0.6353510956318991,1,5,0.25,0,1,,0.01,0.01
-2.844313913193066,599.7432845801158,0.03822797205071012,0.6682576614251654,1,5,0.5,0,1,,0.01,0.01
-0.7197507181657427,581.8206430584643,0.030843877751841345,0.6735789221121007,0.5270163880924262,5,0,5,1,,0.01,0.01
3.5670695323354833,620.9111311885956,0.029068700372710275,0.6623187936242465,0.5522533393997492,5,0.25,5,1,,0.01,0.01
0.03107418203391763,497.4220381144255,0.032660585274936774,0.6791806606629748,0.5555065743038132,5,0.5,5,1,,0.01,0.01
-3.0298406455919076,459.73565894482937,0.060945532253206966,0.7758532556995349,-0.4178389417885264,5,0,10,1,,0.01,0.01
-2.8309470103587437,628.2745081459454,0.028495860691342367,0.6908039796152975,-0.2919865534700885,5,0.25,10,1,,0.01,0.01
-1.2457887452752443,545.0957239023307,0.04914858101315583,0.7119305190025154,-0.3233710044412115,5,0.5,10,1,,0.01,0.01
5.313463312276475,711.2041963159407,0.19069457589607183,0.8115660250351104,-0.46362164001357625,5,0,15,1,,0.01,0.01
-1.628589840249682,512.33917441601,0.17222368616348566,0.9144074872983312,-0.5698928741758561,5,0.25,15,1,,0.01,0.01
-7.19468216164922,656.5185829404758,0.281238080738316,0.9127733155367922,-0.4658514900254423,5,0.5,15,1,,0.01,0.01
1.2019978133998415,682.1315950214702,0.7201436605150382,0.9876575886245169,-0.49131768149684146,5,0,20,1,,0.01,0.01
-1.1008304769922657,571.1235599125687,0.5480619807051517,0.971832064190017,-0.47037035321746246,5,0.25,20,1,,0.01,0.01
-4.788087713038357,617.7835880048874,1.2410003026716294,0.9663771750150612,-0.39882078986434283,5,0.5,20,1,,0.01,0.01
6.948071258539651,11797.838491020451,0.015259293168280669,0.5337064868179383,0.9999999999999998,10,0,0,1,,0.01,0.01
13.380821910820522,9245.520817790053,0.01772110900174138,0.5425195670953311,1,10,0.25,0,1,,0.01,0.01
34.87220317045973,6833.984444644466,0.01211991449217096,0.5333744083671789,0.9999999999999999,10,0.5,0,1,,0.01,0.01
-2.8320966816789594,8241.19245181552,0.01196333453665786,0.5309903009763512,0.7680748158027014,10,0,5,1,,0.01,0.01
10.69475570713851,9441.998599724799,0.01262387710566768,0.5356774233930349,0.648161404288336,10,0.25,5,1,,0.01,0.01
-12.069084565862212,7105.1894626797675,0.014242945868379821,0.5382721804931178,0.7649642113178889,10,0.5,5,1,,0.01,0.01
-2.007184496246706,8632.438579676085,0.011619835983510279,0.5457964298035963,0.1365327741875835,10,0,10,1,,0.01,0.01
4.469669192587376,8542.817747763014,0.01505749180718189,0.5450141226861821,0.0915943140483623,10,0.25,10,1,,0.01,0.01
16.855929669792996,7517.7789233528565,0.00861294769676732,0.5457344919446291,0.07753212263552926,10,0.5,10,1,,0.01,0.01
5.938726669285797,8336.199653756401,0.04228331589655667,0.6221024096185614,-0.1452970691065453,10,0,15,1,,0.01,0.01
-27.43611495004787,13263.55875579082,0.09057119649424451,0.5950286156370463,-0.09474421850388096,10,0.25,15,1,,0.01,0.01
-12.013427327070646,9640.616901367826,0.014808261929184495,0.5864185093673885,-0.12160055467229845,10,0.5,15,1,,0.01,0.01
21.88197571914912,10939.898812541676,0.3842752642538912,0.6412713318134399,-0.10140840964082053,10,0,20,1,,0.01,0.01
1.4527116491823822,10459.95096819856,0.36171198688093914,0.6428946089004518,-0.0978646749771011,10,0.25,20,1,,0.01,0.01
-8.773254466273166,9270.70507056341,0.10882009197650089,0.6952545134441529,-0.16892935735928322,10,0.5,20,1,,0.01,0.01
-8.564291652820087,41742.58367788307,0.003174865616578888,0.5090808396345515,0.9999999999999999,15,0,0,1,,0.01,0.01
55.78204836796943,49637.716158488925,0.008625679266874504,0.5172095893176837,1,15,0.25,0,1,,0.01,0.01
-6.496419013509129,43606.582990700335,0.004959900748021685,0.5098807399909535,1,15,0.5,0,1,,0.01,0.01
-38.06761237463477,37718.61877794352,0.009725410089050712,0.5268560662760616,0.6708048896909289,15,0,5,1,,0.01,0.01
-63.332714406532425,50954.334582266674,0.006450428979889882,0.5180124168865308,0.6878020909460265,15,0.25,5,1,,0.01,0.01
-54.886046180004605,38219.70073312864,0.003592384487144611,0.5101183566825334,0.6772166391562364,15,0.5,5,1,,0.01,0.01
1.2096123749302468,55275.02093126146,0.013172928030645894,0.5328251474406012,0.26640887683564823,15,0,10,1,,0.01,0.01
-44.73679950160401,42322.02557610818,0.004963703743113492,0.5221274979333322,0.1501494473486675,15,0.25,10,1,,0.01,0.01
-57.88420802417053,49320.292073580466,0.0024504053232225036,0.5106677424639389,0.2682515287043188,15,0.5,10,1,,0.01,0.01
-9.365736393895567,48436.77653246787,0.00916595542822239,0.5417165461925053,0.017829973047644138,15,0,15,1,,0.01,0.01
-19.828327756308184,45132.88250593444,0.012654363684388594,0.5511649907944318,-0.034482725338978,15,0.25,15,1,,0.01,0.01
25.453349821571493,50541.58828432627,0.024609333103785155,0.5550599671456364,-0.04954690416124299,15,0.5,15,1,,0.01,0.01
13.90875258042309,45280.64367852561,0.024040793281251707,0.5677491028652427,-0.047168051214266385,15,0,20,1,,0.01,0.01
-3.4024308334602553,55232.200959787486,0.19190436965145427,0.5838483241477873,-0.04095109721797209,15,0.25,20,1,,0.01,0.01
24.599642088735454,47150.66684917116,0.009918162407312634,0.5914709012070744,-0.07125500667130935,15,0.5,20,1,,0.01,0.01
26.130391954315144,176739.12361322864,0.0033286451488831895,0.5061761991306456,0.9999999999999999,20,0,0,1,,0.01,0.01
10.354661076609315,157221.9822591411,0.004199090255522823,0.5080896702139825,1,20,0.25,0,1,,0.01,0.01
-18.031395550535073,142663.08852295138,0.00282087557653051,0.5066572458037437,1,20,0.5,0,1,,0.01,0.01
25.79378317955774,220223.72632250402,0.004136894700908528,0.508479296857143,0.8595658457051284,20,0,5,1,,0.01,0.01
-100.74229956563956,127535.09599965026,0.003149719273848524,0.5082033750372823,0.8851750927331794,20,0.25,5,1,,0.01,0.01
124.04084939320487,95439.1984319697,0.004054022299505995,0.5118097594237228,0.7279041218325669,20,0.5,5,1,,0.01,0.01
-0.8657012783139831,156175.8408145432,0.00257864711693368,0.5109558058726179,0.3259865492816015,20,0,10,1,,0.01,0.01
14.469921225810172,158150.2268598152,0.00844871460570742,0.5269903011299875,0.12500244096139063,20,0.25,10,1,,0.01,0.01
94.94267933484804,201727.8779262201,0.001985449449366371,0.5092787521773191,0.452759892533439,20,0.5,10,1,,0.01,0.01
1.3876716509159455,161373.76975551865,0.0021096582046021464,0.5197656109316977,0.02605222384959605,20,0,15,1,,0.01,0.01
25.28025797354174,153376.58057032965,0.001798505137708072,0.5194235652597314,0.0013234347970260735,20,0.25,15,1,,0.01,0.01
175.73377646814228,127070.5546580721,0.05468661207650894,0.5398596723578403,-0.02829847098045632,20,0.5,15,1,,0.01,0.01
65.69325434524907,204354.76291865352,0.00652589415509811,0.5484853469565142,-0.021601297425637718,20,0,20,1,,0.01,0.01
-74.97130163949197,194140.3527341614,0.012587278762667244,0.5686934957631852,-0.0377028083625221,20,0.25,20,1,,0.01,0.01
55.67520152659738,196930.57482057542,0.009384993421795391,0.5610228725936701,-0.02382595416297826,20,0.5,20,1,,0.01,0.01
1.2437983748697143e-8,1.0997928050822182e-12,2.7729913073560827e-21,1.0008438967048503,1,0.001,0,0,1,,0.02,0.02
-1.2876942376677108e-7,1.019395972791634e-12,1.815641149283864e-21,1.0008438967086952,0.9999999999999998,0.001,0.25,0,1,,0.02,0.02
-6.416683044769991e-8,8.683767588070037e-13,1.2363768441860914e-21,1.0008438967068685,1,0.001,0.5,0,1,,0.02,0.02
-1.927564833004372e-7,8.7913633391898e-13,7.460683123976323e-13,1.0005716669914728,-0.9999999999999587,0.001,0,5,1,,0.02,0.02
3.688151186249332e-7,1.0556466200023257e-12,7.461194475548923e-13,1.0005716676565757,-0.9999999999999681,0.001,0.25,5,1,,0.02,0.02
2.59265359484303e-9,7.385994183201234e-13,7.46114750355329e-13,1.0005716663136288,-0.9999999999999786,0.001,0.5,5,1,,0.02,0.02
-1.0098999039078145e-7,9.426116504855893e-13,1.0494092091762524e-10,1.0003165638562812,-0.9999999999999994,0.001,0,10,1,,0.02,0.02
-4.345186677680818e-8,1.3536152684843094e-12,1.0490839856326998e-10,1.0003165757449899,-0.9999999999999994,0.001,0.25,10,1,,0.02,0.02
1.7131744925325505e-7,7.702130979021908e-13,1.0499771552842295e-10,1.0003165477768903,-0.9999999999999997,0.001,0.5,10,1,,0.02,0.02
8.573526075820914e-8,9.497016638596757e-13,5.244812231067081e-10,0.7624691962472038,-0.9999999999999493,0.001,0,15,1,,0.02,0.02
-1.248567720046775e-7,7.419864152131039e-13,5.243512166323512e-10,0.7624691912454636,-0.9999999999999649,0.001,0.25,15,1,,0.02,0.02
1.1658256273572685e-7,7.968213282585845e-13,5.24372920171847e-10,0.7624692013977107,-0.9999999999999619,0.001,0.5,15,1,,0.02,0.02
7.155904610541915e-8,1.1571650812799495e-12,1.280133737684741e-12,0.575662753473882,-0.9999999999997343,0.001,0,20,1,,0.02,0.02
-1.2159618716948588e-7,1.1410092564337855e-12,1.2797921564905254e-12,0.5756627522997066,-0.999999999999836,0.001,0.25,20,1,,0.02,0.02
2.6202732752788604e-7,1.0304964836360533e-12,1.2787131213910632e-12,0.5756627600150573,-0.9999999999998829,0.001,0.5,20,1,,0.02,0.02
1.9505887099757584,735.1279581163167,0.03587012326397935,0.6410443627829829,1,5,0,0,1,,0.02,0.02
-2.27855675658579,556.5635624131108,0.03646223411900167,0.6657961529374692,1,5,0.25,0,1,,0.02,0.02
-10.418133671426425,737.265137222013,0.035818824215278405,0.6308011806876433,1,5,0.5,0,1,,0.02,0.02
3.704818477866714,534.1657398014975,0.030913539768140895,0.6439248514649534,0.5084387124132337,5,0,5,1,,0.02,0.02
2.0835332769129717,624.0942657482807,0.027934526253955982,0.6561437634729438,0.442946646840281,5,0.25,5,1,,0.02,0.02
-4.017351137695018,502.47495326624613,0.03503298407267203,0.6478376450338481,0.43539435804772175,5,0.5,5,1,,0.02,0.02
0.21492925484821768,701.4352893605658,0.04336181796239317,0.6878658753484531,-0.2615793736116312,5,0,10,1,,0.02,0.02
-1.338558599851299,564.0433139342066,0.076662325772234155,0.7494535913304562,-0.3521520951774221,5,0.25,10,1,,0.02,0.02
0.14798002864461093,436.8251886820738,0.049278639212248586,0.7654843960461669,-0.42054892360602736,5,0.5,10,1,,0.02,0.02
1.3740839036314967,766.6398842648662,0.20087761779953411,0.8530677861036774,-0.44446601128388846,5,0,15,1,,0.02,0.02
2.111181804204735,631.4895680254008,0.37060749608974425,0.9052342371305078,-0.49982436729144963,5,0.25,15,1,,0.02,0.02
4.2929575502271184,461.7203165317605,0.49719463097040467,0.9177246463778892,-0.5355620013804865,5,0.5,15,1,,0.02,0.02
-3.1342030685397257,585.8121208378058,1.4531937199159055,1.026596877321947,-0.4942361861891283,5,0,20,1,,0.02,0.02
4.7493676725205605,526.1270884431227,2.052489492956534,1.1483137575166202,-0.5014780045235878,5,0.25,20,1,,0.02,0.02
-0.7031702814697189,720.5783511817376,1.4012937087575417,1.0791246042309732,-0.46070710082949756,5,0.5,20,1,,0.02,0.02
-16.275459534234948,11027.094395921024,0.008479382685210318,0.5248599226659899,1,10,0,0,1,,0.02,0.02
8.928493160978448,10222.747642796363,0.019893379038858447,0.5461105432073506,0.9999999999999999,10,0.25,0,1,,0.02,0.02
23.389093647395804,12177.774191002332,0.015818546310343858,0.536921531814287,1,10,0.5,0,1,,0.02,0.02
5.689326197362573,7905.548111596285,0.01488762054803613,0.544834339056829,0.6795809014710954,10,0,5,1,,0.02,0.02
-6.449739629365493,10873.611271846912,0.012721938956137092,0.5343972049589029,0.7370045719637252,10,0.25,5,1,,0.02,0.02
-12.702840413650053,9826.01625792921,0.011307632623714843,0.5302293170234106,0.7353016248975897,10,0.5,5,1,,0.02,0.02
5.42647463093784,12222.480471648898,0.009160196119297468,0.5424839359871867,0.1226758154735639,10,0,10,1,,0.02,0.02
-31.62413871946449,10852.342755596537,0.013134374666491805,0.5465413058467011,-0.059503133388721416,10,0.25,10,1,,0.02,0.02
16.106417541431682,7571.3429545226,0.026467313196332505,0.5831981758604312,-0.038678383909706335,10,0.5,10,1,,0.02,0.02
-11.65051130018857,11804.753117886432,0.05328174284195378,0.5855440191156911,-0.09487849990526982,10,0,15,1,,0.02,0.02
-23.589332881288364,9998.032308195943,0.018122433030338725,0.585477091212165,-0.06521643823009621,10,0.25,15,1,,0.02,0.02
4.706900809949065,7071.029069914201,0.02515052357061619,0.6073145006829107,-0.13274719025982074,10,0.5,15,1,,0.02,0.02
-22.734444752121593,10288.032407604273,0.3337745258228323,0.6677535818467978,-0.11850217988170625,10,0,20,1,,0.02,0.02
-18.841376531543123,11259.916213030237,0.2924710254998668,0.6584616031764204,-0.10400786745870923,10,0.25,20,1,,0.02,0.02
3.7421614456497747,8769.877604586212,0.22030721072052367,0.6717122732286016,-0.1516374758030919,10,0.5,20,1,,0.02,0.02
-10.428357582713305,38346.14793146674,0.01335463606782645,0.5309679408381867,1,15,0,0,1,,0.02,0.02
-13.482525426068413,42826.88655330047,0.00623583157479592,0.5156682352369477,1,15,0.25,0,1,,0.02,0.02
77.08629746017291,46047.240334887465,0.0033389109569302603,0.508355879791682,1,15,0.5,0,1,,0.02,0.02
-6.376348666682386,61195.081746564894,0.006720359531190433,0.51583169773312,0.7230307308249836,15,0,5,1,,0.02,0.02
-11.135982657281453,49497.246432328146,0.00756566008040666,0.5198747655001198,0.7870906704925571,15,0.25,5,1,,0.02,0.02
80.63344946755898,59327.55788020394,0.0060549596162106385,0.51715494577577,0.49136541386581406,15,0.5,5,1,,0.02,0.02
8.807532579368354,56032.91167607655,0.0029778381961049374,0.5173525259191273,0.04196965393157547,15,0,10,1,,0.02,0.02
11.273441012917088,45749.29806982917,0.006123925903481796,0.5241710507608868,0.1698337196907861,15,0.25,10,1,,0.02,0.02
-16.70081985650265,53450.5142000027,0.007356214817153833,0.5227218856625717,-0.01115316980976964,15,0.5,10,1,,0.02,0.02
22.15929544943835,49574.0507639639,0.03398384059737451,0.557785761798362,-0.06973619998840615,15,0,15,1,,0.02,0.02
3.642862797633561,41058.16037132353,0.015563498392244059,0.5440793259326495,-0.022570283248974515,15,0.25,15,1,,0.02,0.02
12.833529671052492,45996.05371298762,0.015175842598518037,0.5461699782844133,-0.022055759815870934,15,0.5,15,1,,0.02,0.02
-39.47894843909129,47426.09749805554,0.035388729644566005,0.5825769611922046,-0.052698235838803384,15,0,20,1,,0.02,0.02
11.724583126041951,47755.34596294397,0.1189238446019007,0.597062925303578,-0.06125823184867793,15,0.25,20,1,,0.02,0.02
0.7775560099203083,44565.582737410994,0.013982046687161758,0.5814784831476971,-0.052683154533201194,15,0.5,20,1,,0.02,0.02
5.025755325502525,173826.51581820147,0.0025073754788134946,0.5058522626551557,1,20,0,0,1,,0.02,0.02
27.654321876108494,145266.76695004498,0.005288369289647001,0.5124376935305457,1,20,0.25,0,1,,0.02,0.02
-136.94437991408108,146057.1942348883,0.00734634078205332,0.5150916164618004,1,20,0.5,0,1,,0.02,0.02
20.571592791273776,152882.5279749313,0.005277636794399323,0.5148684011697917,0.574410460515749,20,0,5,1,,0.02,0.02
-79.72479738174965,153787.93059671423,0.004013702571854915,0.5137520733631932,0.4079299624290105,20,0.25,5,1,,0.02,0.02
-3.935492188267306,139702.59820022952,5.018154873693704e-4,0.501946969179007,0.9999880926144573,20,0.5,5,1,,0.02,0.02
-26.415398620445202,170451.5425244211,0.004175826797407464,0.5129287684519719,0.5321706230017982,20,0,10,1,,0.02,0.02
34.82112953871755,132803.357511523,0.0031376850512413786,0.5146021461321697,0.19649812970646205,20,0.25,10,1,,0.02,0.02
2.7632498615778136,123283.09688905379,0.00391700562264654,0.5142181379655016,0.2041857611032953,20,0.5,10,1,,0.02,0.02
27.104376169268313,171530.20248954356,0.0025300968176047937,0.5234088568774131,-0.02194371194172607,20,0,15,1,,0.02,0.02
-7.4840007039365775,143838.1082422074,0.0034622521952286313,0.5281769329602919,-0.02963148857724736,20,0.25,15,1,,0.02,0.02
-102.12111526972609,143010.0712215959,0.002886404371605629,0.5283741662801262,-0.008162102712720273,20,0.5,15,1,,0.02,0.02
