asp.mag,asp.effects,clim.sd,mean.lt.lam,max.lt.lam,seeds,rep
0,"-0.5,-1,1",0,1.4690016331329865,1.4690016331329865,20.86162567138672,1
0,"-0.5,1",0,1.4690016331329865,1.4690016331329865,20.86162567138672,1
0,"-0.5,1.5",0,1.4690016331329865,1.4690016331329865,20.86162567138672,1
0,"-0.5,2",0,1.4690016331329865,1.4690016331329865,20.86162567138672,1
0,"-0.75,1",0,1.4690016331329865,1.4690016331329865,20.86162567138672,1
0,"-1,1",0,1.4690016331329865,1.4690016331329865,20.86162567138672,1
1,"-0.5,-1,1",0,1.4652348965166022,1.4652348965166022,20.86162567138672,1
1,"-0.5,1",0,1.465927759206424,1.465927759206424,20.86162567138672,1
1,"-0.5,1.5",0,1.463421296352521,1.463421296352521,21.6066837310791,1
1,"-0.5,2",0,1.4608299927086834,1.4608299927086834,21.6066837310791,1
1,"-0.75,1",0,1.4650516734250911,1.4650516734250911,20.86162567138672,1
1,"-1,1",0,1.463894046505109,1.463894046505109,20.86162567138672,1
2,"-0.5,-1,1",0,1.454889081032475,1.454889081032475,22.351741790771484,1
2,"-0.5,1",0,1.4579940740093131,1.4579940740093131,21.6066837310791,1
2,"-0.5,1.5",0,1.453679443186058,1.453679443186058,22.351741790771484,1
2,"-0.5,2",0,1.4518262958147994,1.4518262958147994,22.351741790771484,1
2,"-0.75,1",0,1.453671888192576,1.453671888192576,22.351741790771484,1
2,"-1,1",0,1.448610036045235,1.448610036045235,23.096799850463867,1
3,"-0.5,-1,1",0,1.440987426611028,1.440987426611028,23.84185791015625,1
3,"-0.5,1",0,1.448019681425727,1.448019681425727,23.096799850463867,1
3,"-0.5,1.5",0,1.4451686788905451,1.4451686788905451,23.096799850463867,1
3,"-0.5,2",0,1.4443043332541874,1.4443043332541874,23.096799850463867,1
3,"-0.75,1",0,1.436166390635643,1.436166390635643,24.586915969848633,1
3,"-1,1",0,1.423272925487808,1.423272925487808,26.82209014892578,1
4,"-0.5,-1,1",0,1.4269450168667543,1.4269450168667543,25.331974029541016,1
4,"-0.5,1",0,1.4372358646964196,1.4372358646964196,24.586915969848633,1
4,"-0.5,1.5",0,1.435585560481866,1.435585560481866,24.586915969848633,1
4,"-0.5,2",0,1.4350770214175683,1.4350770214175683,23.84185791015625,1
4,"-0.75,1",0,1.4138792246484582,1.4138792246484582,27.567148208618164,1
4,"-1,1",0,1.38811129824115,1.38811129824115,32.03749656677246,1
5,"-0.5,-1,1",0,1.4131443902725207,1.4131443902725207,27.567148208618164,1
5,"-0.5,1",0,1.4250365771754536,1.4250365771754536,26.0770320892334,1
5,"-0.5,1.5",0,1.4239545914229197,1.4239545914229197,25.331974029541016,1
5,"-0.5,2",0,1.423668824341346,1.423668824341346,25.331974029541016,1
5,"-0.75,1",0,1.387251393507716,1.387251393507716,32.03749656677246,1
5,"-1,1",0,1.3434918457270475,1.3434918457270475,41.72325134277344,1
6,"-0.5,-1,1",0,1.3983212856513327,1.3983212856513327,29.802322387695312,1
6,"-0.5,1",0,1.410828785791283,1.410828785791283,28.312206268310547,1
6,"-0.5,1.5",0,1.4100850677357777,1.4100850677357777,27.567148208618164,1
6,"-0.5,2",0,1.4099375909939815,1.4099375909939815,27.567148208618164,1
6,"-0.75,1",0,1.3560829161000063,1.3560829161000063,38.743019104003906,1
6,"-1,1",0,1.289962606134315,1.289962606134315,58.11452865600586,1
7,"-0.5,-1,1",0,1.3817297615276665,1.3817297615276665,32.03749656677246,1
7,"-0.5,1",0,1.394410913336978,1.394410913336978,30.547380447387695,1
7,"-0.5,1.5",0,1.3939112621398244,1.3939112621398244,30.547380447387695,1
7,"-0.5,2",0,1.3938443543775123,1.3938443543775123,30.547380447387695,1
7,"-0.75,1",0,1.3202092033788946,1.3202092033788946,47.6837158203125,1
7,"-1,1",0,1.228305398821939,1.228305398821939,86.4267349243164,1
8,"-0.5,-1,1",0,1.363129217870487,1.363129217870487,35.762786865234375,1
8,"-0.5,1",0,1.3757461241041058,1.3757461241041058,34.27267074584961,1
8,"-0.5,1.5",0,1.3754238430103478,1.3754238430103478,34.27267074584961,1
8,"-0.5,2",0,1.3753975437489374,1.3753975437489374,34.27267074584961,1
8,"-0.75,1",0,1.2797065600075157,1.2797065600075157,61.09476089477539,1
8,"-1,1",0,1.1595970960057649,1.1595970960057649,140.07091522216797,1
9,"-0.5,-1,1",0,1.3424481322644957,1.3424481322644957,40.23313522338867,1
9,"-0.5,1",0,1.3548437674323497,1.3548437674323497,37.99796104431152,1
9,"-0.5,1.5",0,1.3546453985045352,1.3546453985045352,37.99796104431152,1
9,"-0.5,2",0,1.3546361108567293,1.3546361108567293,37.99796104431152,1
9,"-0.75,1",0,1.23483966115984,1.23483966115984,80.46627044677734,1
9,"-1,1",0,1.0852770534443137,1.0852770534443137,244.37904357910156,1
10,"-0.5,-1,1",0,1.3196758279625738,1.3196758279625738,46.193599700927734,1
10,"-0.5,1",0,1.3317376483991863,1.3317376483991863,43.2133674621582,1
10,"-0.5,1.5",0,1.331621692683815,1.331621692683815,43.2133674621582,1
10,"-0.5,2",0,1.331618505587391,1.331618505587391,43.2133674621582,1
10,"-0.75,1",0,1.186001912769966,1.186001912769966,113.24882507324219,1
10,"-1,1",0,1.0072059424329984,1.0072059424329984,470.87669372558594,1
11,"-0.5,-1,1",0,1.2948401155390223,1.2948401155390223,53.64418029785156,1
11,"-0.5,1",0,1.3064833451777944,1.3064833451777944,50.66394805908203,1
11,"-0.5,1.5",0,1.3064191005735946,1.3064191005735946,50.66394805908203,1
11,"-0.5,2",0,1.3064179398089502,1.3064179398089502,50.66394805908203,1
11,"-0.75,1",0,1.1337016653926462,1.1337016653926462,166.89300537109375,1
11,"-1,1",2,0.9281699129527957,0.9368961053298064,917.9115295410156,1
12,"-0.5,-1,1",0,1.2679981150354325,1.2679981150354325,64.07499313354492,1
12,"-0.5,1",0,1.279156534659824,1.279156534659824,61.09476089477539,1
12,"-0.5,1.5",0,1.2791227026002503,1.2791227026002503,61.09476089477539,1
12,"-0.5,2",0,1.2791222291832616,1.2791222291832616,61.09476089477539,1
12,"-0.75,1",0,1.078570992668158,1.078570992668158,256.2999725341797,1
12,"-1,1",9,0.8646357386968244,0.872016524038315,1478.1951904296875,1
13,"-0.5,-1,1",0,1.2392316308427438,1.2392316308427438,77.48603820800781,1
13,"-0.5,1",0,1.2498524731188816,1.2498524731188816,73.01568984985352,1
13,"-0.5,1.5",0,1.2498353615636608,1.2498353615636608,73.01568984985352,1
13,"-0.5,2",0,1.2498351444784703,1.2498351444784703,73.01568984985352,1
13,"-0.75,1",0,1.0213754441195024,1.0213754441195024,417.2325134277344,1
13,"-1,1",10,0.8322250296593657,0.8627598390374593,2384.185791015625,1
14,"-0.5,-1,1",0,1.2086459330292192,1.2086459330292192,95.367431640625,1
14,"-0.5,1",0,1.2186867555306005,1.2186867555306005,90.8970832824707,1
14,"-0.5,1.5",0,1.2186782787802863,1.2186782787802863,90.8970832824707,1
14,"-0.5,2",0,1.2186781698061273,1.2186781698061273,90.8970832824707,1
14,"-0.75,1",0,0.9630143636558044,0.9630143636558044,703.3348083496094,1
14,"-1,1",12,0.7975419659609417,0.8199020530696571,3004.0740966796875,1
15,"-0.5,-1,1",0,1.1763701281865562,1.1763701281865562,119.20928955078125,1
15,"-0.5,1",0,1.185796695266686,1.185796695266686,113.24882507324219,1
15,"-0.5,1.5",0,1.1857924739663486,1.1857924739663486,113.24882507324219,1
15,"-0.5,2",0,1.1857924160947535,1.1857924160947535,113.24882507324219,1
15,"-0.75,1",0,0.9045057244501286,0.9045057244501286,1215.9347534179688,1
15,"-1,1",12,0.7788208112928214,0.7998296717663457,2956.390380859375,1
16,"-0.5,-1,1",0,1.1425578293494476,1.1425578293494476,154.97207641601562,1
16,"-0.5,1",0,1.1513427913485217,1.1513427913485217,146.03137969970703,1
16,"-0.5,1.5",0,1.1513406234425838,1.1513406234425838,146.03137969970703,1
16,"-0.5,2",0,1.1513405918802242,1.1513405918802242,146.03137969970703,1
16,"-0.75,1",0,0.8469553820417797,0.8469553820417797,2193.450927734375,1
16,"-1,1",13,0.7515557797003811,0.7733028727758847,4053.1158447265625,1
17,"-0.5,-1,1",0,1.1073877455485206,1.1073877455485206,202.65579223632812,1
