asp.effects,clim.sd,asp.mag,lt.lam,rep
"-1.5,1",25,3,0.6971218590820691,1
"-1.5,1",26,3,0.7004805924544073,1
"-1.5,1",27,3,0.6800639246268092,1
"-1.5,1",28,3,0.7107248329577243,1
"-1.5,1",29,3,0.6992098932744444,1
"-1.5,1",30,3,0.6683594984107101,1
"-1.5,1",0,4,1.3880281389494797,1
"-1.5,1",1,4,1.3852343973256125,1
"-1.5,1",2,4,1.370786274445901,1
"-1.5,1",3,4,1.3401935919708903,1
"-1.5,1",4,4,1.292239210522339,1
"-1.5,1",5,4,1.2637433698000722,1
"-1.5,1",6,4,1.2138616172009669,1
"-1.5,1",7,4,1.1815574714999193,1
"-1.5,1",8,4,1.1077817352515427,1
"-1.5,1",9,4,1.1020114170579205,1
"-1.5,1",10,4,1.055674557394412,1
"-1.5,1",11,4,0.9907529582627311,1
"-1.5,1",12,4,0.9616000842943399,1
"-1.5,1",13,4,0.9031442790493169,1
"-1.5,1",14,4,0.909666839341884,1
"-1.5,1",15,4,0.8720376982110747,1
"-1.5,1",16,4,0.8448972241216226,1
"-1.5,1",17,4,0.8455808066723806,1
"-1.5,1",18,4,0.7878597201069291,1
"-1.5,1",19,4,0.7815240509907138,1
"-1.5,1",20,4,0.7611069778924674,1
"-1.5,1",21,4,0.7163544042263464,1
"-1.5,1",22,4,0.7729823057816958,1
"-1.5,1",23,4,0.7573846341517604,1
"-1.5,1",24,4,0.7284409016066405,1
"-1.5,1",25,4,0.7581818544844539,1
"-1.5,1",26,4,0.6838831793461293,1
"-1.5,1",27,4,0.7361650643563624,1
"-1.5,1",28,4,0.6790464044088009,1
"-1.5,1",29,4,0.6942417841620124,1
"-1.5,1",30,4,0.679726248364456,1
"-1.5,1",0,5,1.3435156318078072,1
"-1.5,1",1,5,1.3365569940908517,1
"-1.5,1",2,5,1.3207891061789894,1
"-1.5,1",3,5,1.295206586360521,1
"-1.5,1",4,5,1.2720961109737359,1
"-1.5,1",5,5,1.224505715258659,1
"-1.5,1",6,5,1.165694356060422,1
"-1.5,1",7,5,1.1666403096471822,1
"-1.5,1",8,5,1.0734218876731207,1
"-1.5,1",9,5,1.0130606516881255,1
"-1.5,1",10,5,1.0266011491122975,1
"-1.5,1",11,5,1.0011090348399756,1
"-1.5,1",12,5,0.9726403379939533,1
"-1.5,1",13,5,0.9620422250282918,1
"-1.5,1",14,5,0.8693370545778414,1
"-1.5,1",15,5,0.8668288130171622,1
"-1.5,1",16,5,0.8188378965845212,1
"-1.5,1",17,5,0.842598316125068,1
"-1.5,1",18,5,0.8059682536787738,1
"-1.5,1",19,5,0.7725085723267272,1
"-1.5,1",20,5,0.782921228358362,1
"-1.5,1",21,5,0.7833893334986544,1
"-1.5,1",22,5,0.7273973366728653,1
"-1.5,1",23,5,0.743002871134282,1
"-1.5,1",24,5,0.7386411687980066,1
"-1.5,1",25,5,0.7074725897623251,1
"-1.5,1",26,5,0.6797552603718383,1
"-1.5,1",27,5,0.6830544800313216,1
"-1.5,1",28,5,0.7060260396257193,1
"-1.5,1",29,5,0.6732664351419044,1
"-1.5,1",30,5,0.7167883682884231,1
"-1.5,1",0,6,1.289938612240835,1
"-1.5,1",1,6,1.2937979212891029,1
"-1.5,1",2,6,1.2644711275247378,1
"-1.5,1",3,6,1.2587007956736143,1
"-1.5,1",4,6,1.2488539958801477,1
"-1.5,1",5,6,1.180947547974527,1
"-1.5,1",6,6,1.1255362956047008,1
"-1.5,1",7,6,1.1146148807028773,1
"-1.5,1",8,6,1.1090924601450411,1
"-1.5,1",9,6,1.0559413037199081,1
"-1.5,1",10,6,0.9914123095675809,1
"-1.5,1",11,6,0.9603430040942795,1
"-1.5,1",12,6,0.9512403213906272,1
"-1.5,1",13,6,0.8988676720172691,1
"-1.5,1",14,6,0.8426387477648302,1
"-1.5,1",15,6,0.8624853676788777,1
"-1.5,1",16,6,0.8247359445010123,1
"-1.5,1",17,6,0.8088769802022117,1
"-1.5,1",18,6,0.8206167860663266,1
"-1.5,1",19,6,0.7821081936980687,1
"-1.5,1",20,6,0.7685697710167463,1
"-1.5,1",21,6,0.7910378916071157,1
"-1.5,1",22,6,0.7993925002582137,1
"-1.5,1",23,6,0.7467338033052009,1
"-1.5,1",24,6,0.71846285617928,1
"-1.5,1",25,6,0.694323503813924,1
"-1.5,1",26,6,0.6914783963527549,1
"-1.5,1",27,6,0.7109012710958398,1
"-1.5,1",28,6,0.6719252250473651,1
"-1.5,1",29,6,0.6901525371807476,1
"-1.5,1",30,6,0.7078753166300593,1
"-1.5,1",0,7,1.2281737838576847,1
"-1.5,1",1,7,1.2321332338832967,1
"-1.5,1",2,7,1.20642258241476,1
"-1.5,1",3,7,1.1761541980207177,1
"-1.5,1",4,7,1.11922804208462,1
"-1.5,1",5,7,1.1189634336806635,1
"-1.5,1",6,7,1.1273928605555785,1
"-1.5,1",7,7,1.026665489492643,1
"-1.5,1",8,7,1.0437223908384958,1
"-1.5,1",9,7,0.9421338214936111,1
"-1.5,1",10,7,0.9710724853760663,1
"-1.5,1",11,7,0.9334458593473771,1
"-1.5,1",12,7,0.8962361917233728,1
"-1.5,1",13,7,0.8773440711778931,1
"-1.5,1",14,7,0.8681698794448908,1
"-1.5,1",15,7,0.8252172254490127,1
"-1.5,1",16,7,0.8376154227193727,1
"-1.5,1",17,7,0.8056426437330942,1
"-1.5,1",18,7,0.7976742032510938,1
"-1.5,1",19,7,0.7633610268101501,1
"-1.5,1",20,7,0.7929675944979938,1
"-1.5,1",21,7,0.7430402868819417,1
"-1.5,1",22,7,0.7311751876810437,1
"-1.5,1",23,7,0.7466786239382079,1
"-1.5,1",24,7,0.6998316328762907,1
"-1.5,1",25,7,0.7265387563714331,1
"-1.5,1",26,7,0.6972499418368893,1
"-1.5,1",27,7,0.6913219456365082,1
"-1.5,1",28,7,0.6920332943356228,1
"-1.5,1",29,7,0.711749696966372,1
"-1.5,1",30,7,0.6824209692839576,1
"-1.5,1",0,8,1.1593051049240672,1
"-1.5,1",1,8,1.160226659164576,1
"-1.5,1",2,8,1.1295077550262,1
"-1.5,1",3,8,1.1067690920846105,1
"-1.5,1",4,8,1.074751242211215,1
"-1.5,1",5,8,1.0713964325172562,1
"-1.5,1",6,8,1.037128775567807,1
"-1.5,1",7,8,1.0077324289438903,1
"-1.5,1",8,8,0.9910071563195033,1
"-1.5,1",9,8,0.9258462615306575,1
"-1.5,1",10,8,0.9309743506757349,1
"-1.5,1",11,8,0.9024149688529758,1
"-1.5,1",12,8,0.8737355386632849,1
"-1.5,1",13,8,0.8843653220068839,1
"-1.5,1",14,8,0.789552619305141,1
"-1.5,1",15,8,0.8764057349458467,1
"-1.5,1",16,8,0.844116069782576,1
"-1.5,1",17,8,0.769325675043033,1
"-1.5,1",18,8,0.7962368549957738,1
"-1.5,1",19,8,0.7497238041468102,1
"-1.5,1",20,8,0.7905121583850702,1
"-1.5,1",21,8,0.7565654187232995,1
"-1.5,1",22,8,0.7461576262444084,1
"-1.5,1",23,8,0.7296234784456405,1
"-1.5,1",24,8,0.6855088631616397,1
"-1.5,1",25,8,0.7182639862404042,1
"-1.5,1",26,8,0.7361978636493886,1
"-1.5,1",27,8,0.6911611904373784,1
"-1.5,1",28,8,0.6858392488479793,1
"-1.5,1",29,8,0.6534125091183264,1
"-1.5,1",30,8,0.6713552298274686,1
"-1.5,1",0,9,1.0847698938094061,1
"-1.5,1",1,9,1.0861515850761436,1
"-1.5,1",2,9,1.0758140796762525,1
"-1.5,1",3,9,1.0646742501459876,1
"-1.5,1",4,9,1.0456657917812668,1
"-1.5,1",5,9,0.9991755522905322,1
"-1.5,1",6,9,1.0250671924796058,1
"-1.5,1",7,9,0.9756574591085089,1
"-1.5,1",8,9,0.9696010096079629,1
"-1.5,1",9,9,0.9363332149533546,1
"-1.5,1",10,9,0.9367931951573142,1
"-1.5,1",11,9,0.8640255756430445,1
"-1.5,1",12,9,0.8780810903583341,1
"-1.5,1",13,9,0.8545610952400794,1
"-1.5,1",14,9,0.8609493603950789,1
"-1.5,1",15,9,0.8117267789218977,1
"-1.5,1",16,9,0.8079454930361453,1
"-1.5,1",17,9,0.8081914782478824,1
"-1.5,1",18,9,0.7518322620661075,1
"-1.5,1",19,9,0.7480963583622584,1
"-1.5,1",20,9,0.7739277790445408,1
"-1.5,1",21,9,0.7242788014899167,1
"-1.5,1",22,9,0.725515684810579,1
"-1.5,1",23,9,0.6905332639512384,1
"-1.5,1",24,9,0.6916942126762665,1
"-1.5,1",25,9,0.6907814917853838,1
"-1.5,1",26,9,0.6854248309351707,1
"-1.5,1",27,9,0.662154893613967,1
"-1.5,1",28,9,0.7127106301477112,1
"-1.5,1",29,9,0.6420046249102471,1
"-1.5,1",30,9,0.656673892289457,1
"-1.5,1",0,10,1.0064336342508728,1
"-1.5,1",1,10,1.0030094903727995,1
"-1.5,1",2,10,0.9857003466381489,1
"-1.5,1",3,10,0.9743844250823369,1
"-1.5,1",4,10,0.9720015963548201,1
"-1.5,1",5,10,0.9598442210784697,1
"-1.5,1",6,10,0.9446465019288594,1
"-1.5,1",7,10,0.9261992006971483,1
"-1.5,1",8,10,0.9251169389777465,1
"-1.5,1",9,10,0.9229804715052796,1
"-1.5,1",10,10,0.8554205046989495,1
"-1.5,1",11,10,0.8710932722876861,1
"-1.5,1",12,10,0.8408962502307443,1
"-1.5,1",13,10,0.848390547174513,1
"-1.5,1",14,10,0.8311445803349415,1
"-1.5,1",15,10,0.8145979414334844,1
"-1.5,1",16,10,0.8035493256989465,1
"-1.5,1",17,10,0.8170378289336984,1
"-1.5,1",18,10,0.8187824884394276,1
"-1.5,1",19,10,0.7405893314515445,1
"-1.5,1",20,10,0.7571424629539943,1
"-1.5,1",21,10,0.7457386328333059,1
"-1.5,1",22,10,0.7099385751915025,1
"-1.5,1",23,10,0.7256086693726279,1
"-1.5,1",24,10,0.7286524244273507,1
"-1.5,1",25,10,0.6802318758482218,1
"-1.5,1",26,10,0.6959574490625388,1
"-1.5,1",27,10,0.6688144825985726,1
"-1.5,1",28,10,0.6645489272621274,1
"-1.5,1",29,10,0.6882744808006779,1
"-1.5,1",30,10,0.6753530327213114,1
"-1.5,1",0,11,0.9266079148936787,1
"-1.5,1",1,11,0.924832844222416,1
"-1.5,1",2,11,0.9231080590442403,1
"-1.5,1",3,11,0.9086778022777804,1
"-1.5,1",4,11,0.9014179173369306,1
"-1.5,1",5,11,0.8881572890615042,1
"-1.5,1",6,11,0.8920686091574354,1
"-1.5,1",7,11,0.8848349899471816,1
"-1.5,1",8,11,0.8676680942686017,1
"-1.5,1",9,11,0.8657537477815648,1
"-1.5,1",10,11,0.8436438190251121,1
"-1.5,1",11,11,0.8534496532076102,1
"-1.5,1",12,11,0.7893280321278155,1
"-1.5,1",13,11,0.8061094065008493,1
"-1.5,1",14,11,0.7751807202331147,1
"-1.5,1",15,11,0.7630437215268561,1
"-1.5,1",16,11,0.7891065826014404,1
"-1.5,1",17,11,0.746972539680298,1
"-1.5,1",18,11,0.78792619655201,1
"-1.5,1",19,11,0.7371587187142046,1
"-1.5,1",20,11,0.7360113086525245,1
"-1.5,1",21,11,0.7313356275201468,1
"-1.5,1",22,11,0.6891730815734597,1
"-1.5,1",23,11,0.7039830275067303,1
"-1.5,1",24,11,0.7334260827189275,1
"-1.5,1",25,11,0.6762020648280588,1
"-1.5,1",26,11,0.664375099922723,1
"-1.5,1",27,11,0.6675372387014917,1
"-1.5,1",28,11,0.6720163547390436,1
"-1.5,1",29,11,0.675951335439032,1
"-1.5,1",30,11,0.6875213691030558,1
"-1.5,1",0,12,0.8479769511081571,1
"-1.5,1",1,12,0.8448612801789911,1
"-1.5,1",2,12,0.836946189498179,1
"-1.5,1",3,12,0.8439872243253616,1
"-1.5,1",4,12,0.8071404570573193,1
"-1.5,1",5,12,0.8291495144043124,1
"-1.5,1",6,12,0.8235620493329625,1
"-1.5,1",7,12,0.8478218438578643,1
"-1.5,1",8,12,0.823529319514761,1
"-1.5,1",9,12,0.8243287123030074,1
"-1.5,1",10,12,0.8266417966435974,1
"-1.5,1",11,12,0.8138899684673847,1
"-1.5,1",12,12,0.8023884067305161,1
"-1.5,1",13,12,0.8084654832832695,1
"-1.5,1",14,12,0.7961934729354838,1
"-1.5,1",15,12,0.7671393477443583,1
"-1.5,1",16,12,0.7550092288257406,1
"-1.5,1",17,12,0.7615698657486845,1
"-1.5,1",18,12,0.7497883398161456,1
"-1.5,1",19,12,0.7596021319841081,1
"-1.5,1",20,12,0.6991280856561797,1
"-1.5,1",21,12,0.7255788906386623,1
"-1.5,1",22,12,0.7346305763355345,1
"-1.5,1",23,12,0.701743961273397,1
"-1.5,1",24,12,0.6961537260343156,1
"-1.5,1",25,12,0.6905846588510763,1
"-1.5,1",26,12,0.6719840076575887,1
"-1.5,1",27,12,0.659413284332639,1
"-1.5,1",28,12,0.6859139687421167,1
"-1.5,1",29,12,0.6605735799620984,1
"-1.5,1",30,12,0.6916012874652462,1
"-1.5,1",0,13,0.7734348458176852,1
"-1.5,1",1,13,0.7685235903268756,1
"-1.5,1",2,13,0.7732230451503554,1
"-1.5,1",3,13,0.7484483367536273,1
"-1.5,1",4,13,0.8033277545500611,1
"-1.5,1",5,13,0.791107972497853,1
"-1.5,1",6,13,0.7674979135208101,1
"-1.5,1",7,13,0.8394970977449621,1
"-1.5,1",8,13,0.7691418253196018,1
"-1.5,1",9,13,0.8257303284574251,1
"-1.5,1",10,13,0.8221463312121688,1
"-1.5,1",11,13,0.7775411413339559,1
"-1.5,1",12,13,0.7919244341748898,1
"-1.5,1",13,13,0.7726052755004862,1
"-1.5,1",14,13,0.7743064394148192,1
"-1.5,1",15,13,0.7512611684810194,1
"-1.5,1",16,13,0.745851623871355,1
"-1.5,1",17,13,0.7547073385064794,1
"-1.5,1",18,13,0.7344337077506149,1
"-1.5,1",19,13,0.6989772431269302,1
"-1.5,1",20,13,0.7320699989454741,1
"-1.5,1",21,13,0.7648917021934081,1
"-1.5,1",22,13,0.7200742287406382,1
"-1.5,1",23,13,0.7068118782388073,1
"-1.5,1",24,13,0.6694276728256805,1
"-1.5,1",25,13,0.6889093273100703,1
"-1.5,1",26,13,0.6666408721588132,1
"-1.5,1",27,13,0.66647398463428,1
"-1.5,1",28,13,0.6548834573681452,1
"-1.5,1",29,13,0.6569392915634586,1
"-1.5,1",30,13,0.6488522302241243,1
"-1.5,1",0,14,0.7058757355220042,1
"-1.5,1",1,14,0.7056846154234723,1
"-1.5,1",2,14,0.7035610358617226,1
"-1.5,1",3,14,0.7187350471607447,1
"-1.5,1",4,14,0.716279434119696,1
"-1.5,1",5,14,0.7746440558839032,1
"-1.5,1",6,14,0.7473772739410507,1
"-1.5,1",7,14,0.7315214536514253,1
"-1.5,1",8,14,0.7213972936890491,1
"-1.5,1",9,14,0.7802310103550184,1
"-1.5,1",10,14,0.7414381780018686,1
"-1.5,1",11,14,0.7667071062032341,1
"-1.5,1",12,14,0.7316930656236621,1
"-1.5,1",13,14,0.772010756273618,1
"-1.5,1",14,14,0.7761500378576001,1
"-1.5,1",15,14,0.7044310819575526,1
"-1.5,1",16,14,0.7495265014843995,1
"-1.5,1",17,14,0.7455758496863261,1
"-1.5,1",18,14,0.6738153759624943,1
"-1.5,1",19,14,0.6902130120322331,1
"-1.5,1",20,14,0.7394121832435381,1
"-1.5,1",21,14,0.6836789740806494,1
"-1.5,1",22,14,0.6852175825901811,1
"-1.5,1",23,14,0.6927514853291125,1
"-1.5,1",24,14,0.6844364148146231,1
"-1.5,1",25,14,0.6752117088699143,1
"-1.5,1",26,14,0.6836305706479853,1
"-1.5,1",27,14,0.662841230846412,1
"-1.5,1",28,14,0.6586922007038049,1
"-1.5,1",29,14,0.6769640262895784,1
"-1.5,1",30,14,0.6645065898504838,1
"-1.5,1",0,15,0.6478759758960788,1
"-1.5,1",1,15,0.65373926488349,1
"-1.5,1",2,15,0.6517419749377144,1
"-1.5,1",3,15,0.6537854756130554,1
"-1.5,1",4,15,0.6918663752821894,1
"-1.5,1",5,15,0.6873701290103289,1
"-1.5,1",6,15,0.7033945143380235,1
"-1.5,1",7,15,0.7271261955413136,1
"-1.5,1",8,15,0.7011725339132054,1
"-1.5,1",9,15,0.7382928491947373,1
"-1.5,1",10,15,0.7765912859076031,1
"-1.5,1",11,15,0.7663685346455761,1
"-1.5,1",12,15,0.7738160024012586,1
"-1.5,1",13,15,0.7368055745542823,1
"-1.5,1",14,15,0.7437657743466122,1
"-1.5,1",15,15,0.7193773108045356,1
"-1.5,1",16,15,0.6913897596391871,1
"-1.5,1",17,15,0.7189494499584249,1
"-1.5,1",18,15,0.7001631012986457,1
"-1.5,1",19,15,0.7281409871199475,1
"-1.5,1",20,15,0.6835778889232342,1
"-1.5,1",21,15,0.706340177532134,1
"-1.5,1",22,15,0.6935665191963757,1
"-1.5,1",23,15,0.7239862251378784,1
"-1.5,1",24,15,0.6795817020933913,1
"-1.5,1",25,15,0.6759059422176935,1
"-1.5,1",26,15,0.6716125678923375,1
"-1.5,1",27,15,0.6404908076329945,1
"-1.5,1",28,15,0.6504947465863313,1
"-1.5,1",29,15,0.6352550778276429,1
"-1.5,1",30,15,0.6335209847293365,1
"-1.5,1",0,16,0.6011538839867936,1
"-1.5,1",1,16,0.6049346409510625,1
"-1.5,1",2,16,0.6100004694359111,1
"-1.5,1",3,16,0.6310200699073971,1
"-1.5,1",4,16,0.6237532197650695,1
"-1.5,1",5,16,0.6652301583294423,1
"-1.5,1",6,16,0.6826616633747754,1
"-1.5,1",7,16,0.6842095748795429,1
"-1.5,1",8,16,0.6813780999992917,1
"-1.5,1",9,16,0.6560088984800634,1
"-1.5,1",10,16,0.6809775435228116,1
"-1.5,1",11,16,0.6904910978392009,1
"-1.5,1",12,16,0.7348189100476495,1
"-1.5,1",13,16,0.6794975345252532,1
"-1.5,1",14,16,0.6970976445510282,1
"-1.5,1",15,16,0.7080318302846637,1
"-1.5,1",16,16,0.7107539042997346,1
"-1.5,1",17,16,0.7067097516948421,1
"-1.5,1",18,16,0.7165170848808949,1
"-1.5,1",19,16,0.7212441947487129,1
"-1.5,1",20,16,0.690882839707717,1
"-1.5,1",21,16,0.716190771342786,1
"-1.5,1",22,16,0.6959116069365511,1
"-1.5,1",23,16,0.6744395660268033,1
"-1.5,1",24,16,0.6658954942929831,1
"-1.5,1",25,16,0.6861064214514223,1
"-1.5,1",26,16,0.6785704065173032,1
"-1.5,1",27,16,0.6456136066223402,1
"-1.5,1",28,16,0.6273359957141112,1
"-1.5,1",29,16,0.6429384630212516,1
"-1.5,1",30,16,0.6538976894547877,1
"-1.5,1",0,17,0.5660251265595688,1
"-1.5,1",1,17,0.575343893520971,1
"-1.5,1",2,17,0.58223586633377,1
"-1.5,1",3,17,0.5945489933085225,1
"-1.5,1",4,17,0.6364862722257405,1
"-1.5,1",5,17,0.6424610469218719,1
"-1.5,1",6,17,0.6264197574438213,1
"-1.5,1",7,17,0.6504335014000046,1
"-1.5,1",8,17,0.6471352501395545,1
"-1.5,1",9,17,0.679890537092362,1
"-1.5,1",10,17,0.7261582469247233,1
"-1.5,1",11,17,0.6933602206030196,1
"-1.5,1",12,17,0.658840987413623,1
"-1.5,1",13,17,0.6972075975169149,1
"-1.5,1",14,17,0.7034791677227933,1
"-1.5,1",15,17,0.7029910433747791,1
"-1.5,1",16,17,0.6911226259582393,1
"-1.5,1",17,17,0.7001167584452284,1
"-1.5,1",18,17,0.7032198211029124,1
"-1.5,1",19,17,0.7066540790787414,1
"-1.5,1",20,17,0.684937388230186,1
"-1.5,1",21,17,0.6891453757614044,1
"-1.5,1",22,17,0.6769636837072144,1
"-1.5,1",23,17,0.656239553323783,1
"-1.5,1",24,17,0.6531331735067428,1
"-1.5,1",25,17,0.6852007138724265,1
"-1.5,1",26,17,0.683401974211525,1
"-1.5,1",27,17,0.6572581389707768,1
"-1.5,1",28,17,0.6508778260576501,1
"-1.5,1",29,17,0.6303666842468134,1
"-1.5,1",30,17,0.6484173050782195,1
"-1.5,1",0,18,0.5413210356985929,1
"-1.5,1",1,18,0.5451918625307248,1
"-1.5,1",2,18,0.5553830650890311,1
"-1.5,1",3,18,0.5737312979355675,1
"-1.5,1",4,18,0.578907164041039,1
"-1.5,1",5,18,0.6148862709654351,1
"-1.5,1",6,18,0.6254603228697411,1
"-1.5,1",7,18,0.6284921123704632,1
"-1.5,1",8,18,0.6391222098106121,1
"-1.5,1",9,18,0.6289371568556663,1
"-1.5,1",10,18,0.6589285536901035,1
"-1.5,1",11,18,0.6536266779359102,1
"-1.5,1",12,18,0.6821801044429417,1
"-1.5,1",13,18,0.6807142184286207,1
"-1.5,1",14,18,0.6887748082880358,1
"-1.5,1",15,18,0.6969485418664231,1
"-1.5,1",16,18,0.7137221180886534,1
"-1.5,1",17,18,0.7065346528032627,1
"-1.5,1",18,18,0.6782223337433391,1
"-1.5,1",19,18,0.6666465386666369,1
"-1.5,1",20,18,0.672169028882474,1
"-1.5,1",21,18,0.6770824445869925,1
"-1.5,1",22,18,0.6546580590930859,1
"-1.5,1",23,18,0.6383417583476483,1
"-1.5,1",24,18,0.6848871949814442,1
"-1.5,1",25,18,0.6497058582061115,1
"-1.5,1",26,18,0.6543575796618392,1
"-1.5,1",27,18,0.6373430269805975,1
"-1.5,1",28,18,0.6557227581723482,1
"-1.5,1",29,18,0.6457325065166659,1
"-1.5,1",30,18,0.6468427708293968,1
"-1.5,1",0,19,0.5248959470583733,1
"-1.5,1",1,19,0.5287075972868044,1
"-1.5,1",2,19,0.5384352418498237,1
"-1.5,1",3,19,0.5555134930974994,1
"-1.5,1",4,19,0.5674560676146444,1
"-1.5,1",5,19,0.5831187945322216,1
"-1.5,1",6,19,0.5988376586077965,1
"-1.5,1",7,19,0.6008170391673897,1
"-1.5,1",8,19,0.6275086770139872,1
"-1.5,1",9,19,0.6081309796736881,1
"-1.5,1",10,19,0.6396855306925856,1
"-1.5,1",11,19,0.6588567333214633,1
"-1.5,1",12,19,0.6455889060449246,1
"-1.5,1",13,19,0.6702150821809518,1
"-1.5,1",14,19,0.6726866513348219,1
"-1.5,1",15,19,0.6634473263915549,1
"-1.5,1",16,19,0.665391435877029,1
"-1.5,1",17,19,0.6999766272343624,1
"-1.5,1",18,19,0.6508775775302124,1
"-1.5,1",19,19,0.6883266330564038,1
