asp.effects,clim.sd,asp.mag,lt.lam,rep
"-1,1",27,6,0.6935988913481678,1
"-1,1",28,6,0.7043837200203025,1
"-1,1",29,6,0.6944112517727922,1
"-1,1",30,6,0.6782191878768726,1
"-1,1",0,7,1.2283087281751075,1
"-1,1",1,7,1.2232588401190019,1
"-1,1",2,7,1.2120935064168192,1
"-1,1",3,7,1.192236234232032,1
"-1,1",4,7,1.165036413722349,1
"-1,1",5,7,1.153453756038262,1
"-1,1",6,7,1.0893763188005814,1
"-1,1",7,7,1.0908445308348136,1
"-1,1",8,7,1.0238124316160648,1
"-1,1",9,7,1.0010534380758633,1
"-1,1",10,7,0.9763589646130783,1
"-1,1",11,7,0.9487931263752916,1
"-1,1",12,7,0.8888737212666941,1
"-1,1",13,7,0.8964968836163087,1
"-1,1",14,7,0.8821484390324666,1
"-1,1",15,7,0.843390288993035,1
"-1,1",16,7,0.8182322541158522,1
"-1,1",17,7,0.7973163848329157,1
"-1,1",18,7,0.7968044143772841,1
"-1,1",19,7,0.799043793162691,1
"-1,1",20,7,0.7678228706509906,1
"-1,1",21,7,0.7643778425809346,1
"-1,1",22,7,0.7430370575976465,1
"-1,1",23,7,0.7361170119599227,1
"-1,1",24,7,0.6950575302872032,1
"-1,1",25,7,0.7066527324945108,1
"-1,1",26,7,0.7137254217007849,1
"-1,1",27,7,0.687231225021986,1
"-1,1",28,7,0.6960260200194989,1
"-1,1",29,7,0.6816757491013669,1
"-1,1",30,7,0.6720124382938131,1
"-1,1",0,8,1.159614044609133,1
"-1,1",1,8,1.1593899280318714,1
"-1,1",2,8,1.1408522388951545,1
"-1,1",3,8,1.1204088298166486,1
"-1,1",4,8,1.1014688272197368,1
"-1,1",5,8,1.0768938168495623,1
"-1,1",6,8,1.0489776623314861,1
"-1,1",7,8,1.036769191466625,1
"-1,1",8,8,1.0130801027564955,1
"-1,1",9,8,0.9516925618817494,1
"-1,1",10,8,0.9356963985852135,1
"-1,1",11,8,0.9498814902170495,1
"-1,1",12,8,0.9232751757028964,1
"-1,1",13,8,0.855109011788882,1
"-1,1",14,8,0.8562259597116577,1
"-1,1",15,8,0.8440735105932694,1
"-1,1",16,8,0.8522947419643059,1
"-1,1",17,8,0.7876313608673039,1
"-1,1",18,8,0.7999804559889737,1
"-1,1",19,8,0.7869294232360512,1
"-1,1",20,8,0.7574091999413669,1
"-1,1",21,8,0.7354862135431055,1
"-1,1",22,8,0.7347812594264299,1
"-1,1",23,8,0.7262265794541481,1
"-1,1",24,8,0.7084726514838093,1
"-1,1",25,8,0.69858702084777,1
"-1,1",26,8,0.7076322423059984,1
"-1,1",27,8,0.6821668764059929,1
"-1,1",28,8,0.6849580966870978,1
"-1,1",29,8,0.681276582970453,1
"-1,1",30,8,0.6643160043193989,1
"-1,1",0,9,1.0853289065468104,1
"-1,1",1,9,1.085098851062903,1
"-1,1",2,9,1.0702871187042384,1
"-1,1",3,9,1.0639894918399566,1
"-1,1",4,9,1.0436874658318631,1
"-1,1",5,9,1.0364764886335094,1
"-1,1",6,9,1.0248474249627866,1
"-1,1",7,9,0.9847561359018556,1
"-1,1",8,9,0.9543848541483199,1
"-1,1",9,9,0.9221143971049368,1
"-1,1",10,9,0.9137146738747134,1
"-1,1",11,9,0.9045547842492117,1
"-1,1",12,9,0.8858876992136584,1
"-1,1",13,9,0.8690014999964847,1
"-1,1",14,9,0.842336914686803,1
"-1,1",15,9,0.8239267567948234,1
"-1,1",16,9,0.8124930244397083,1
"-1,1",17,9,0.8090366637610216,1
"-1,1",18,9,0.792297910050436,1
"-1,1",19,9,0.7713402255749839,1
"-1,1",20,9,0.7374330868472033,1
"-1,1",21,9,0.7371254919834197,1
"-1,1",22,9,0.7296892407529235,1
"-1,1",23,9,0.7062929670049722,1
"-1,1",24,9,0.7063954852637784,1
"-1,1",25,9,0.7068771942281518,1
"-1,1",26,9,0.7049955993056838,1
"-1,1",27,9,0.6961969399517643,1
"-1,1",28,9,0.6663476783121717,1
"-1,1",29,9,0.6939967982466153,1
"-1,1",30,9,0.6714856010931297,1
"-1,1",0,10,1.0073247293201197,1
"-1,1",1,10,1.0037545855659715,1
"-1,1",2,10,0.989637461194997,1
"-1,1",3,10,0.9931973851182367,1
"-1,1",4,10,0.9602704529809216,1
"-1,1",5,10,0.9579948520210816,1
"-1,1",6,10,0.9345082124842065,1
"-1,1",7,10,0.9343110883207625,1
"-1,1",8,10,0.9325867154959604,1
"-1,1",9,10,0.9147452984140119,1
"-1,1",10,10,0.8815951177468734,1
"-1,1",11,10,0.895194215383014,1
"-1,1",12,10,0.844968353522462,1
"-1,1",13,10,0.8573233724476789,1
"-1,1",14,10,0.8312961383696821,1
"-1,1",15,10,0.8313179113192197,1
"-1,1",16,10,0.799205555404581,1
"-1,1",17,10,0.7922341592296184,1
"-1,1",18,10,0.7575228267649449,1
"-1,1",19,10,0.7611926557626171,1
"-1,1",20,10,0.7447107564891395,1
"-1,1",21,10,0.7557846516877091,1
"-1,1",22,10,0.7290903719227715,1
"-1,1",23,10,0.7060696986055235,1
"-1,1",24,10,0.7184234474317199,1
"-1,1",25,10,0.6974406472805421,1
"-1,1",26,10,0.7081928972639877,1
