clim.sd,asp.mag,lt.lam,rep
26,16,0.6427916818754588,6
27,16,0.6360095188835552,6
28,16,0.6343888164075434,6
29,16,0.6220185338351004,6
30,16,0.6494380989723483,6
0,17,0.5613853899652079,6
1,17,0.5649761483495698,6
2,17,0.5747115883986862,6
3,17,0.5850413483403357,6
4,17,0.6000992643297491,6
5,17,0.6111229912676429,6
6,17,0.622827384942685,6
7,17,0.6282280208968444,6
8,17,0.644281184823882,6
9,17,0.6556801251667665,6
10,17,0.6549929587011418,6
11,17,0.6629064056036004,6
12,17,0.6708871507827977,6
13,17,0.6754108344006837,6
14,17,0.6709763931009045,6
15,17,0.6824857624048845,6
16,17,0.6662010571300777,6
17,17,0.6692077439804109,6
18,17,0.6798747553316883,6
19,17,0.6835614681511243,6
20,17,0.6536241491854402,6
21,17,0.6528179384102315,6
22,17,0.6597440228691609,6
23,17,0.6467851510521649,6
24,17,0.6438830794385828,6
25,17,0.6458430600651424,6
26,17,0.6586618379370761,6
27,17,0.632036660051552,6
28,17,0.6293721484890359,6
29,17,0.6271983179786457,6
30,17,0.625945195237795,6
0,18,0.53826422662504525,6
1,18,0.5420069720914675,6
2,18,0.5506747073322075,6
3,18,0.5642191761729143,6
4,18,0.5741057537546397,6
5,18,0.5913776549802721,6
6,18,0.6053039251191048,6
7,18,0.6122963102086432,6
8,18,0.6266759756615954,6
9,18,0.6349173568190863,6
10,18,0.6370614302103449,6
11,18,0.6510859000489605,6
12,18,0.6463766515382917,6
13,18,0.6735140861022717,6
14,18,0.6572571665023879,6
15,18,0.6576510475598881,6
16,18,0.6565469330200587,6
17,18,0.6556449561106406,6
18,18,0.6627808260615646,6
19,18,0.6433393598055799,6
20,18,0.6512285373642339,6
21,18,0.6508648167379893,6
22,18,0.6402214772569652,6
23,18,0.6359050614735824,6
24,18,0.6444055863002551,6
25,18,0.6387795924299189,6
26,18,0.6352588690604296,6
27,18,0.6315449875665723,6
28,18,0.6302160487237506,6
29,18,0.6243515243749385,6
30,18,0.6166699897261418,6
0,19,0.5228905941163119,6
1,19,0.5254808511833791,6
2,19,0.5331294442380435,6
3,19,0.5427333580442198,6
4,19,0.5637460060791492,6
5,19,0.5720273213929767,6
6,19,0.5864297775440643,6
7,19,0.5978007703868369,6
8,19,0.6040310324974789,6
9,19,0.6279904403526723,6
10,19,0.6244367304900444,6
11,19,0.6372116078799464,6
12,19,0.6404172937578924,6
13,19,0.6413915663043585,6
14,19,0.6411480764521111,6
15,19,0.6553725313207771,6
16,19,0.6506649005762395,6
17,19,0.638371188788336,6
18,19,0.648006458175486,6
19,19,0.6625442665257034,6
20,19,0.6455725346687228,6
21,19,0.6417959316759742,6
22,19,0.6362460157765568,6
23,19,0.6359164043565926,6
24,19,0.6535843179081716,6
25,19,0.6310101241191199,6
26,19,0.6307237715119879,6
27,19,0.6230446323361424,6
28,19,0.6310367701126911,6
29,19,0.6226611226474255,6
30,19,0.6319003826761708,6
0,20,0.5132580876034073,6
1,20,0.5152567010177519,6
2,20,0.5217030651765955,6
3,20,0.5321757181598343,6
4,20,0.5404391427217162,6
5,20,0.5568350346690267,6
6,20,0.5692792683379022,6
7,20,0.5791010608599876,6
8,20,0.583463739489291,6
9,20,0.5944525219256894,6
10,20,0.6032214041821802,6
11,20,0.6117715347002459,6
12,20,0.6308277275921313,6
13,20,0.6407474309660947,6
14,20,0.6373957644730471,6
15,20,0.639334346527765,6
16,20,0.6486009012145174,6
17,20,0.6497210224666665,6
18,20,0.639806420937781,6
19,20,0.6425252912853937,6
20,20,0.6317363992313321,6
21,20,0.6358225060690086,6
22,20,0.6392347908259194,6
23,20,0.63831997479412,6
24,20,0.6215026562071423,6
25,20,0.6316385522225094,6
26,20,0.6430774641460819,6
27,20,0.6129794568108643,6
28,20,0.6261314741062485,6
29,20,0.6145579243504534,6
30,20,0.6098567977211954,6
0,21,0.5075140528207911,6
1,21,0.5088157686299006,6
2,21,0.513082305874379,6
3,21,0.5209118695552547,6
4,21,0.5306387568879523,6
5,21,0.5456534428070767,6
6,21,0.5569852382889185,6
7,21,0.5589981823203506,6
8,21,0.5778580233418898,6
9,21,0.5936342441501837,6
10,21,0.5907000897504663,6
11,21,0.6153100827247445,6
12,21,0.6108246338252459,6
13,21,0.6163655364554539,6
14,21,0.6317113296897062,6
15,21,0.6390797834516462,6
16,21,0.6344918046819794,6
17,21,0.6228773335387386,6
18,21,0.6296972147441712,6
19,21,0.6304524074892508,6
20,21,0.6361744309630216,6
21,21,0.6235303895255301,6
22,21,0.631663637874645,6
23,21,0.6329597177818276,6
24,21,0.6382437817687883,6
25,21,0.6343046149829418,6
26,21,0.6223444066732607,6
27,21,0.6258321361385871,6
28,21,0.6216871776668181,6
29,21,0.6261901732078846,6
30,21,0.6089170505049426,6
0,22,0.5042276032321552,6
1,22,0.5050264952305707,6
2,22,0.5077143647392791,6
3,22,0.5125269208464414,6
4,22,0.5204024894298199,6
5,22,0.5289065436397488,6
6,22,0.5410372176493125,6
7,22,0.554635087654431,6
8,22,0.559325826235923,6
9,22,0.5725694060883529,6
10,22,0.58067340458315575,6
11,22,0.5854461304249824,6
12,22,0.596892583364704,6
13,22,0.6067667746079134,6
14,22,0.6155947358002257,6
15,22,0.6254904566105428,6
16,22,0.6223956320110916,6
17,22,0.6199834657857096,6
18,22,0.6189409426676926,6
19,22,0.6344030659227259,6
20,22,0.623106248448124,6
21,22,0.6159093176907794,6
22,22,0.6101354934294368,6
23,22,0.6300812291997543,6
24,22,0.6253008329073391,6
25,22,0.616871725857709,6
26,22,0.6192278682540517,6
27,22,0.6198212678043837,6
28,22,0.6297018886624334,6
29,22,0.6116318913944802,6
30,22,0.6083618881042371,6
0,23,0.502412390100717,6
1,23,0.5028497377881396,6
2,23,0.5044800246592255,6
3,23,0.5079508424417621,6
4,23,0.5126702964148732,6
5,23,0.5236923254452199,6
6,23,0.5355922733606531,6
7,23,0.5430280416169904,6
8,23,0.5485631501745207,6
9,23,0.5621298295249564,6
10,23,0.5799710381926332,6
11,23,0.5913583315190731,6
12,23,0.595606823174321,6
13,23,0.5928971331957503,6
14,23,0.6032929949864837,6
15,23,0.6017763565215097,6
16,23,0.620434591480076,6
17,23,0.6192034489903869,6
18,23,0.6129997087094835,6
19,23,0.6248490248534425,6
20,23,0.6214587097424127,6
21,23,0.6217744040239789,6
22,23,0.6253104894081081,6
23,23,0.6222107771016907,6
24,23,0.6152014079754061,6
25,23,0.6264941974674714,6
26,23,0.6179836893801025,6
27,23,0.6135322776362494,6
28,23,0.613478029989969,6
29,23,0.6096141829106027,6
30,23,0.6077343121437709,6
0,24,0.5014398943936803,6
1,24,0.5016839073494579,6
2,24,0.502709761174372,6
3,24,0.5048883896568441,6
4,24,0.5101021556576119,6
5,24,0.5149960969787446,6
6,24,0.5208388537723968,6
7,24,0.5371873583866564,6
8,24,0.5385636822689929,6
9,24,0.5494154344834061,6
10,24,0.5589561297809298,6
11,24,0.5710367403181889,6
12,24,0.5734275416131471,6
13,24,0.5812159958805305,6
14,24,0.5924850481908028,6
15,24,0.5917758693213799,6
16,24,0.6135015748080802,6
17,24,0.6029213946522581,6
18,24,0.6054279986037082,6
19,24,0.6052778898003937,6
20,24,0.6132633299904869,6
21,24,0.6074681031194566,6
22,24,0.6162938202695312,6
23,24,0.6126788735519673,6
24,24,0.6335977152069633,6
25,24,0.6312718583650997,6
26,24,0.6053334191840787,6
27,24,0.598872841538302,6
28,24,0.6071644680648586,6
29,24,0.6044599730274111,6
30,24,0.6142268663752437,6
0,25,0.5009324083205478,6
1,25,0.5010499313932322,6
2,25,0.5016359470628986,6
3,25,0.503148049383806,6
4,25,0.5055915433947323,6
5,25,0.5114161281014352,6
6,25,0.5175243479187951,6
7,25,0.5281188616148141,6
8,25,0.5338147417532424,6
9,25,0.5480639340099605,6
10,25,0.5562307407967119,6
11,25,0.5560484465487763,6
12,25,0.5694249105071415,6
13,25,0.5707525754178037,6
14,25,0.6063890809453164,6
15,25,0.5917692888356628,6
16,25,0.6038265767398516,6
17,25,0.5933285481426546,6
18,25,0.6035364005993896,6
19,25,0.5867038920243884,6
20,25,0.6042433419825105,6
21,25,0.6086097580137012,6
22,25,0.6017942367344856,6
23,25,0.6043768977928313,6
24,25,0.6044527587308586,6
25,25,0.6132565223969371,6
26,25,0.6058581657653319,6
27,25,0.6230151136101135,6
28,25,0.609508697019403,6
29,25,0.6196893422046055,6
30,25,0.6075135964409766,6
0,26,0.5006733386693791,6
1,26,0.5007371818227883,6
2,26,0.5011093439512277,6
3,26,0.5019294374848547,6
4,26,0.5040518029170673,6
5,26,0.5066170174113205,6
6,26,0.5119835960772914,6
7,26,0.5182116868902371,6
8,26,0.5278018051557947,6
9,26,0.5348354909405719,6
10,26,0.5474909002485627,6
11,26,0.5508660179870276,6
12,26,0.559915288267548,6
13,26,0.5667790597908574,6
14,26,0.5735572513008416,6
15,26,0.5887361187164788,6
16,26,0.5824046464394315,6
17,26,0.5877678692896544,6
18,26,0.589609664837052,6
19,26,0.6013751836788251,6
20,26,0.5888340194643844,6
21,26,0.6013655336295074,6
22,26,0.5999617575047388,6
23,26,0.6138488016971446,6
24,26,0.6025867490592247,6
25,26,0.6023357903112383,6
26,26,0.5908657942215725,6
27,26,0.6020998941418251,6
28,26,0.6010008515093399,6
29,26,0.6033611299662608,6
30,26,0.6062963364495073,6
0,27,0.5005432985768491,6
1,27,0.5005757495450659,6
2,27,0.5007496596308353,6
3,27,0.5012418222783475,6
4,27,0.5024277095525771,6
5,27,0.5054157297522486,6
6,27,0.5077211240444616,6
7,27,0.5133600160886101,6
8,27,0.5204439081974116,6
9,27,0.5331873533334185,6
10,27,0.537053030459884,6
11,27,0.5532608990078822,6
12,27,0.5502290018651316,6
13,27,0.5627997239763081,6
14,27,0.5753420331092891,6
15,27,0.5746317137517156,6
16,27,0.5734166661566011,6
17,27,0.587054579109306,6
18,27,0.5936864256237557,6
19,27,0.598724766327354,6
20,27,0.5976132271595678,6
21,27,0.5956980827828423,6
22,27,0.5994375960040106,6
23,27,0.5896313791280487,6
24,27,0.5859400645406851,6
25,27,0.6028471926271801,6
26,27,0.6167910815979041,6
27,27,0.5976500587815611,6
28,27,0.59613007095775306,6
29,27,0.5896236060965705,6
30,27,0.5857884476795542,6
0,28,0.5004787099632952,6
1,28,0.5004974103391125,6
2,28,0.5005776838248183,6
3,28,0.500861792752049,6
4,28,0.5016642035864096,6
5,28,0.5055909020582618,6
6,28,0.5086433009603005,6
7,28,0.5108488430137403,6
8,28,0.5150471239580389,6
9,28,0.5229886588116806,6
10,28,0.5321205937741093,6
11,28,0.5362108516633404,6
12,28,0.5470548689416355,6
13,28,0.5549619286590151,6
14,28,0.5590578047741444,6
15,28,0.5649192641561654,6
16,28,0.5687641670570514,6
17,28,0.5809584946802073,6
18,28,0.593990924912801,6
19,28,0.590976607875343,6
20,28,0.5855974981676165,6
21,28,0.5899363177027228,6
22,28,0.5927414734389604,6
23,28,0.5900791589715128,6
24,28,0.596169820589168,6
25,28,0.5992644802537818,6
26,28,0.601696175043621,6
27,28,0.5891261637120017,6
28,28,0.6025369803566831,6
29,28,0.595631333296846,6
30,28,0.5798795146445853,6
0,29,0.5004467195576382,6
1,29,0.5004554440318401,6
2,29,0.5004837441993638,6
3,29,0.5006597726827434,6
4,29,0.501215711227938,6
5,29,0.502691933031934,6
6,29,0.5044829509021245,6
7,29,0.5090784301971736,6
8,29,0.5142424886126699,6
9,29,0.5205593267340131,6
10,29,0.5319611584223009,6
11,29,0.5300258450119256,6
12,29,0.5409728089917794,6
13,29,0.5507168256239289,6
14,29,0.5495928864273166,6
15,29,0.5600496614478554,6
16,29,0.5622945408397312,6
17,29,0.5692715293617558,6
18,29,0.5704003111073624,6
19,29,0.5785553078001833,6
20,29,0.5899284775906743,6
21,29,0.5802521530781879,6
22,29,0.5866358388962638,6
23,29,0.592305100834706,6
24,29,0.5865905894165577,6
25,29,0.5870520214270966,6
26,29,0.5992811785475177,6
27,29,0.589798008180688,6
28,29,0.5978174654271606,6
29,29,0.5886561303471373,6
30,29,0.5906461218026038,6
0,30,0.5004307789502893,6
1,30,0.5004348792636983,6
2,30,0.500460658084234,6
3,30,0.5005287406972037,6
4,30,0.5007602166093971,6
5,30,0.5014081096058045,6
6,30,0.5039956182439683,6
7,30,0.5069797008193714,6
8,30,0.5135988943593454,6
9,30,0.5157797692775684,6
10,30,0.5223538323636804,6
11,30,0.5275514807852516,6
12,30,0.5311293157384456,6
13,30,0.5453442003125814,6
14,30,0.5541404011026393,6
15,30,0.5522043746018198,6
16,30,0.5556306101158038,6
17,30,0.5708160990295233,6
18,30,0.5602096526019935,6
19,30,0.5760651957009003,6
20,30,0.5766546382915642,6
21,30,0.5812257942234277,6
22,30,0.5854814746154923,6
23,30,0.5913198916935428,6
24,30,0.5717332662654787,6
25,30,0.5877071089437085,6
26,30,0.5916683129442896,6
27,30,0.5838592944540172,6
28,30,0.5850668065314077,6
29,30,0.5867338057374211,6
30,30,0.5830292238649414,6
0,0,1.2561119487386405,7
1,0,1.2523147484160222,7
2,0,1.2425685818549614,7
3,0,1.2267619633960285,7
4,0,1.1942721385560782,7
5,0,1.1568957429235311,7
6,0,1.12618561173359,7
7,0,1.0945137919240673,7
8,0,1.0378314978675172,7
9,0,1.000986524442431,7
10,0,0.9358395919683864,7
11,0,0.9125672534756483,7
12,0,0.8945572645305275,7
13,0,0.8589195473467147,7
14,0,0.83608974517748,7
15,0,0.7941686271788103,7
16,0,0.8225850088611188,7
17,0,0.7831318359487981,7
18,0,0.7598837697922323,7
19,0,0.7436074356948736,7
20,0,0.7317454591387318,7
21,0,0.7149027409285197,7
22,0,0.7178117832770519,7
23,0,0.6836849811184709,7
24,0,0.6982785301548863,7
25,0,0.6730767499453695,7
26,0,0.6876901281866167,7
27,0,0.6676240534363117,7
28,0,0.6438004877611067,7
29,0,0.6500075500601528,7
30,0,0.6489123776883028,7
0,1,1.2524774236913772,7
1,1,1.2490899971076297,7
2,1,1.2374778984704558,7
3,1,1.2210072309986346,7
4,1,1.1961330138986672,7
5,1,1.1578852762609853,7
6,1,1.1344460803602838,7
7,1,1.066338643230473,7
8,1,1.0495759870210688,7
9,1,0.9921322841377643,7
10,1,0.9516701512250969,7
11,1,0.9487147398175915,7
12,1,0.901482800860169,7
13,1,0.8610710369804531,7
14,1,0.825142589861166,7
15,1,0.7986193514338441,7
16,1,0.7910492157943426,7
17,1,0.7818598111410703,7
18,1,0.7758893484561501,7
19,1,0.7693489248977945,7
20,1,0.726841879334901,7
21,1,0.7199605563978034,7
22,1,0.7331808863211324,7
23,1,0.7185313820044877,7
24,1,0.6735450791438297,7
25,1,0.6987100829916534,7
26,1,0.6839014979921789,7
27,1,0.6611551715723708,7
28,1,0.6424918014358671,7
29,1,0.652345905422741,7
30,1,0.6597788274947491,7
0,2,1.2415989558082265,7
1,2,1.2378708519041488,7
2,2,1.2267196063164736,7
3,2,1.2094783787668848,7
4,2,1.1875885852648973,7
5,2,1.1457150698119576,7
6,2,1.1083548110096337,7
7,2,1.0837987657229207,7
8,2,1.0245121424548573,7
9,2,1.0096953358093614,7
10,2,0.9596640101933166,7
11,2,0.9361432124492375,7
12,2,0.876672384202169,7
13,2,0.8777728945134208,7
14,2,0.8217513348077091,7
15,2,0.8155898285283586,7
16,2,0.7836169675233495,7
17,2,0.7777278457199905,7
18,2,0.7630956259421375,7
19,2,0.7640782166542368,7
20,2,0.7215889765456082,7
21,2,0.730494387371348,7
22,2,0.7077204352646788,7
23,2,0.6808399876665527,7
24,2,0.6751803647524065,7
25,2,0.6758234579502309,7
26,2,0.6706564667203914,7
27,2,0.649709522229507,7
28,2,0.6708865270758845,7
29,2,0.6550874949653835,7
30,2,0.6503468597342371,7
0,3,1.2235561850684853,7
1,3,1.219985054188225,7
2,3,1.2091080915729364,7
3,3,1.192364180833639,7
4,3,1.1666998656957206,7
5,3,1.1343540921475697,7
6,3,1.088205310093343,7
7,3,1.0559629792302476,7
8,3,1.0283802823623975,7
9,3,0.9974540831832132,7
10,3,0.942869105748119,7
11,3,0.9111423451173328,7
12,3,0.906833735522168,7
13,3,0.871710302324145,7
14,3,0.8474682214881053,7
15,3,0.8014453791745244,7
16,3,0.7994623657930655,7
17,3,0.7800145020733248,7
18,3,0.7567628858647355,7
19,3,0.7284309297827308,7
20,3,0.7619928187577304,7
21,3,0.7215559618229231,7
22,3,0.6978172918685865,7
23,3,0.6807248164660834,7
24,3,0.7111053617256878,7
25,3,0.6651957323143727,7
26,3,0.6826355506607905,7
27,3,0.682711281557992,7
28,3,0.6680673708964971,7
29,3,0.6456571117782933,7
30,3,0.6639702895867019,7
0,4,1.198495789451586,7
1,4,1.1958524610930403,7
2,4,1.1854354927557347,7
3,4,1.1629619105002196,7
4,4,1.1370192327970263,7
5,4,1.1153411566299005,7
6,4,1.063842041922147,7
7,4,1.0291116833072185,7
8,4,1.00979744429782,7
9,4,0.966747705464374,7
10,4,0.9095726808466399,7
11,4,0.9053762674978191,7
12,4,0.8726285144478284,7
13,4,0.8651840122954786,7
14,4,0.8336071809921085,7
15,4,0.8099291394408534,7
16,4,0.7867143654703831,7
17,4,0.7861547123520146,7
18,4,0.7572265965584943,7
19,4,0.7432545610446135,7
20,4,0.7206954198256168,7
21,4,0.7422797599215288,7
22,4,0.7284947875573653,7
23,4,0.698663870748335,7
24,4,0.6924566510967926,7
25,4,0.6875236893221419,7
26,4,0.6631518561857351,7
27,4,0.6752203920008653,7
28,4,0.6524626345507079,7
29,4,0.6540373441097375,7
30,4,0.6509801772418902,7
0,5,1.1666509339076359,7
1,5,1.162933709141467,7
2,5,1.1530982612365424,7
3,5,1.1330224405505354,7
4,5,1.1039673757014925,7
5,5,1.0921114370376368,7
6,5,1.0469891123233313,7
7,5,1.018109805309239,7
8,5,0.9901331782407049,7
9,5,0.9525885342380784,7
10,5,0.9257114682365138,7
11,5,0.9024697988645451,7
12,5,0.861827135312999,7
13,5,0.8439235139876808,7
14,5,0.814543255342051,7
15,5,0.8199883522799615,7
16,5,0.8069884922526729,7
17,5,0.7616804555981763,7
18,5,0.75916289269189,7
19,5,0.7500510820408012,7
20,5,0.7267762411878745,7
21,5,0.7338375954888404,7
22,5,0.707954390169526,7
23,5,0.6945361256219599,7
24,5,0.6790937350117715,7
25,5,0.6736293738584608,7
26,5,0.6609720828753286,7
27,5,0.6618619962898546,7
28,5,0.6665884095489565,7
29,5,0.6444878287298351,7
30,5,0.6514802340308066,7
0,6,1.1283659083686621,7
1,6,1.1256847618404298,7
2,6,1.114150292466328,7
3,6,1.094011183597276,7
4,6,1.0650552233777593,7
5,6,1.0455985533349934,7
6,6,1.0204187229793917,7
7,6,0.9678675594755402,7
8,6,0.9685664084420196,7
9,6,0.9289408285951287,7
10,6,0.887387606042282,7
11,6,0.8748315445764816,7
12,6,0.8601302432693925,7
13,6,0.8407844269359156,7
14,6,0.8309181160176745,7
15,6,0.7843528608297188,7
16,6,0.7853476043704363,7
17,6,0.7560416486696361,7
18,6,0.7399162199667423,7
19,6,0.7134345812544908,7
20,6,0.7271360843152295,7
21,6,0.7107037312343012,7
22,6,0.7047813827039172,7
23,6,0.7088193785907301,7
24,6,0.6841070247041349,7
25,6,0.6894560283263277,7
26,6,0.6780134701796428,7
27,6,0.6540415648584699,7
28,6,0.6476776101770223,7
29,6,0.6470506672777099,7
30,6,0.6384573689993824,7
0,7,1.084123875412064,7
1,7,1.0819479692418372,7
2,7,1.069565126843286,7
3,7,1.0496514683216698,7
4,7,1.031973602585983,7
5,7,1.0093889752237788,7
6,7,0.9755916233809855,7
7,7,0.9498523404783509,7
8,7,0.9481163688104071,7
9,7,0.9178852039228372,7
10,7,0.8748921568579172,7
11,7,0.8677953028572952,7
12,7,0.8414537761954987,7
13,7,0.8223317019423083,7
14,7,0.8086089702195091,7
15,7,0.776955356469683,7
16,7,0.7714557999804332,7
17,7,0.7664395736377426,7
18,7,0.7309131353884885,7
19,7,0.734931257962346,7
20,7,0.7264906576302546,7
21,7,0.6975396441669434,7
22,7,0.7145800358666566,7
23,7,0.6713586965982378,7
24,7,0.6947361512922132,7
25,7,0.6689463625812856,7
26,7,0.6620718119793575,7
27,7,0.6632806855954216,7
28,7,0.6662761230352893,7
29,7,0.6603013573796799,7
30,7,0.6370111243246387,7
0,8,1.034574514797511,7
1,8,1.0328285463127054,7
2,8,1.0198089394751124,7
3,8,1.0124712770605229,7
4,8,0.9893017609437393,7
5,8,0.9650948605863834,7
6,8,0.9440020598075521,7
7,8,0.9240046794271933,7
8,8,0.9017862367502762,7
9,8,0.8799658896467929,7
10,8,0.8755440733384585,7
11,8,0.8487108857959651,7
12,8,0.8355930523437348,7
13,8,0.818008986489121,7
14,8,0.7871548037295237,7
15,8,0.7788788303660145,7
16,8,0.7675968364988203,7
17,8,0.7364298622871619,7
18,8,0.7331862702314664,7
19,8,0.728829947224482,7
20,8,0.7255716638299275,7
21,8,0.7193762999522352,7
22,8,0.697050001101638,7
23,8,0.6844912139274673,7
24,8,0.6875135490253618,7
25,8,0.6614523743334897,7
26,8,0.6647733316529275,7
27,8,0.6482151167427929,7
28,8,0.6643039786569306,7
29,8,0.65027462426802,7
30,8,0.6466986257538265,7
0,9,0.9805544375502931,7
1,9,0.9779011611327411,7
2,9,0.967734633270604,7
3,9,0.9487000506579439,7
4,9,0.9324970884293728,7
5,9,0.9141798851459364,7
6,9,0.9055241748881774,7
7,9,0.9078224958542747,7
8,9,0.8619484654412783,7
9,9,0.8443655636485443,7
10,9,0.8578874320109309,7
11,9,0.8169552431428585,7
12,9,0.8480699756660692,7
13,9,0.7860258955406643,7
14,9,0.7913333249156294,7
15,9,0.7717213559655898,7
16,9,0.7573540796973623,7
17,9,0.750454349321441,7
18,9,0.7316299038023332,7
19,9,0.7190447379146291,7
20,9,0.7141194023789871,7
21,9,0.7251008476097467,7
22,9,0.6877924634641864,7
23,9,0.6873952031288758,7
24,9,0.6767337186118412,7
25,9,0.6625791830850126,7
26,9,0.6651895120379563,7
27,9,0.6524767158991472,7
28,9,0.6638803156014917,7
29,9,0.6420051995453804,7
30,9,0.6385418506581231,7
0,10,0.9230881865987866,7
1,10,0.920489606559979,7
2,10,0.9119077189539708,7
3,10,0.9040137401289157,7
4,10,0.8836430503746011,7
5,10,0.869271757871962,7
6,10,0.8544011340671875,7
7,10,0.8619664113834304,7
8,10,0.8413014858645544,7
9,10,0.837020440740977,7
10,10,0.8284945445494433,7
11,10,0.7955025035910024,7
12,10,0.7818633282026677,7
13,10,0.7813232740895805,7
14,10,0.7911085846696229,7
15,10,0.74693650706092,7
16,10,0.7680085381572274,7
17,10,0.7400513904309819,7
18,10,0.736955088793545,7
19,10,0.7017251082153694,7
20,10,0.7056723706025925,7
21,10,0.6919324925504363,7
22,10,0.6773395677119941,7
23,10,0.6773850731605116,7
24,10,0.6750815599035813,7
25,10,0.6550660184965041,7
26,10,0.6744002258875801,7
27,10,0.6462735835089698,7
28,10,0.6561600294621414,7
29,10,0.6461995932888178,7
30,10,0.652379139295396,7
0,11,0.8633696472948229,7
1,11,0.8594043055044849,7
2,11,0.8541408098481456,7
3,11,0.8390940889079438,7
4,11,0.8371382292299664,7
5,11,0.835103003508466,7
6,11,0.8139856757769746,7
7,11,0.8151596313406363,7
8,11,0.8107756185728184,7
9,11,0.7915835780459805,7
10,11,0.7885735972614697,7
11,11,0.7948759708413957,7
12,11,0.7767158502843524,7
13,11,0.7617038189808262,7
14,11,0.7504570395431467,7
15,11,0.7526109515063508,7
16,11,0.7476368020659547,7
17,11,0.7363443924923384,7
18,11,0.7200608031213788,7
19,11,0.7118889403034183,7
20,11,0.705231315057635,7
21,11,0.6852033012711366,7
22,11,0.6867233614042989,7
23,11,0.6832407557575806,7
24,11,0.6714847749194128,7
25,11,0.6662642468980754,7
26,11,0.6615699151136197,7
27,11,0.6596698693219688,7
28,11,0.6564353253435914,7
29,11,0.6429980386967153,7
30,11,0.6420230743445284,7
0,12,0.8027816983354942,7
1,12,0.8000367037272195,7
2,12,0.7933853409367971,7
3,12,0.792093765986314,7
4,12,0.7852895771412622,7
5,12,0.7825333044814139,7
6,12,0.7761945974743288,7
7,12,0.7774301982221946,7
8,12,0.7699014661377095,7
9,12,0.7905269613515802,7
10,12,0.7741438620638519,7
11,12,0.7657328646290026,7
12,12,0.7552823823333222,7
13,12,0.749371318302342,7
14,12,0.7428235488067242,7
15,12,0.7363472056881029,7
16,12,0.7203074282781196,7
17,12,0.7266840791956862,7
18,12,0.7104959161200353,7
19,12,0.7159705097101399,7
20,12,0.694826114450625,7
21,12,0.6853821095655795,7
22,12,0.6823472405749329,7
23,12,0.6973415232345439,7
24,12,0.6706856312941892,7
25,12,0.6568474103182154,7
26,12,0.6506501368780649,7
27,12,0.6448378528208368,7
28,12,0.6560238363678258,7
29,12,0.6416403071881307,7
30,12,0.6343644969235878,7
0,13,0.7430583663226361,7
1,13,0.7436239467496952,7
2,13,0.7380366745425745,7
3,13,0.7452183077829567,7
4,13,0.7387211064534573,7
5,13,0.7488663713932372,7
6,13,0.7433647815758504,7
7,13,0.7521545409174185,7
8,13,0.7487797130922839,7
9,13,0.7621800423085539,7
10,13,0.7603970087565,7
11,13,0.7524059262592291,7
12,13,0.7347997609830196,7
13,13,0.7281054415729347,7
14,13,0.7253400112174783,7
15,13,0.7295823719663669,7
16,13,0.7178092905345322,7
17,13,0.7158672292530724,7
18,13,0.705192698391421,7
19,13,0.6941738670683579,7
20,13,0.6846786631602377,7
21,13,0.6911045343580993,7
22,13,0.6760591771118318,7
23,13,0.6860378097384324,7
24,13,0.659411173135113,7
25,13,0.6652740809241995,7
26,13,0.6551921971006958,7
27,13,0.6483331585277282,7
28,13,0.656577595476572,7
29,13,0.6444643055088136,7
30,13,0.6274512266148065,7
0,14,0.6865175575952494,7
1,14,0.6873775949620772,7
2,14,0.696464758214453,7
3,14,0.6909767194427354,7
4,14,0.6977914608306517,7
5,14,0.7006014631867994,7
6,14,0.7170946799433062,7
7,14,0.7165846820308279,7
8,14,0.725446562565966,7
9,14,0.7197653038524557,7
10,14,0.7260028254816657,7
11,14,0.7350518788024896,7
12,14,0.7192994089348785,7
13,14,0.7122780529649594,7
14,14,0.7143953943342153,7
15,14,0.7086624601151496,7
16,14,0.7160571203239964,7
17,14,0.7008695011959906,7
18,14,0.6978698242085627,7
19,14,0.685226386367121,7
20,14,0.6821093674016024,7
21,14,0.6767141913512809,7
22,14,0.6740432836714041,7
23,14,0.671847869030794,7
24,14,0.6547286481823262,7
25,14,0.6481508362737038,7
26,14,0.6554447914669914,7
27,14,0.6418731714909047,7
28,14,0.6340430995377041,7
29,14,0.6402169625715267,7
30,14,0.6398898770273055,7
0,15,0.6359427751564125,7
1,15,0.6382743440154688,7
2,15,0.6445776774212586,7
3,15,0.6576061874423199,7
4,15,0.6586873365442859,7
5,15,0.6748782539129851,7
6,15,0.6776332310879962,7
7,15,0.6948825677459556,7
8,15,0.7028935303469169,7
9,15,0.693926402593847,7
10,15,0.6964427156363308,7
11,15,0.7021334295305964,7
12,15,0.6962520017753161,7
13,15,0.7120156748526383,7
14,15,0.6846255554655092,7
15,15,0.6983206335051093,7
16,15,0.6834946240097811,7
17,15,0.6814447195597696,7
18,15,0.6930224931770245,7
19,15,0.6996387219646097,7
20,15,0.6791289495399159,7
21,15,0.6646880555334493,7
22,15,0.6592600484642978,7
23,15,0.6606286476703299,7
24,15,0.6488623618580133,7
25,15,0.6576355742376054,7
26,15,0.6434756986447128,7
27,15,0.6363735334455259,7
28,15,0.6578946357800466,7
29,15,0.6472308045448246,7
30,15,0.6271574603885114,7
0,16,0.5938199954032702,7
1,16,0.5966687279912148,7
2,16,0.6043075427567729,7
3,16,0.615096053503845,7
