asp.mag,asp.effects,clim.sd,mean.lt.lam,max.lt.lam,seeds,rep
0,"-1,1",0,1.4690016331329865,1.4690016331329865,20.86162567138672,1
0,"-2,-1,1",0,1.4690016331329865,1.4690016331329865,20.86162567138672,1
0,"-2,-1,1,2",0,1.4690016331329865,1.4690016331329865,20.86162567138672,1
0,"-2,1",0,1.4690016331329865,1.4690016331329865,20.86162567138672,1
0,"-5,-3,-1,1,3,5",0,1.4690016331329865,1.4690016331329865,20.86162567138672,1
0,"-5,-4,-3,-2,-1,1",0,1.4690016331329865,1.4690016331329865,20.86162567138672,1
1,"-1,1",0,1.4638942256418097,1.4638942256418097,20.86162567138672,1
1,"-2,-1,1",0,1.463132119123402,1.463132119123402,21.6066837310791,1
1,"-2,-1,1,2",0,1.4625280587963096,1.4625280587963096,21.6066837310791,1
1,"-2,1",0,1.46256282926336,1.46256282926336,21.6066837310791,1
1,"-5,-3,-1,1,3,5",0,1.4631957455089988,1.4631957455089988,23.84185791015625,1
1,"-5,-4,-3,-2,-1,1",0,1.462768496149669,1.462768496149669,22.351741790771484,1
2,"-1,1",0,1.4486106428997485,1.4486106428997485,23.096799850463867,1
2,"-2,-1,1",0,1.448434912269064,1.448434912269064,23.84185791015625,1
2,"-2,-1,1,2",0,1.4482684931683265,1.4482684931683265,23.84185791015625,1
2,"-2,1",0,1.4483278671660609,1.4483278671660609,23.84185791015625,1
2,"-5,-3,-1,1,3,5",0,1.4486004320142716,1.4486004320142716,26.82209014892578,1
2,"-5,-4,-3,-2,-1,1",0,1.4484300705379618,1.4484300705379618,23.84185791015625,1
3,"-1,1",0,1.423273906525219,1.423273906525219,26.82209014892578,1
3,"-2,-1,1",0,1.423262055578519,1.423262055578519,27.567148208618164,1
3,"-2,-1,1,2",0,1.423250281842543,1.423250281842543,27.567148208618164,1
3,"-2,1",0,1.4233231787760312,1.4233231787760312,28.312206268310547,1
3,"-5,-3,-1,1,3,5",0,1.4232739012831628,1.4232739012831628,31.292438507080078,1
3,"-5,-4,-3,-2,-1,1",0,1.4232620529079365,1.4232620529079365,26.82209014892578,1
4,"-1,1",0,1.3881122259387766,1.3881122259387766,32.03749656677246,1
4,"-2,-1,1",0,1.388112005072696,1.388112005072696,34.27267074584961,1
4,"-2,-1,1,2",0,1.3881117898107898,1.3881117898107898,34.27267074584961,1
4,"-2,1",0,1.3881817260687452,1.3881817260687452,34.27267074584961,1
4,"-5,-3,-1,1,3,5",0,1.3881122259386691,1.3881122259386691,37.25290298461914,1
4,"-5,-4,-3,-2,-1,1",0,1.3881120050726388,1.3881120050726388,32.782554626464844,1
5,"-1,1",0,1.343492181399139,1.343492181399139,41.72325134277344,1
5,"-2,-1,1",0,1.3434921802863131,1.3434921802863131,43.2133674621582,1
5,"-2,-1,1,2",0,1.3434921792528576,1.3434921792528576,43.2133674621582,1
5,"-2,1",0,1.343533479777692,1.343533479777692,43.958425521850586,1
5,"-5,-3,-1,1,3,5",0,1.343492181399139,1.343492181399139,49.173831939697266,1
5,"-5,-4,-3,-2,-1,1",0,1.3434921802863131,1.3434921802863131,41.72325134277344,1
6,"-1,1",0,1.289962695408717,1.289962695408717,58.11452865600586,1
6,"-2,-1,1",0,1.2899626954068215,1.2899626954068215,61.09476089477539,1
6,"-2,-1,1,2",0,1.2899626954051808,1.2899626954051808,61.09476089477539,1
6,"-2,1",0,1.2899397800382102,1.2899397800382102,61.09476089477539,1
6,"-5,-3,-1,1,3,5",0,1.289962695408717,1.289962695408717,68.54534149169922,1
6,"-5,-4,-3,-2,-1,1",0,1.2899626954068215,1.2899626954068215,58.11452865600586,1
7,"-1,1",0,1.2283087281751075,1.2283087281751075,86.4267349243164,1
7,"-2,-1,1",0,1.228308728175105,1.228308728175105,90.8970832824707,1
7,"-2,-1,1,2",0,1.2283087281751028,1.2283087281751028,90.8970832824707,1
7,"-2,1",0,1.2281738291908848,1.2281738291908848,92.38719940185547,1
7,"-5,-3,-1,1,3,5",0,1.2283087281751075,1.2283087281751075,101.32789611816406,1
7,"-5,-4,-3,-2,-1,1",0,1.228308728175105,1.228308728175105,87.91685104370117,1
8,"-1,1",0,1.159614044609133,1.159614044609133,140.07091522216797,1
8,"-2,-1,1",0,1.159614044609133,1.159614044609133,149.01161193847656,1
8,"-2,-1,1,2",0,1.159614044609133,1.159614044609133,149.01161193847656,1
8,"-2,1",0,1.1593051061612991,1.1593051061612991,149.01161193847656,1
8,"-5,-3,-1,1,3,5",0,1.159614044609133,1.159614044609133,163.91277313232422,1
8,"-5,-4,-3,-2,-1,1",0,1.159614044609133,1.159614044609133,143.0511474609375,1
9,"-1,1",0,1.0853289065468104,1.0853289065468104,244.37904357910156,1
9,"-2,-1,1",0,1.0853289065468104,1.0853289065468104,259.2802047729492,1
9,"-2,-1,1,2",0,1.0853289065468104,1.0853289065468104,259.2802047729492,1
9,"-2,1",0,1.0847698938441015,1.0847698938441015,262.26043701171875,1
9,"-5,-3,-1,1,3,5",0,1.0853289065468104,1.0853289065468104,292.06275939941406,1
9,"-5,-4,-3,-2,-1,1",0,1.0853289065468104,1.0853289065468104,250.33950805664062,1
10,"-1,1",0,1.0073247293201195,1.0073247293201195,470.87669372558594,1
10,"-2,-1,1",0,1.0073247293201195,1.0073247293201195,494.7185516357422,1
10,"-2,-1,1,2",0,1.0073247293201195,1.0073247293201195,494.7185516357422,1
10,"-2,1",0,1.0064336342528102,1.0064336342528102,500.67901611328125,1
10,"-5,-3,-1,1,3,5",0,1.0073247293201195,1.0073247293201195,548.36273193359375,1
10,"-5,-4,-3,-2,-1,1",0,1.0073247293201195,1.0073247293201195,476.837158203125,1
11,"-1,1",0,0.9278953497189488,0.9278953497189488,965.5952453613281,1
11,"-2,-1,1",0,0.9278953497189486,0.9278953497189486,1013.2789611816406,1
11,"-2,-1,1,2",0,0.9278953497189484,0.9278953497189484,1013.2789611816406,1
11,"-2,1",0,0.9266079148941654,0.9266079148941654,1025.1998901367188,1
11,"-5,-3,-1,1,3,5",0,0.9278953497189484,0.9278953497189484,1132.4882507324219,1
11,"-5,-4,-3,-2,-1,1",0,0.9278953497189484,0.9278953497189484,977.51617431640625,1
12,"-1,1",0,0.849665032830485,0.849665032830485,2098.08349609375,1
12,"-2,-1,1",0,0.8496650328304806,0.8496650328304806,2217.2927856445312,1
12,"-2,-1,1,2",0,0.8496650328304761,0.8496650328304761,2217.2927856445312,1
12,"-2,1",0,0.8479769511090237,0.8479769511090237,2241.1346435546875,1
12,"-5,-3,-1,1,3,5",0,0.8496650328304695,0.8496650328304695,2479.55322265625,1
12,"-5,-4,-3,-2,-1,1",0,0.8496650328304689,0.8496650328304689,2121.9253540039062,1
13,"-1,1",8,0.801894553182863,0.8317423444474308,2145.7672119140625,1
13,"-2,-1,1",8,0.8026749093910709,0.831111115009575,2169.6090698242188,1
13,"-2,-1,1,2",8,0.8043099623270149,0.8258921620376777,2217.2927856445312,1
13,"-2,1",8,0.7942727534512612,0.8200502083097707,2765.655517578125,1
13,"-5,-3,-1,1,3,5",9,0.8016877269190638,0.82992660969063,1978.8742065429688,1
13,"-5,-4,-3,-2,-1,1",9,0.8019688441959087,0.8257350740592004,3099.4415283203125,1
14,"-1,1",12,0.7713257101405094,0.7920422662687034,2765.655517578125,1
14,"-2,-1,1",11,0.7701219466387687,0.7944487678594089,2765.655517578125,1
14,"-2,-1,1,2",9,0.7731489854268719,0.7966737091972366,2574.920654296875,1
14,"-2,1",11,0.7644496946085606,0.7917133640364176,4386.90185546875,1
14,"-5,-3,-1,1,3,5",12,0.7686083895307843,0.7897125752304808,2765.655517578125,1
14,"-5,-4,-3,-2,-1,1",11,0.7711269352920458,0.81048092602433,5149.84130859375,1
15,"-1,1",11,0.7481872845770452,0.7709684134837883,4148.4832763671875,1
15,"-2,-1,1",12,0.7495533001004364,0.7720831430675719,4053.1158447265625,1
15,"-2,-1,1,2",11,0.7472442068094176,0.7704145282599973,3671.6461181640625,1
15,"-2,1",11,0.738863699513184,0.765678963326915,7152.557373046875,1
15,"-5,-3,-1,1,3,5",11,0.7474759578585521,0.7616474119876385,3814.697265625,1
15,"-5,-4,-3,-2,-1,1",12,0.7457794826899367,0.7919878813348874,7152.557373046875,1
16,"-1,1",12,0.7256620735938037,0.7391159500885068,4482.269287109375,1
16,"-2,-1,1",15,0.7272607824298114,0.7568728706964578,3957.7484130859375,1
16,"-2,-1,1,2",14,0.7280201898770481,0.7495054485394449,4816.0552978515625,1
16,"-2,1",12,0.717547921047161,0.7446264696501632,8964.53857421875,1
16,"-5,-3,-1,1,3,5",14,0.7281001523764168,0.7481818512361874,5578.9947509765625,1
16,"-5,-4,-3,-2,-1,1",15,0.7258217887311207,0.7451690846865594,6389.617919921875,1
17,"-1,1",15,0.709531900767876,0.7339286533920459,4911.4227294921875,1
17,"-2,-1,1",14,0.7070968485753533,0.7366506005359313,5817.413330078125,1
17,"-2,-1,1,2",14,0.7088482673550927,0.7393647648569822,6437.3016357421875,1
17,"-2,1",15,0.7024365231638253,0.731453567441911,9727.47802734375,1
17,"-5,-3,-1,1,3,5",16,0.7080067020327241,0.7352835285238211,5531.31103515625,1
17,"-5,-4,-3,-2,-1,1",15,0.7141939790665952,0.7363035076213835,9346.00830078125,1
18,"-1,1",17,0.6954765065048917,0.7152589304205809,6675.72021484375,1
18,"-2,-1,1",16,0.696974584820741,0.7171903497077343,7629.39453125,1
18,"-2,-1,1,2",19,0.6928658330202483,0.7127934055757669,6580.352783203125,1
18,"-2,1",16,0.6852971834326496,0.715693377919685,14114.3798828125,1
18,"-5,-3,-1,1,3,5",15,0.6936322418971943,0.7216022007888904,6961.822509765625,1
18,"-5,-4,-3,-2,-1,1",18,0.6931105356205781,0.7181317663772899,12397.76611328125,1
19,"-1,1",16,0.6834719916174514,0.6997631694299224,9346.00830078125,1
19,"-2,-1,1",16,0.6806638971370033,0.6972145351032341,10681.15234375,1
19,"-2,-1,1,2",17,0.6834817241762888,0.7057004114886205,7629.39453125,1
19,"-2,1",16,0.6790970576797013,0.7113177681069879,13351.4404296875,1
19,"-5,-3,-1,1,3,5",16,0.6813882276322389,0.7044766679693172,10204.315185546875,1
19,"-5,-4,-3,-2,-1,1",17,0.6801460548341604,0.7007544560367738,17738.34228515625,1
20,"-1,1",16,0.6701892941726686,0.6930551917731533,11253.35693359375,1
20,"-2,-1,1",19,0.6715834073975416,0.6949456942789574,12016.29638671875,1
20,"-2,-1,1,2",19,0.6716225492294656,0.702073596297707,9727.47802734375,1
20,"-2,1",21,0.6644703865648083,0.6904090902576807,18310.546875,1
20,"-5,-3,-1,1,3,5",18,0.6700918705575895,0.6834743470697943,11444.091796875,1
20,"-5,-4,-3,-2,-1,1",19,0.671104386168945,0.6962955456769422,22315.97900390625,1
21,"-1,1",19,0.6587321507993837,0.6799699680348452,14305.11474609375,1
21,"-2,-1,1",21,0.6605309714878121,0.6795050506294128,11825.5615234375,1
21,"-2,-1,1,2",19,0.6616594096358486,0.6762089366725581,12588.5009765625,1
21,"-2,1",19,0.6575066286442153,0.6884909546496687,23651.123046875,1
21,"-5,-3,-1,1,3,5",20,0.6597588288834056,0.6794941228200635,15926.361083984375,1
21,"-5,-4,-3,-2,-1,1",18,0.6587010266023806,0.6776400301135795,26321.4111328125,1
22,"-1,1",22,0.6527240590550618,0.6714136262814927,17356.87255859375,1
22,"-2,-1,1",21,0.6510299684217314,0.6718632955824547,14305.11474609375,1
22,"-2,-1,1,2",19,0.6518972847568621,0.6882052530452322,15068.05419921875,1
22,"-2,1",19,0.6447204458429243,0.6633488630394406,30708.31298828125,1
22,"-5,-3,-1,1,3,5",21,0.6507712187306375,0.6626006691247993,17929.0771484375,1
22,"-5,-4,-3,-2,-1,1",21,0.6520369652246061,0.6718290409956759,23651.123046875,1
23,"-1,1",22,0.6444548147014657,0.6558975772864715,22125.244140625,1
23,"-2,-1,1",20,0.6462985792216636,0.6720984581861683,17356.87255859375,1
23,"-2,-1,1,2",22,0.6432595624836882,0.6591663642532868,17929.0771484375,1
23,"-2,1",21,0.638710597575715,0.6560854369744549,37765.5029296875,1
23,"-5,-3,-1,1,3,5",20,0.6430296604527636,0.6734859187650084,16784.66796875,1
23,"-5,-4,-3,-2,-1,1",20,0.6438045176702335,0.6647036858154903,24795.5322265625,1
24,"-1,1",20,0.6377273063465919,0.6545935134758593,16975.40283203125,1
24,"-2,-1,1",19,0.6350285031977526,0.650309554951936,26321.4111328125,1
24,"-2,-1,1,2",22,0.6364201306566595,0.6512139531734245,19073.486328125,1
24,"-2,1",24,0.6323750072478941,0.6473826446533365,47302.24609375,1
24,"-5,-3,-1,1,3,5",23,0.6380362678438156,0.6570978304720291,25177.001953125,1
24,"-5,-4,-3,-2,-1,1",21,0.6376954670817313,0.6623163912693912,30136.1083984375,1
25,"-1,1",22,0.6295384423938835,0.6387704216064038,30899.0478515625,1
25,"-2,-1,1",21,0.6297437531377573,0.6459856859667638,20027.16064453125,1
25,"-2,-1,1,2",25,0.6308616815537409,0.6592108072373971,24414.0625,1
25,"-2,1",26,0.624755534188196,0.6357573879669518,43106.0791015625,1
25,"-5,-3,-1,1,3,5",24,0.6305246857447185,0.6458468006270806,26512.14599609375,1
25,"-5,-4,-3,-2,-1,1",23,0.6296631415844124,0.6507155127822782,39672.8515625,1
26,"-1,1",25,0.6241959718139646,0.6444188128915136,23269.6533203125,1
26,"-2,-1,1",24,0.6228176892171448,0.6401514686654433,28228.759765625,1
26,"-2,-1,1,2",23,0.6237397604363688,0.6438566853986968,32043.45703125,1
26,"-2,1",22,0.6180940609857282,0.6527428106136387,62561.03515625,1
