clim.sd,asp.mag,lt.lam,rep
13,7,0.8370689190338706,1
14,7,0.8172918832298862,1
15,7,0.7918350803597419,1
16,7,0.7768399798807221,1
17,7,0.7482600014568441,1
18,7,0.7489715542442031,1
19,7,0.7479384508132094,1
20,7,0.7124801364612706,1
21,7,0.6950477026371608,1
22,7,0.7073774963056448,1
23,7,0.7040007105762112,1
24,7,0.6784607154876636,1
25,7,0.6596640957602481,1
26,7,0.655546234162687,1
27,7,0.6614613500071973,1
28,7,0.6589006474796312,1
29,7,0.6516407351729933,1
30,7,0.6336724915800044,1
0,8,1.034574514797511,1
1,8,1.0305766985658662,1
2,8,1.0205818705653782,1
3,8,1.0050928911837638,1
4,8,0.9911295500482424,1
5,8,0.9679760148828441,1
6,8,0.9404014910627622,1
7,8,0.9110589161076224,1
8,8,0.8965641035913154,1
9,8,0.8791105208989685,1
10,8,0.8711717242233574,1
11,8,0.851294843886905,1
12,8,0.837770359705927,1
13,8,0.8107110600813304,1
14,8,0.8289380375081346,1
15,8,0.7825644934679656,1
16,8,0.7664407012818746,1
17,8,0.7498054980509842,1
18,8,0.7271081585550658,1
19,8,0.7218025697888804,1
20,8,0.7067171494888185,1
21,8,0.7074373376384392,1
22,8,0.7092283871452597,1
23,8,0.6879853227593979,1
24,8,0.673986073946003,1
25,8,0.6956080843920868,1
26,8,0.6628811913620837,1
27,8,0.6425873514541883,1
28,8,0.6620025226651781,1
29,8,0.6378891418336426,1
30,8,0.6372141469863468,1
0,9,0.9805544375502931,1
1,9,0.9778992216578738,1
2,9,0.9680559870976319,1
3,9,0.9544116962852621,1
4,9,0.9279689291789999,1
5,9,0.9201756416581007,1
6,9,0.8984565680729036,1
7,9,0.8800675455630783,1
8,9,0.8711108783667953,1
9,9,0.8605932062640488,1
10,9,0.8435539603627008,1
11,9,0.8260342621981726,1
12,9,0.8069670791962553,1
13,9,0.8073829830401102,1
14,9,0.799741637632334,1
15,9,0.7566649835819114,1
16,9,0.74606193978671,1
17,9,0.7321532110860169,1
18,9,0.7421179709524109,1
19,9,0.7138581471088074,1
20,9,0.6974283767419052,1
21,9,0.7004467378933,1
22,9,0.699042781250751,1
23,9,0.6753860295445243,1
24,9,0.6826971958772842,1
25,9,0.668525752085616,1
26,9,0.6718990863160704,1
27,9,0.6576561941151046,1
28,9,0.6625057244133868,1
29,9,0.6454618461572985,1
30,9,0.6377886388411443,1
0,10,0.9230881865987866,1
1,10,0.9203310263165553,1
2,10,0.9175567542528394,1
3,10,0.9052572509602729,1
4,10,0.8857514890043203,1
5,10,0.8677203358510998,1
6,10,0.8546042289495046,1
7,10,0.8478158152532251,1
8,10,0.8511256550597514,1
9,10,0.8263226822367897,1
10,10,0.8168776047410136,1
11,10,0.8072432336536461,1
12,10,0.8161287139680071,1
13,10,0.7814429636282646,1
14,10,0.7798271366222665,1
15,10,0.7772799276424595,1
16,10,0.7749544183231125,1
17,10,0.7312518186615647,1
18,10,0.7345569220967174,1
19,10,0.7075228419880264,1
20,10,0.7080819430393743,1
21,10,0.698209559898499,1
22,10,0.682891876262378,1
23,10,0.6866136907377596,1
24,10,0.6783983829016762,1
25,10,0.672439464041077,1
26,10,0.66835472462386325,1
27,10,0.6688557622978072,1
28,10,0.6522848492425157,1
29,10,0.6347647998123023,1
30,10,0.636319157984208,1
0,11,0.8633696472948229,1
1,11,0.8602280416142808,1
2,11,0.8520149980963929,1
3,11,0.8434851776480262,1
4,11,0.8501819877002257,1
5,11,0.8294833585675434,1
6,11,0.8209988569806189,1
7,11,0.8129880290703919,1
8,11,0.8057030234498261,1
9,11,0.803599622307948,1
10,11,0.7988679030427568,1
11,11,0.7831633956404079,1
12,11,0.7691691623447388,1
13,11,0.7678982247217642,1
14,11,0.7576140117367419,1
15,11,0.7510063518400109,1
16,11,0.7419584175691432,1
17,11,0.7096419934917886,1
18,11,0.7284851034768083,1
19,11,0.7048634336264048,1
20,11,0.7082034744123724,1
21,11,0.6922224123691106,1
22,11,0.6907637837407229,1
23,11,0.6834426854146117,1
24,11,0.6950780806017866,1
25,11,0.6748779709655497,1
26,11,0.663956647692913,1
27,11,0.6481306191505359,1
28,11,0.6497668126048742,1
29,11,0.6367758799794009,1
30,11,0.6558542030142143,1
0,12,0.8027816983354942,1
1,12,0.8034563342431152,1
2,12,0.7968393894991441,1
3,12,0.7856012180040457,1
4,12,0.7913166222176491,1
5,12,0.7794136467837122,1
6,12,0.7809580541720693,1
7,12,0.7817541488624957,1
8,12,0.7743988285544029,1
9,12,0.7712178640912122,1
10,12,0.7891839438522676,1
11,12,0.7652784722862523,1
12,12,0.7580203739337151,1
13,12,0.7482218227287845,1
14,12,0.7479397395600965,1
15,12,0.7316286774991356,1
16,12,0.7388797665533706,1
17,12,0.7163880042016917,1
18,12,0.6981682272374895,1
19,12,0.7025427266021184,1
20,12,0.6857405153191145,1
21,12,0.6831699328491943,1
22,12,0.6874737119719506,1
23,12,0.6681962373431513,1
24,12,0.6674702746409354,1
25,12,0.6777902338241187,1
26,12,0.6637805555103803,1
27,12,0.6475427917488754,1
28,12,0.6248553193179344,1
29,12,0.6476872466760626,1
30,12,0.6414378545275711,1
0,13,0.7430583663226361,1
1,13,0.7418134147408354,1
2,13,0.7427089184999072,1
3,13,0.7465432335649529,1
4,13,0.7379357856533535,1
5,13,0.7372253196899241,1
6,13,0.7449883124931398,1
7,13,0.741532325666378,1
8,13,0.740768731547996,1
9,13,0.7403516998517765,1
10,13,0.7417043206790295,1
11,13,0.7380549848626456,1
12,13,0.737662435187412,1
13,13,0.7341100921542264,1
14,13,0.7333751872070257,1
15,13,0.7209887841240867,1
16,13,0.7115276057712924,1
17,13,0.7214046165695653,1
18,13,0.6997010870960502,1
19,13,0.7004246051248265,1
20,13,0.7214626864083289,1
21,13,0.6824703908831353,1
22,13,0.6872436630950515,1
23,13,0.6764343554349938,1
24,13,0.660872160064313,1
25,13,0.6441126321095239,1
26,13,0.6555234348544964,1
27,13,0.6549487975489378,1
28,13,0.640340574004529,1
29,13,0.6443025912739534,1
30,13,0.6331144769430582,1
0,14,0.6865175575952494,1
1,14,0.6861400622325801,1
2,14,0.6920319449598722,1
3,14,0.7048235649510383,1
4,14,0.7014649129723712,1
5,14,0.7043815267068245,1
6,14,0.7034513043430078,1
7,14,0.7181171945187251,1
8,14,0.7159226872633514,1
9,14,0.7314234122601484,1
10,14,0.7206258260907972,1
11,14,0.7174966363250557,1
12,14,0.7117832044052187,1
13,14,0.7135608369044779,1
14,14,0.7047118839569815,1
15,14,0.7139731310390982,1
16,14,0.7020823672602404,1
17,14,0.6898807552155632,1
18,14,0.69206538412492,1
19,14,0.6885288270464669,1
20,14,0.6719212841612324,1
21,14,0.6815462803272969,1
22,14,0.6722643029828124,1
23,14,0.6777080186337823,1
24,14,0.6504317601383832,1
25,14,0.6528281589094254,1
26,14,0.6481506390238377,1
27,14,0.6462928434851102,1
28,14,0.6320556556292192,1
29,14,0.6534147056630938,1
30,14,0.6249471049010212,1
0,15,0.6359427751564125,1
1,15,0.6383127635597559,1
2,15,0.6434321915970972,1
3,15,0.6508363622467633,1
4,15,0.6585202881328153,1
5,15,0.6800502653681609,1
6,15,0.6810296403696016,1
7,15,0.6991993641293871,1
8,15,0.6963209875158847,1
9,15,0.6921991203258826,1
10,15,0.7144345504249879,1
11,15,0.7069243261184104,1
12,15,0.7008179566671041,1
13,15,0.7139609463506023,1
14,15,0.7041172520047432,1
15,15,0.6859726205664833,1
16,15,0.6883112098634535,1
17,15,0.701134486647818,1
18,15,0.6798911598169283,1
19,15,0.6754349541625031,1
20,15,0.684065310694001,1
21,15,0.6673246004399229,1
22,15,0.6610994140909897,1
23,15,0.6570342519919715,1
24,15,0.6499682341736226,1
25,15,0.6462529392387375,1
26,15,0.6529040213899165,1
27,15,0.6395159037512279,1
28,15,0.646650389426763,1
29,15,0.642609057550135,1
30,15,0.6358123209223309,1
0,16,0.5938199954032702,1
1,16,0.597065208828774,1
2,16,0.603095413549283,1
3,16,0.6229824372555824,1
4,16,0.6341721046499573,1
5,16,0.6393117783212898,1
6,16,0.643530287641981,1
7,16,0.6582487918476181,1
8,16,0.6652790755883641,1
9,16,0.6733628786124202,1
10,16,0.6899745277449295,1
11,16,0.6771189149653524,1
12,16,0.6934344428067977,1
13,16,0.6841843089219084,1
14,16,0.6905367350488988,1
15,16,0.6787087915223122,1
16,16,0.685826805946733,1
17,16,0.6876331687074987,1
18,16,0.6815343275329812,1
19,16,0.672675777760323,1
20,16,0.6707023107611523,1
21,16,0.6672256280995478,1
22,16,0.6604256181511158,1
23,16,0.6516933754198578,1
24,16,0.6515968879495518,1
25,16,0.6467293334814577,1
26,16,0.6283374701199174,1
27,16,0.6425178277465421,1
28,16,0.6283702027038922,1
29,16,0.6325806753293123,1
30,16,0.625378296852168,1
0,17,0.5613853899652079,1
1,17,0.5652610642322656,1
2,17,0.5738936360603769,1
3,17,0.5903879918972154,1
4,17,0.6039310042333671,1
5,17,0.6103298663974521,1
6,17,0.6206772748781981,1
7,17,0.65765159037244,1
8,17,0.6463889666376682,1
9,17,0.6555710719244427,1
10,17,0.6642728846090826,1
11,17,0.6561272638998098,1
12,17,0.6688182129964981,1
13,17,0.6777993204860218,1
14,17,0.6707534237416403,1
15,17,0.673785065730506,1
16,17,0.676836158483274,1
17,17,0.6708030631113063,1
18,17,0.6698870449063803,1
19,17,0.66288660642402,1
20,17,0.6581408967671243,1
21,17,0.6678286347685993,1
22,17,0.652474036040745,1
23,17,0.6608290672230938,1
24,17,0.652469000393351,1
25,17,0.650953807180085,1
26,17,0.6434398592626283,1
27,17,0.6432590536202445,1
28,17,0.6253394799658563,1
29,17,0.64007301890698,1
30,17,0.6187753687962984,1
0,18,0.53826422662504525,1
1,18,0.5429304765399715,1
2,18,0.550508687786728,1
3,18,0.5642443700346019,1
4,18,0.5759212770102373,1
5,18,0.5916918475417026,1
6,18,0.6082575608190428,1
7,18,0.6114966661313558,1
8,18,0.6249034781082757,1
9,18,0.6331949194509859,1
10,18,0.652731804901999,1
11,18,0.6401995078432641,1
12,18,0.6603041415486361,1
13,18,0.6600189685574449,1
14,18,0.6621049720120227,1
15,18,0.6759263927436969,1
16,18,0.6549749552060655,1
17,18,0.6527354543504352,1
18,18,0.6634935682395243,1
19,18,0.6600515198448519,1
20,18,0.6500390736714644,1
21,18,0.6527367110315478,1
22,18,0.6537956776066393,1
23,18,0.6371678059547319,1
24,18,0.6444757041602702,1
25,18,0.6339538987698732,1
26,18,0.6376922532437671,1
27,18,0.6400874854076304,1
28,18,0.6230607771791891,1
29,18,0.6251090101361131,1
30,18,0.6239660807338424,1
0,19,0.5228905941163119,1
1,19,0.5251001700047895,1
2,19,0.5345291944277556,1
3,19,0.5418149997795055,1
4,19,0.5611412406234696,1
5,19,0.5694962053159347,1
6,19,0.5785598673228712,1
7,19,0.5991666915048547,1
8,19,0.60213015885400345,1
9,19,0.6047031340874559,1
10,19,0.6334183549062136,1
11,19,0.6298000233013117,1
12,19,0.6447573787930013,1
13,19,0.640894126593535,1
14,19,0.6462051755302504,1
15,19,0.6530419760663333,1
16,19,0.653620430366574,1
17,19,0.6460750638013851,1
18,19,0.644206720610848,1
19,19,0.6406461830724681,1
20,19,0.6495150893029348,1
21,19,0.6629170307852178,1
22,19,0.6421627443763722,1
23,19,0.6459246901383542,1
24,19,0.649654597000904,1
25,19,0.648648753018798,1
26,19,0.6324185529667197,1
27,19,0.6356214580683296,1
28,19,0.6241890892313278,1
29,19,0.6211465770322043,1
30,19,0.6185199883653211,1
0,20,0.5132580876034073,1
1,20,0.5151528648972505,1
2,20,0.5212370769929018,1
3,20,0.534304567083906,1
4,20,0.5426309750976103,1
5,20,0.5556393521089427,1
6,20,0.5673715975628447,1
7,20,0.5801114528467514,1
8,20,0.5906081019923278,1
9,20,0.6054834374458322,1
10,20,0.6081315078503574,1
11,20,0.622928552750968,1
12,20,0.6255346245828919,1
13,20,0.63478558564317,1
14,20,0.6235208551257944,1
15,20,0.6331688189004238,1
16,20,0.6478996188730479,1
17,20,0.6403343145679194,1
18,20,0.6455440500645292,1
19,20,0.6414754428872144,1
20,20,0.6344378557703191,1
21,20,0.6330861104729991,1
22,20,0.6469780679373512,1
23,20,0.6477426040135941,1
24,20,0.6288448515375274,1
25,20,0.6300509019005497,1
26,20,0.6214062167860874,1
27,20,0.6182336020743039,1
28,20,0.625525848011161,1
29,20,0.6159209417315359,1
30,20,0.6069681499523336,1
0,21,0.5075140528207911,1
1,21,0.5089754996921394,1
2,21,0.5126220574806548,1
3,21,0.5216977270400958,1
4,21,0.5296021396550562,1
5,21,0.5431023935166265,1
6,21,0.5570581214830858,1
7,21,0.5660335438634037,1
8,21,0.5712514502509732,1
9,21,0.589614216458732,1
10,21,0.6077101788136484,1
11,21,0.6029252811468794,1
12,21,0.6088934928069409,1
13,21,0.6116474573317433,1
14,21,0.6179327790855528,1
15,21,0.6342626552494485,1
16,21,0.6373222529099869,1
17,21,0.6347372104576325,1
18,21,0.6377598020851935,1
19,21,0.6378023857008228,1
20,21,0.6241761772824974,1
21,21,0.6360519267359046,1
22,21,0.6296665596931291,1
23,21,0.6259477389606055,1
24,21,0.633198437547128,1
25,21,0.6171803084013351,1
26,21,0.6212764375019499,1
27,21,0.6203349630958233,1
28,21,0.6233708266075398,1
29,21,0.6171655198701219,1
30,21,0.6130990973089709,1
0,22,0.5042276032321552,1
1,22,0.5049504399100556,1
2,22,0.5075098678143871,1
3,22,0.5132151298836228,1
4,22,0.519819811267485,1
5,22,0.5302294505686621,1
6,22,0.5369006410060967,1
7,22,0.5558114958064116,1
8,22,0.5656030988067569,1
9,22,0.5699757203509257,1
10,22,0.5844387996578736,1
11,22,0.5876079249197784,1
12,22,0.6081932745300362,1
13,22,0.6054656755605335,1
14,22,0.6152847735454108,1
15,22,0.624391785255629,1
16,22,0.6200921279470792,1
17,22,0.6218521286656218,1
18,22,0.6176710042488169,1
19,22,0.6302698196777837,1
20,22,0.643023195677209,1
21,22,0.6222658704856753,1
22,22,0.6250424862331858,1
23,22,0.621957202050103,1
24,22,0.6221624093956273,1
25,22,0.624321363711819,1
26,22,0.6135824856834314,1
27,22,0.6130014004227612,1
28,22,0.6147277031834559,1
29,22,0.6109282467395767,1
30,22,0.6083527038441279,1
0,23,0.502412390100717,1
1,23,0.502839425048628,1
2,23,0.5043492271548646,1
3,23,0.5089141039500537,1
4,23,0.5160909688373586,1
5,23,0.5234627736998573,1
6,23,0.5313381082312522,1
7,23,0.5382221551113523,1
8,23,0.55225004443305,1
9,23,0.5578157558129323,1
10,23,0.568213367124581,1
11,23,0.5824292899995116,1
12,23,0.5826136343041723,1
13,23,0.5946700081922592,1
14,23,0.6000796432791278,1
15,23,0.6144691175876563,1
16,23,0.6212434896060655,1
17,23,0.6217707982485894,1
18,23,0.6197113976442197,1
19,23,0.6170983835597472,1
20,23,0.6289208698755276,1
21,23,0.6160913485650947,1
22,23,0.6303912704607056,1
23,23,0.6220045758555972,1
24,23,0.6166652723428263,1
25,23,0.6315593039846408,1
26,23,0.6063494300614649,1
27,23,0.6067317294156725,1
28,23,0.6121498599511643,1
29,23,0.6038059356315812,1
30,23,0.6006160822477615,1
0,24,0.5014398943936803,1
1,24,0.5016818785935254,1
2,24,0.5026816642414602,1
3,24,0.5052354510581365,1
4,24,0.5106421031435322,1
5,24,0.5155825244027911,1
6,24,0.5268353939398702,1
7,24,0.5349197653871288,1
8,24,0.5395989515435373,1
9,24,0.5463961675089106,1
10,24,0.5591674494875862,1
11,24,0.5680035241810156,1
12,24,0.5783621679164686,1
13,24,0.5825018261910749,1
14,24,0.5915223100608115,1
15,24,0.5931864123468498,1
16,24,0.6059480697982131,1
17,24,0.607311755316521,1
18,24,0.6168665713159137,1
19,24,0.6068247054200238,1
20,24,0.6175843944700433,1
21,24,0.6120990486159728,1
22,24,0.6184627667092697,1
23,24,0.6148751693691481,1
24,24,0.6158372499768419,1
25,24,0.608067513819712,1
26,24,0.6109168820257913,1
27,24,0.6190222791761812,1
28,24,0.6174881467054272,1
29,24,0.609492746938595,1
30,24,0.5973901977681567,1
0,25,0.5009324083205478,1
1,25,0.5010648638705123,1
2,25,0.5015328385087097,1
3,25,0.5031835642593259,1
4,25,0.5062114868062179,1
5,25,0.509833496555064,1
6,25,0.5152388532836452,1
7,25,0.5281755451098771,1
8,25,0.5327511951918065,1
9,25,0.5476356583866001,1
10,25,0.5493112183686093,1
11,25,0.5658643489467858,1
12,25,0.5694467052547069,1
13,25,0.5726977514414375,1
14,25,0.5925749705502847,1
15,25,0.5943615923901995,1
16,25,0.5908875370782449,1
17,25,0.5980648720255427,1
18,25,0.5985668042246436,1
19,25,0.5997395048985449,1
20,25,0.609939847504714,1
21,25,0.6027947691619765,1
22,25,0.6067896087250096,1
23,25,0.6094291670752098,1
24,25,0.6107271191446069,1
25,25,0.6129336414613628,1
26,25,0.5961654152177844,1
27,25,0.6025512219334246,1
28,25,0.6069540527652251,1
29,25,0.6099879322927094,1
30,25,0.6013467797944673,1
0,26,0.5006733386693791,1
1,26,0.5007489076858924,1
2,26,0.501098472913334,1
3,26,0.5020771859495332,1
4,26,0.5037201820728109,1
5,26,0.5084637876774164,1
6,26,0.5121021467011625,1
7,26,0.5219379221240672,1
8,26,0.5295457281939036,1
9,26,0.5409273441302918,1
10,26,0.5432252993591687,1
11,26,0.5541821284843198,1
12,26,0.5549676822178718,1
13,26,0.5652935737304543,1
14,26,0.5850470074518714,1
15,26,0.5778687156354739,1
16,26,0.579709118779041,1
17,26,0.5977766838983597,1
18,26,0.599586775689657,1
19,26,0.6056768470127117,1
20,26,0.5955953592804166,1
21,26,0.603525279651066,1
22,26,0.6047336795797342,1
23,26,0.6076757539769889,1
24,26,0.6068822813953726,1
25,26,0.6105420153975231,1
26,26,0.6017447936438027,1
27,26,0.6035346151726956,1
28,26,0.5996797590913412,1
29,26,0.589116208446217,1
30,26,0.5907343352946349,1
0,27,0.5005432985768491,1
1,27,0.5005767730454388,1
2,27,0.5007345548793406,1
3,27,0.5010575111219088,1
4,27,0.5023544968904097,1
5,27,0.5060957925615668,1
6,27,0.5077271194933524,1
7,27,0.5147107085248822,1
8,27,0.5231807332651977,1
9,27,0.5302250790170803,1
10,27,0.5344592058528362,1
11,27,0.5411894472350155,1
12,27,0.5499213027145498,1
13,27,0.558924703015703,1
14,27,0.5665551718159165,1
15,27,0.5704614716652734,1
16,27,0.5749323538755009,1
17,27,0.595328235381492,1
18,27,0.5816081608032044,1
19,27,0.5976801100781082,1
20,27,0.6008293912436241,1
21,27,0.5911896937462938,1
22,27,0.6086746887282507,1
23,27,0.5956317018592485,1
24,27,0.6009057001957216,1
25,27,0.5977028703074649,1
26,27,0.5980646468004422,1
27,27,0.5990310683406455,1
28,27,0.5935445259823998,1
29,27,0.6044896475067412,1
30,27,0.5976545533029789,1
0,28,0.5004787099632952,1
1,28,0.5004960965450057,1
2,28,0.5005879580723279,1
3,28,0.5009206106599773,1
4,28,0.5019448047335511,1
5,28,0.5036849039725534,1
6,28,0.5080350121079276,1
7,28,0.514456057278411,1
8,28,0.5176854284634722,1
9,28,0.5242266774433598,1
10,28,0.5326999904822236,1
11,28,0.5350995775961106,1
12,28,0.537945702889657,1
13,28,0.5451071446616986,1
14,28,0.5633481825323329,1
15,28,0.5549342228216969,1
16,28,0.5730602928505177,1
17,28,0.5676189783870108,1
18,28,0.5862947296568595,1
19,28,0.5930748795320174,1
20,28,0.5861079273499775,1
21,28,0.5903115720586115,1
22,28,0.5991079877390074,1
23,28,0.5935461926378343,1
24,28,0.6033448239073043,1
25,28,0.6028692578463544,1
26,28,0.5872301891244917,1
27,28,0.6071455918749561,1
28,28,0.5994297166784397,1
29,28,0.5889893632386818,1
30,28,0.5923518536581048,1
0,29,0.5004467195576382,1
1,29,0.5004553666391934,1
2,29,0.5004979060450045,1
3,29,0.5006193911380505,1
4,29,0.5012572709115583,1
5,29,0.5022153551734421,1
6,29,0.5054021022277835,1
7,29,0.5089095828097032,1
8,29,0.5114223872245915,1
9,29,0.523542673297401,1
10,29,0.5240089971445624,1
11,29,0.5385125332091868,1
12,29,0.5410703034674506,1
13,29,0.5503364997770498,1
14,29,0.5583244521845097,1
15,29,0.5541344210435944,1
16,29,0.5725786472978635,1
17,29,0.5699576005075552,1
18,29,0.5763654635811777,1
19,29,0.5832152565979527,1
20,29,0.5776425677708918,1
21,29,0.5928396895717513,1
22,29,0.5757616380384468,1
23,29,0.5907016457825326,1
24,29,0.5838395966201344,1
25,29,0.5961111035135366,1
26,29,0.5851117968169641,1
27,29,0.5894042112305071,1
28,29,0.5890895784482508,1
29,29,0.5920746979254502,1
30,29,0.5871116974231876,1
0,30,0.5004307789502893,1
1,30,0.5004348440529909,1
2,30,0.5004583872729886,1
3,30,0.5005249734556158,1
4,30,0.5008034893160919,1
5,30,0.5019328067214845,1
