asp.mag,clim.sd,seeds,rep
13,12,2861,3
13,13,3243,3
13,14,4006,3
13,15,4387,3
13,16,4769,3
13,17,4387,3
13,18,4006,3
13,19,3243,3
13,20,9156,3
14,0,11063,3
14,1,9919,3
14,2,8012,3
14,3,6486,3
14,4,8012,3
14,5,4960,3
14,6,4960,3
14,7,4387,3
14,8,4578,3
14,9,6104,3
14,10,4006,3
14,11,3243,3
14,12,6486,3
14,13,6104,3
14,14,4578,3
14,15,4006,3
14,16,4960,3
14,17,6486,3
14,18,6104,3
14,19,4196,3
14,20,9156,3
15,0,24414,3
15,1,22888,3
15,2,18310,3
15,3,20599,3
15,4,16784,3
15,5,9538,3
15,6,9538,3
15,7,6295,3
15,8,7630,3
15,9,6486,3
15,10,7630,3
15,11,3434,3
15,12,5341,3
15,13,6104,3
15,14,8393,3
15,15,5150,3
15,16,5341,3
15,17,9919,3
15,18,5341,3
15,19,7630,3
15,20,5722,3
16,0,51880,3
16,1,45776,3
16,2,41198,3
16,3,33570,3
16,4,28992,3
16,5,24414,3
16,6,16021,3
16,7,11444,3
16,8,13732,3
16,9,8393,3
16,10,12207,3
16,11,8774,3
16,12,10300,3
16,13,5722,3
16,14,6486,3
16,15,7630,3
16,16,15258,3
16,17,7630,3
16,18,2670,3
16,19,10682,3
16,20,10682,3
17,0,97656,3
17,1,91552,3
17,2,73242,3
17,3,42724,3
17,4,48828,3
17,5,30518,3
17,6,22888,3
17,7,15258,3
17,8,16784,3
17,9,16784,3
17,10,10300,3
17,11,4960,3
17,12,12970,3
17,13,5341,3
17,14,12970,3
17,15,8774,3
17,16,8393,3
17,17,8012,3
17,18,12970,3
17,19,8012,3
17,20,9919,3
18,0,177002,3
18,1,170898,3
18,2,140380,3
18,3,97656,3
18,4,85449,3
18,5,41198,3
18,6,45776,3
18,7,24414,3
18,8,33570,3
18,9,12970,3
18,10,19836,3
18,11,14495,3
18,12,9538,3
18,13,7630,3
18,14,10682,3
18,15,10682,3
18,16,7630,3
18,17,12207,3
18,18,16021,3
18,19,19836,3
18,20,14495,3
19,0,280761,3
19,1,268554,3
19,2,219726,3
19,3,195312,3
19,4,134277,3
19,5,100708,3
19,6,54932,3
19,7,64086,3
19,8,27466,3
19,9,42724,3
19,10,33570,3
19,11,21362,3
19,12,16021,3
19,13,16784,3
19,14,12970,3
19,15,12207,3
19,16,14495,3
19,17,13732,3
19,18,24414,3
19,19,33570,3
19,20,14495,3
20,0,415040,3
20,1,390625,3
20,2,378418,3
20,3,268554,3
20,4,219726,3
20,5,140380,3
20,6,109863,3
20,7,97656,3
20,8,67138,3
20,9,70190,3
20,10,19836,3
20,11,36621,3
20,12,30518,3
20,13,39672,3
20,14,22888,3
20,15,24414,3
20,16,18310,3
20,17,21362,3
20,18,12207,3
20,19,20599,3
20,20,18310,3
21,0,585938,3
21,1,561524,3
21,2,439454,3
21,3,439454,3
21,4,292968,3
21,5,195312,3
21,6,244140,3
21,7,103760,3
21,8,91552,3
21,9,42724,3
21,10,45776,3
21,11,27466,3
21,12,42724,3
21,13,27466,3
21,14,30518,3
21,15,35096,3
21,16,9919,3
21,17,41198,3
21,18,27466,3
21,19,39672,3
21,20,61035,3
22,0,756836,3
22,1,732422,3
22,2,634766,3
22,3,476075,3
22,4,463868,3
22,5,354003,3
22,6,158691,3
22,7,177002,3
22,8,158691,3
22,9,103760,3
22,10,48828,3
22,11,97656,3
22,12,79346,3
22,13,30518,3
22,14,22125,3
22,15,33570,3
22,16,28992,3
22,17,32044,3
22,18,24414,3
22,19,15258,3
22,20,24414,3
23,0,927734,3
23,1,878906,3
23,2,781250,3
23,3,708008,3
23,4,537110,3
23,5,415040,3
23,6,280761,3
23,7,146484,3
23,8,213622,3
23,9,183105,3
23,10,91552,3
23,11,91552,3
23,12,115966,3
23,13,48828,3
23,14,41198,3
23,15,44250,3
23,16,17547,3
23,17,19836,3
23,18,19836,3
23,19,39672,3
23,20,28992,3
24,0,1049804,3
24,1,1025390,3
24,2,927734,3
24,3,830078,3
24,4,659180,3
24,5,610352,3
24,6,439454,3
24,7,463868,3
24,8,195312,3
24,9,170898,3
24,10,146484,3
24,11,94604,3
24,12,140380,3
24,13,42724,3
24,14,67138,3
24,15,36621,3
24,16,33570,3
24,17,94604,3
24,18,27466,3
24,19,19836,3
24,20,33570,3
25,0,1171875,3
25,1,1171875,3
25,2,1074218,3
25,3,1000976,3
25,4,854492,3
25,5,659180,3
25,6,610352,3
25,7,463868,3
25,8,280761,3
25,9,329589,3
25,10,195312,3
25,11,97656,3
25,12,76294,3
25,13,91552,3
25,14,45776,3
25,15,57984,3
25,16,39672,3
25,17,67138,3
25,18,61035,3
25,19,28992,3
25,20,42724,3
26,0,1269532,3
26,1,1220704,3
26,2,1171875,3
26,3,1123046,3
26,4,976562,3
26,5,756836,3
26,6,610352,3
26,7,402832,3
26,8,366210,3
26,9,390625,3
26,10,195312,3
26,11,164794,3
26,12,122070,3
26,13,109863,3
26,14,97656,3
26,15,82398,3
26,16,170898,3
26,17,35096,3
26,18,51880,3
26,19,79346,3
26,20,64086,3
27,0,1318360,3
27,1,1318360,3
27,2,1269532,3
27,3,1171875,3
27,4,1074218,3
27,5,878906,3
27,6,830078,3
27,7,659180,3
27,8,561524,3
27,9,512696,3
27,10,280761,3
27,11,244140,3
27,12,170898,3
27,13,219726,3
27,14,109863,3
27,15,109863,3
27,16,57984,3
27,17,106812,3
27,18,33570,3
27,19,33570,3
27,20,51880,3
28,0,1367188,3
28,1,1367188,3
28,2,1318360,3
28,3,1269532,3
28,4,1171875,3
28,5,1074218,3
28,6,927734,3
28,7,683594,3
28,8,537110,3
28,9,415040,3
28,10,512696,3
28,11,415040,3
28,12,170898,3
28,13,207519,3
28,14,177002,3
28,15,79346,3
28,16,170898,3
28,17,115966,3
28,18,73242,3
28,19,64086,3
28,20,48828,3
29,0,1416016,3
29,1,1367188,3
29,2,1367188,3
29,3,1318360,3
29,4,1220704,3
29,5,1220704,3
29,6,976562,3
29,7,878906,3
29,8,830078,3
29,9,610352,3
29,10,415040,3
29,11,402832,3
29,12,164794,3
29,13,213622,3
29,14,189208,3
29,15,140380,3
29,16,115966,3
29,17,122070,3
29,18,158691,3
29,19,128174,3
29,20,76294,3
30,0,1416016,3
30,1,1416016,3
30,2,1416016,3
30,3,1367188,3
30,4,1318360,3
30,5,1220704,3
30,6,1171875,3
30,7,1025390,3
30,8,878906,3
30,9,439454,3
30,10,732422,3
30,11,561524,3
30,12,439454,3
30,13,158691,3
30,14,219726,3
30,15,244140,3
30,16,97656,3
30,17,170898,3
30,18,91552,3
30,19,67138,3
30,20,54932,3
0,0,24,4
0,1,24,4
0,2,24,4
0,3,30,4
0,4,36,4
0,5,48,4
0,6,72,4
0,7,108,4
0,8,108,4
0,9,156,4
0,10,214,4
0,11,382,4
0,12,334,4
0,13,477,4
0,14,1526,4
0,15,763,4
0,16,2098,4
0,17,1622,4
0,18,1288,4
0,19,1335,4
0,20,4196,4
1,0,24,4
1,1,24,4
1,2,27,4
1,3,30,4
1,4,36,4
1,5,48,4
1,6,72,4
1,7,84,4
1,8,144,4
1,9,262,4
1,10,334,4
1,11,358,4
1,12,572,4
1,13,810,4
1,14,572,4
1,15,1096,4
1,16,1622,4
1,17,1335,4
1,18,3052,4
1,19,2480,4
1,20,3815,4
2,0,24,4
2,1,24,4
2,2,30,4
2,3,30,4
2,4,42,4
2,5,54,4
2,6,84,4
2,7,120,4
2,8,132,4
2,9,180,4
2,10,358,4
2,11,430,4
2,12,716,4
2,13,572,4
2,14,1240,4
2,15,1335,4
2,16,1908,4
2,17,4769,4
2,18,1812,4
2,19,3434,4
2,20,4578,4
3,0,30,4
3,1,30,4
3,2,30,4
3,3,36,4
3,4,48,4
3,5,48,4
3,6,78,4
3,7,120,4
3,8,144,4
3,9,286,4
3,10,477,4
3,11,406,4
3,12,500,4
3,13,954,4
3,14,1049,4
3,15,1622,4
3,16,2766,4
3,17,1812,4
3,18,2098,4
3,19,3624,4
3,20,3243,4
4,0,36,4
4,1,36,4
4,2,42,4
4,3,48,4
4,4,54,4
4,5,84,4
4,6,108,4
4,7,144,4
4,8,191,4
4,9,262,4
4,10,524,4
4,11,334,4
4,12,716,4
4,13,1526,4
4,14,1430,4
4,15,2670,4
4,16,1622,4
4,17,1908,4
4,18,1812,4
4,19,7630,4
4,20,3434,4
5,0,48,4
5,1,48,4
5,2,54,4
5,3,54,4
5,4,72,4
5,5,108,4
5,6,108,4
5,7,180,4
5,8,250,4
5,9,358,4
5,10,524,4
5,11,477,4
5,12,716,4
5,13,1335,4
5,14,1526,4
5,15,1717,4
5,16,1908,4
5,17,1622,4
5,18,1717,4
5,19,3243,4
5,20,4960,4
6,0,60,4
6,1,66,4
6,2,72,4
6,3,84,4
6,4,108,4
6,5,120,4
6,6,214,4
6,7,334,4
6,8,358,4
6,9,382,4
6,10,358,4
6,11,763,4
6,12,954,4
6,13,954,4
6,14,716,4
6,15,1622,4
6,16,1622,4
6,17,2861,4
6,18,6104,4
6,19,2194,4
6,20,3243,4
7,0,96,4
7,1,96,4
7,2,96,4
7,3,108,4
7,4,168,4
7,5,156,4
7,6,238,4
7,7,238,4
7,8,382,4
7,9,477,4
7,10,572,4
7,11,763,4
7,12,810,4
7,13,1240,4
7,14,1288,4
7,15,1430,4
7,16,3434,4
7,17,2861,4
7,18,1526,4
7,19,5150,4
7,20,3243,4
8,0,144,4
8,1,156,4
8,2,168,4
8,3,214,4
8,4,286,4
8,5,382,4
8,6,382,4
8,7,406,4
8,8,620,4
8,9,524,4
8,10,620,4
8,11,668,4
8,12,1049,4
8,13,1908,4
8,14,2289,4
8,15,2289,4
8,16,3052,4
8,17,2194,4
8,18,2194,4
8,19,3052,4
8,20,4578,4
9,0,262,4
9,1,262,4
9,2,334,4
9,3,382,4
9,4,477,4
9,5,430,4
9,6,620,4
9,7,454,4
9,8,620,4
9,9,668,4
9,10,906,4
9,11,620,4
9,12,1430,4
9,13,1622,4
9,14,1335,4
9,15,2289,4
9,16,3815,4
9,17,2480,4
9,18,2670,4
9,19,4578,4
9,20,6486,4
10,0,477,4
10,1,477,4
10,2,572,4
10,3,620,4
10,4,763,4
10,5,572,4
10,6,716,4
10,7,572,4
10,8,1144,4
10,9,1096,4
10,10,1335,4
10,11,716,4
10,12,1430,4
10,13,1622,4
10,14,2194,4
10,15,2098,4
10,16,2289,4
10,17,4006,4
10,18,2194,4
10,19,6867,4
10,20,3624,4
11,0,1002,4
11,1,954,4
11,2,858,4
11,3,954,4
11,4,1144,4
11,5,763,4
11,6,906,4
11,7,1049,4
11,8,1717,4
11,9,1430,4
11,10,1717,4
11,11,2480,4
11,12,1526,4
11,13,2289,4
11,14,2861,4
11,15,2480,4
11,16,2480,4
11,17,4006,4
11,18,5722,4
11,19,7630,4
11,20,5341,4
12,0,2194,4
12,1,2098,4
12,2,2289,4
12,3,1717,4
12,4,1430,4
12,5,2098,4
12,6,1526,4
12,7,1526,4
12,8,2289,4
12,9,1430,4
12,10,1430,4
12,11,2194,4
12,12,2861,4
12,13,1622,4
12,14,2480,4
12,15,2861,4
12,16,6486,4
12,17,4769,4
12,18,9156,4
12,19,5341,4
12,20,4196,4
13,0,4960,4
13,1,4960,4
13,2,4196,4
13,3,4196,4
13,4,4960,4
13,5,4196,4
13,6,5150,4
13,7,3434,4
13,8,2098,4
13,9,3052,4
13,10,2384,4
13,11,3052,4
13,12,4006,4
13,13,4578,4
13,14,4006,4
13,15,4196,4
13,16,4578,4
13,17,5341,4
13,18,4196,4
13,19,6104,4
13,20,12207,4
14,0,11063,4
14,1,10682,4
14,2,9538,4
14,3,10682,4
14,4,8393,4
14,5,6867,4
14,6,4960,4
14,7,5341,4
14,8,4578,4
14,9,4578,4
14,10,4960,4
14,11,6104,4
14,12,3243,4
14,13,4578,4
14,14,2670,4
14,15,4006,4
14,16,4006,4
14,17,9156,4
14,18,7630,4
14,19,4960,4
14,20,5150,4
15,0,24414,4
15,1,22888,4
15,2,21362,4
15,3,16784,4
15,4,7630,4
15,5,6867,4
15,6,12207,4
15,7,9919,4
15,8,6867,4
15,9,8012,4
15,10,5722,4
15,11,6104,4
15,12,6867,4
15,13,5341,4
15,14,6867,4
15,15,8393,4
15,16,6867,4
15,17,4006,4
15,18,3624,4
15,19,4960,4
15,20,8012,4
16,0,51880,4
16,1,47302,4
16,2,39672,4
16,3,22888,4
16,4,30518,4
16,5,25940,4
16,6,9919,4
16,7,13351,4
16,8,11444,4
16,9,12970,4
16,10,12970,4
16,11,8393,4
16,12,8393,4
16,13,6867,4
16,14,5722,4
16,15,4387,4
16,16,6867,4
16,17,9919,4
16,18,8774,4
16,19,14495,4
16,20,19073,4
17,0,97656,4
17,1,91552,4
17,2,73242,4
17,3,61035,4
17,4,50354,4
17,5,44250,4
17,6,27466,4
17,7,16784,4
17,8,18310,4
17,9,7630,4
17,10,16784,4
17,11,13732,4
17,12,14495,4
17,13,4960,4
17,14,8774,4
17,15,7630,4
17,16,9919,4
17,17,4196,4
17,18,9156,4
17,19,10682,4
17,20,11063,4
18,0,177002,4
18,1,164794,4
18,2,140380,4
18,3,103760,4
18,4,61035,4
18,5,42724,4
18,6,41198,4
18,7,19073,4
18,8,30518,4
18,9,19836,4
18,10,13732,4
18,11,12207,4
18,12,18310,4
18,13,11444,4
18,14,6867,4
18,15,10682,4
18,16,16021,4
18,17,9919,4
18,18,11444,4
18,19,8012,4
18,20,9538,4
19,0,280761,4
19,1,268554,4
19,2,219726,4
19,3,146484,4
19,4,189208,4
19,5,115966,4
19,6,76294,4
19,7,32044,4
19,8,44250,4
19,9,22888,4
19,10,38146,4
19,11,28992,4
19,12,30518,4
19,13,16021,4
19,14,21362,4
19,15,12970,4
19,16,15258,4
19,17,18310,4
19,18,10682,4
19,19,8393,4
19,20,18310,4
20,0,415040,4
20,1,402832,4
20,2,378418,4
20,3,231933,4
20,4,225830,4
20,5,122070,4
20,6,140380,4
20,7,51880,4
20,8,67138,4
20,9,32044,4
20,10,35096,4
20,11,28992,4
20,12,19836,4
20,13,16784,4
20,14,19073,4
20,15,16784,4
20,16,16784,4
20,17,5341,4
20,18,12970,4
20,19,13732,4
20,20,21362,4
21,0,585938,4
21,1,561524,4
21,2,488282,4
21,3,354003,4
21,4,292968,4
21,5,238036,4
21,6,195312,4
21,7,103760,4
21,8,51880,4
21,9,53406,4
21,10,51880,4
21,11,42724,4
21,12,42724,4
21,13,19073,4
21,14,10682,4
21,15,41198,4
21,16,19073,4
21,17,27466,4
21,18,21362,4
21,19,14495,4
21,20,36621,4
22,0,756836,4
22,1,732422,4
22,2,634766,4
22,3,537110,4
22,4,415040,4
22,5,280761,4
22,6,280761,4
22,7,140380,4
22,8,94604,4
22,9,67138,4
22,10,85449,4
22,11,109863,4
22,12,25940,4
22,13,33570,4
22,14,38146,4
22,15,16784,4
22,16,16784,4
22,17,39672,4
22,18,57984,4
22,19,13732,4
22,20,35096,4
23,0,927734,4
23,1,878906,4
23,2,781250,4
23,3,683594,4
23,4,512696,4
23,5,488282,4
23,6,268554,4
23,7,219726,4
23,8,219726,4
23,9,128174,4
23,10,67138,4
23,11,64086,4
23,12,54932,4
23,13,42724,4
23,14,44250,4
23,15,27466,4
23,16,32044,4
23,17,33570,4
23,18,32044,4
23,19,30518,4
23,20,35096,4
24,0,1049804,4
24,1,1025390,4
24,2,976562,4
24,3,878906,4
24,4,659180,4
24,5,683594,4
24,6,476075,4
24,7,268554,4
24,8,183105,4
24,9,207519,4
24,10,128174,4
24,11,88500,4
24,12,85449,4
24,13,51880,4
24,14,79346,4
24,15,64086,4
24,16,24414,4
24,17,35096,4
24,18,28992,4
24,19,33570,4
24,20,28992,4
25,0,1171875,4
25,1,1123046,4
25,2,1074218,4
25,3,952148,4
25,4,830078,4
25,5,585938,4
25,6,439454,4
25,7,317382,4
25,8,415040,4
25,9,256347,4
25,10,128174,4
25,11,122070,4
25,12,64086,4
25,13,61035,4
25,14,28992,4
25,15,57984,4
25,16,39672,4
25,17,67138,4
25,18,24414,4
25,19,25940,4
25,20,38146,4
26,0,1269532,4
26,1,1220704,4
26,2,1171875,4
26,3,1123046,4
26,4,1025390,4
26,5,781250,4
26,6,732422,4
26,7,415040,4
26,8,366210,4
26,9,280761,4
26,10,231933,4
26,11,170898,4
26,12,146484,4
26,13,158691,4
26,14,88500,4
26,15,100708,4
26,16,61035,4
26,17,38146,4
26,18,76294,4
26,19,41198,4
26,20,48828,4
27,0,1318360,4
27,1,1318360,4
27,2,1269532,4
27,3,1220704,4
27,4,1074218,4
27,5,1074218,4
27,6,756836,4
27,7,439454,4
27,8,439454,4
27,9,439454,4
27,10,317382,4
27,11,177002,4
27,12,128174,4
27,13,152588,4
27,14,115966,4
27,15,61035,4
27,16,128174,4
27,17,54932,4
27,18,94604,4
27,19,54932,4
27,20,50354,4
28,0,1367188,4
28,1,1367188,4
28,2,1318360,4
28,3,1269532,4
28,4,1220704,4
28,5,1025390,4
28,6,830078,4
28,7,683594,4
28,8,781250,4
28,9,561524,4
28,10,244140,4
28,11,219726,4
28,12,170898,4
28,13,189208,4
28,14,195312,4
28,15,128174,4
28,16,128174,4
28,17,97656,4
28,18,112914,4
28,19,91552,4
28,20,76294,4
29,0,1416016,4
29,1,1367188,4
29,2,1367188,4
29,3,1367188,4
29,4,1269532,4
29,5,1123046,4
29,6,1049804,4
29,7,830078,4
29,8,585938,4
29,9,634766,4
29,10,463868,4
29,11,317382,4
29,12,231933,4
29,13,231933,4
29,14,158691,4
29,15,85449,4
29,16,79346,4
29,17,88500,4
29,18,70190,4
29,19,36621,4
29,20,79346,4
30,0,1416016,4
30,1,1416016,4
30,2,1416016,4
30,3,1367188,4
30,4,1318360,4
30,5,1269532,4
30,6,1123046,4
30,7,1074218,4
30,8,878906,4
30,9,476075,4
30,10,415040,4
30,11,512696,4
30,12,378418,4
30,13,231933,4
30,14,170898,4
30,15,170898,4
30,16,213622,4
30,17,97656,4
30,18,97656,4
30,19,103760,4
30,20,128174,4
0,0,24,5
0,1,24,5
0,2,24,5
0,3,30,5
0,4,36,5
0,5,48,5
0,6,60,5
0,7,132,5
0,8,180,5
0,9,238,5
0,10,310,5
0,11,334,5
0,12,334,5
0,13,858,5
0,14,1526,5
0,15,2194,5
0,16,858,5
0,17,1812,5
0,18,2098,5
0,19,2003,5
0,20,4960,5
1,0,24,5
1,1,24,5
1,2,24,5
1,3,30,5
1,4,36,5
1,5,54,5
1,6,60,5
1,7,78,5
1,8,132,5
1,9,180,5
1,10,668,5
1,11,477,5
1,12,620,5
1,13,1240,5
1,14,954,5
1,15,763,5
1,16,1049,5
1,17,2670,5
1,18,2480,5
1,19,3815,5
1,20,2861,5
2,0,24,5
2,1,24,5
2,2,30,5
2,3,30,5
2,4,36,5
2,5,48,5
2,6,84,5
2,7,72,5
2,8,156,5
2,9,168,5
2,10,358,5
2,11,477,5
2,12,572,5
2,13,1622,5
2,14,620,5
2,15,1049,5
2,16,2384,5
2,17,1622,5
2,18,1908,5
2,19,2480,5
2,20,9156,5
3,0,30,5
3,1,30,5
3,2,33,5
3,3,36,5
3,4,42,5
3,5,60,5
3,6,72,5
3,7,156,5
3,8,180,5
3,9,238,5
3,10,168,5
3,11,500,5
3,12,858,5
3,13,1002,5
3,14,1049,5
3,15,810,5
3,16,1717,5
3,17,2670,5
3,18,1240,5
3,19,2670,5
3,20,3624,5
4,0,36,5
4,1,36,5
4,2,36,5
4,3,48,5
4,4,60,5
4,5,72,5
4,6,96,5
4,7,226,5
4,8,286,5
4,9,382,5
4,10,382,5
4,11,858,5
4,12,477,5
4,13,620,5
4,14,763,5
4,15,1622,5
4,16,1622,5
4,17,1908,5
4,18,3243,5
4,19,2670,5
4,20,6486,5
5,0,48,5
5,1,48,5
5,2,54,5
5,3,54,5
5,4,72,5
5,5,84,5
5,6,132,5
5,7,168,5
5,8,191,5
5,9,430,5
5,10,572,5
5,11,620,5
5,12,1049,5
5,13,858,5
5,14,1430,5
5,15,2289,5
5,16,1049,5
5,17,1812,5
5,18,3052,5
5,19,1717,5
5,20,4387,5
6,0,60,5
6,1,60,5
6,2,66,5
6,3,84,5
6,4,84,5
6,5,120,5
6,6,168,5
6,7,191,5
6,8,262,5
6,9,382,5
6,10,430,5
6,11,620,5
6,12,716,5
6,13,763,5
6,14,858,5
6,15,1717,5
6,16,2289,5
6,17,3052,5
6,18,3052,5
6,19,4196,5
6,20,6867,5
7,0,96,5
7,1,96,5
7,2,96,5
7,3,120,5
7,4,191,5
7,5,191,5
7,6,262,5
7,7,238,5
7,8,430,5
7,9,334,5
7,10,524,5
7,11,763,5
7,12,954,5
7,13,954,5
7,14,1049,5
7,15,1622,5
7,16,2384,5
7,17,3434,5
7,18,1622,5
7,19,5341,5
7,20,3624,5
8,0,144,5
8,1,144,5
8,2,168,5
8,3,168,5
8,4,238,5
8,5,286,5
8,6,358,5
8,7,430,5
8,8,524,5
8,9,620,5
8,10,716,5
8,11,1096,5
8,12,1240,5
8,13,1144,5
8,14,1717,5
8,15,3434,5
8,16,4196,5
8,17,2670,5
8,18,2670,5
8,19,3815,5
8,20,4006,5
9,0,262,5
9,1,262,5
9,2,310,5
9,3,334,5
9,4,430,5
9,5,430,5
9,6,620,5
9,7,500,5
9,8,716,5
9,9,763,5
9,10,954,5
9,11,1526,5
9,12,906,5
9,13,858,5
9,14,1526,5
9,15,2384,5
9,16,2670,5
9,17,1908,5
9,18,4960,5
9,19,2480,5
9,20,4196,5
10,0,477,5
10,1,524,5
10,2,500,5
10,3,572,5
10,4,572,5
10,5,906,5
10,6,810,5
10,7,716,5
10,8,1240,5
10,9,1430,5
10,10,1049,5
10,11,1622,5
10,12,1622,5
10,13,3052,5
10,14,2480,5
10,15,3243,5
10,16,3434,5
10,17,2861,5
10,18,2670,5
10,19,7248,5
10,20,9156,5
11,0,1002,5
11,1,1049,5
11,2,1144,5
11,3,1144,5
11,4,1240,5
11,5,1335,5
11,6,1335,5
11,7,1240,5
11,8,1335,5
11,9,1622,5
11,10,2194,5
11,11,1430,5
11,12,1717,5
11,13,2861,5
11,14,2861,5
11,15,3052,5
11,16,5150,5
11,17,3624,5
11,18,2480,5
11,19,8774,5
11,20,5341,5
12,0,2194,5
12,1,2098,5
12,2,2098,5
12,3,1908,5
12,4,2670,5
12,5,2289,5
12,6,2480,5
12,7,1908,5
12,8,1622,5
12,9,2480,5
12,10,3434,5
12,11,1526,5
12,12,3052,5
12,13,2861,5
12,14,3243,5
12,15,4578,5
12,16,4196,5
12,17,3434,5
12,18,9156,5
12,19,4196,5
12,20,7248,5
13,0,4960,5
13,1,4960,5
13,2,4578,5
13,3,4006,5
13,4,4578,5
13,5,4006,5
13,6,2098,5
13,7,3243,5
13,8,3434,5
13,9,3815,5
13,10,2289,5
13,11,2861,5
13,12,4196,5
13,13,4196,5
13,14,3052,5
13,15,5341,5
13,16,6486,5
13,17,4578,5
13,18,6867,5
13,19,7248,5
13,20,6867,5
14,0,11063,5
14,1,10682,5
14,2,9919,5
14,3,12207,5
14,4,7248,5
14,5,4960,5
14,6,5722,5
14,7,5341,5
14,8,4196,5
14,9,4960,5
14,10,4196,5
14,11,3434,5
14,12,3434,5
14,13,3815,5
14,14,5532,5
14,15,5722,5
14,16,9919,5
14,17,4960,5
14,18,5341,5
14,19,11444,5
14,20,8012,5
15,0,24414,5
15,1,21362,5
15,2,21362,5
15,3,18310,5
15,4,11444,5
15,5,10300,5
15,6,9919,5
15,7,6867,5
15,8,10300,5
15,9,5913,5
15,10,3434,5
15,11,5722,5
15,12,4196,5
15,13,6867,5
15,14,5341,5
15,15,5913,5
15,16,6486,5
15,17,12970,5
15,18,10682,5
15,19,9919,5
15,20,11444,5
16,0,51880,5
16,1,48828,5
16,2,41198,5
16,3,38146,5
16,4,22888,5
16,5,21362,5
16,6,13732,5
16,7,12207,5
16,8,6486,5
16,9,9156,5
16,10,6867,5
16,11,6104,5
16,12,6486,5
16,13,9919,5
16,14,9919,5
16,15,10682,5
16,16,10682,5
16,17,5722,5
16,18,6104,5
16,19,6104,5
16,20,5341,5
17,0,97656,5
17,1,91552,5
17,2,70190,5
17,3,48828,5
17,4,48828,5
17,5,28992,5
17,6,25940,5
17,7,18310,5
17,8,22888,5
17,9,13732,5
17,10,9156,5
17,11,18310,5
17,12,12970,5
17,13,12970,5
17,14,8012,5
17,15,11444,5
17,16,5341,5
17,17,12970,5
17,18,9538,5
17,19,12207,5
17,20,6486,5
18,0,177002,5
18,1,158691,5
18,2,128174,5
18,3,97656,5
18,4,67138,5
18,5,54932,5
18,6,35096,5
18,7,15258,5
18,8,38146,5
18,9,22888,5
18,10,13732,5
18,11,12588,5
18,12,19836,5
18,13,6486,5
18,14,16021,5
18,15,12207,5
18,16,8774,5
18,17,9919,5
18,18,22888,5
18,19,7630,5
18,20,6104,5
19,0,280761,5
19,1,268554,5
19,2,207519,5
19,3,195312,5
19,4,112914,5
19,5,103760,5
19,6,67138,5
19,7,35096,5
19,8,22888,5
19,9,9919,5
19,10,32044,5
19,11,18310,5
19,12,18310,5
19,13,11444,5
19,14,19073,5
19,15,11444,5
19,16,21362,5
19,17,12970,5
19,18,12207,5
19,19,21362,5
19,20,18310,5
20,0,415040,5
20,1,415040,5
20,2,305175,5
20,3,231933,5
20,4,207519,5
20,5,140380,5
20,6,103760,5
20,7,57984,5
20,8,61035,5
20,9,39672,5
20,10,48828,5
20,11,24414,5
20,12,33570,5
20,13,14495,5
20,14,45776,5
20,15,17547,5
20,16,16784,5
20,17,22125,5
20,18,21362,5
20,19,15258,5
20,20,7630,5
21,0,585938,5
21,1,561524,5
21,2,488282,5
21,3,415040,5
21,4,256347,5
21,5,256347,5
21,6,146484,5
21,7,103760,5
21,8,122070,5
21,9,47302,5
21,10,30518,5
21,11,42724,5
21,12,45776,5
21,13,30518,5
21,14,32044,5
21,15,25940,5
21,16,12970,5
21,17,12970,5
21,18,18310,5
21,19,33570,5
21,20,17547,5
22,0,756836,5
22,1,708008,5
22,2,634766,5
22,3,537110,5
22,4,476075,5
22,5,329589,5
22,6,256347,5
22,7,152588,5
22,8,122070,5
22,9,103760,5
22,10,103760,5
22,11,22888,5
22,12,45776,5
22,13,51880,5
22,14,85449,5
22,15,57984,5
22,16,11444,5
22,17,13732,5
22,18,45776,5
22,19,16784,5
22,20,27466,5
23,0,927734,5
23,1,878906,5
23,2,830078,5
23,3,732422,5
23,4,463868,5
23,5,415040,5
23,6,439454,5
23,7,231933,5
23,8,268554,5
23,9,100708,5
23,10,91552,5
23,11,91552,5
23,12,39672,5
23,13,48828,5
23,14,48828,5
23,15,44250,5
23,16,28992,5
23,17,24414,5
23,18,20599,5
23,19,21362,5
23,20,19836,5
24,0,1049804,5
24,1,1025390,5
24,2,927734,5
24,3,854492,5
24,4,756836,5
24,5,659180,5
24,6,415040,5
24,7,268554,5
24,8,268554,5
24,9,207519,5
24,10,91552,5
24,11,152588,5
24,12,79346,5
24,13,79346,5
24,14,73242,5
24,15,38146,5
24,16,64086,5
24,17,28992,5
24,18,39672,5
24,19,19836,5
24,20,30518,5
25,0,1171875,5
25,1,1171875,5
25,2,1074218,5
25,3,927734,5
25,4,781250,5
25,5,732422,5
25,6,561524,5
25,7,354003,5
25,8,341796,5
25,9,183105,5
25,10,158691,5
25,11,140380,5
25,12,158691,5
25,13,79346,5
25,14,85449,5
25,15,64086,5
25,16,61035,5
25,17,42724,5
25,18,27466,5
25,19,12970,5
25,20,57984,5
26,0,1269532,5
26,1,1220704,5
26,2,1220704,5
26,3,1171875,5
26,4,878906,5
26,5,878906,5
26,6,683594,5
26,7,561524,5
26,8,537110,5
26,9,231933,5
26,10,170898,5
26,11,183105,5
26,12,103760,5
26,13,140380,5
